CE14	CNN_ENG_20030605_190004.18-CE1
CE15	CNN_ENG_20030605_190004.18-CE2
CE16	CNN_ENG_20030605_190004.18-CE3
CE17	CNN_ENG_20030605_190004.18-CE4
CE18	CNN_ENG_20030605_190004.18-CE5
CE19	CNN_ENG_20030605_190004.18-CE6
CE20	CNN_ENG_20030605_190004.18-CE7
CE21	CNN_ENG_20030605_190004.18-CE8
CE22	CNN_ENG_20030605_190004.18-CE9
CE23	CNN_ENG_20030605_190004.18-CE10
CE24	CNN_ENG_20030605_190004.18-CE11
CE26	CNN_ENG_20030605_190004.18-CE12
CE27	CNN_ENG_20030605_190004.18-CE13
CE28	CNN_ENG_20030605_190004.18-CE14
CE29	CNN_ENG_20030605_190004.18-CE15
CE30	CNN_ENG_20030605_190004.18-CE16
CE31	CNN_ENG_20030605_190004.18-CE17
CE32	CNN_ENG_20030605_190004.18-CE18
CE33	CNN_ENG_20030605_190004.18-CE19
CE34	CNN_ENG_20030605_190004.18-CE20
CE35	CNN_ENG_20030605_190004.18-CE21
CE36	CNN_ENG_20030605_190004.18-CE22
CE37	CNN_ENG_20030605_190004.18-CE23
CE38	CNN_ENG_20030605_190004.18-CE24
CE1	CNN_ENG_20030605_190004.18-CE25
CE2	CNN_ENG_20030605_190004.18-CE26
CE3	CNN_ENG_20030605_190004.18-CE27
CE5	CNN_ENG_20030605_190004.18-CE28
CE6	CNN_ENG_20030605_190004.18-CE29
CE7	CNN_ENG_20030605_190004.18-CE30
CE8	CNN_ENG_20030605_190004.18-CE31
CE9	CNN_ENG_20030605_190004.18-CE32
CE10	CNN_ENG_20030605_190004.18-CE33
CE11	CNN_ENG_20030605_190004.18-CE34
CE13	CNN_ENG_20030605_190004.18-CE35
E14	CNN_ENG_20030605_190004.18-E1
E15	CNN_ENG_20030605_190004.18-E2
E16	CNN_ENG_20030605_190004.18-E3
E17	CNN_ENG_20030605_190004.18-E4
E18	CNN_ENG_20030605_190004.18-E5
E19	CNN_ENG_20030605_190004.18-E6
E20	CNN_ENG_20030605_190004.18-E7
E21	CNN_ENG_20030605_190004.18-E8
E22	CNN_ENG_20030605_190004.18-E9
E23	CNN_ENG_20030605_190004.18-E10
E24	CNN_ENG_20030605_190004.18-E11
E25	CNN_ENG_20030605_190004.18-E12
E26	CNN_ENG_20030605_190004.18-E13
E27	CNN_ENG_20030605_190004.18-E14
E29	CNN_ENG_20030605_190004.18-E15
E30	CNN_ENG_20030605_190004.18-E16
E31	CNN_ENG_20030605_190004.18-E17
E32	CNN_ENG_20030605_190004.18-E18
E34	CNN_ENG_20030605_190004.18-E19
E1	CNN_ENG_20030605_190004.18-E20
E35	CNN_ENG_20030605_190004.18-E21
E36	CNN_ENG_20030605_190004.18-E22
E37	CNN_ENG_20030605_190004.18-E23
E38	CNN_ENG_20030605_190004.18-E24
E39	CNN_ENG_20030605_190004.18-E25
E40	CNN_ENG_20030605_190004.18-E26
E41	CNN_ENG_20030605_190004.18-E27
E42	CNN_ENG_20030605_190004.18-E28
E43	CNN_ENG_20030605_190004.18-E29
E2	CNN_ENG_20030605_190004.18-E30
E3	CNN_ENG_20030605_190004.18-E31
E5	CNN_ENG_20030605_190004.18-E32
E6	CNN_ENG_20030605_190004.18-E33
E7	CNN_ENG_20030605_190004.18-E34
E8	CNN_ENG_20030605_190004.18-E35
E9	CNN_ENG_20030605_190004.18-E36
E10	CNN_ENG_20030605_190004.18-E37
E11	CNN_ENG_20030605_190004.18-E38
E13	CNN_ENG_20030605_190004.18-E39
EM1	CNN_ENG_20030605_190004.18-E20-1
EM18	CNN_ENG_20030605_190004.18-E1-2
EM19	CNN_ENG_20030605_190004.18-E38-3
EM20	CNN_ENG_20030605_190004.18-E3-4
EM21	CNN_ENG_20030605_190004.18-E4-5
EM22	CNN_ENG_20030605_190004.18-E5-6
EM23	CNN_ENG_20030605_190004.18-E6-7
EM24	CNN_ENG_20030605_190004.18-E7-8
EM25	CNN_ENG_20030605_190004.18-E6-9
EM26	CNN_ENG_20030605_190004.18-E6-10
EM27	CNN_ENG_20030605_190004.18-E8-11
EM28	CNN_ENG_20030605_190004.18-E6-12
EM29	CNN_ENG_20030605_190004.18-E9-13
EM30	CNN_ENG_20030605_190004.18-E10-14
EM31	CNN_ENG_20030605_190004.18-E2-15
EM32	CNN_ENG_20030605_190004.18-E6-16
EM33	CNN_ENG_20030605_190004.18-E11-17
EM34	CNN_ENG_20030605_190004.18-E11-18
EM35	CNN_ENG_20030605_190004.18-E12-19
EM36	CNN_ENG_20030605_190004.18-E13-20
EM37	CNN_ENG_20030605_190004.18-E6-21
EM38	CNN_ENG_20030605_190004.18-E9-22
EM39	CNN_ENG_20030605_190004.18-E34-23
EM40	CNN_ENG_20030605_190004.18-E6-24
