CE12	CNNHL_ENG_20030416_133739.13-CE1
CE13	CNNHL_ENG_20030416_133739.13-CE2
CE14	CNNHL_ENG_20030416_133739.13-CE3
CE15	CNNHL_ENG_20030416_133739.13-CE4
CE16	CNNHL_ENG_20030416_133739.13-CE5
CE17	CNNHL_ENG_20030416_133739.13-CE6
CE18	CNNHL_ENG_20030416_133739.13-CE7
CE19	CNNHL_ENG_20030416_133739.13-CE8
CE20	CNNHL_ENG_20030416_133739.13-CE9
CE1	CNNHL_ENG_20030416_133739.13-CE10
CE2	CNNHL_ENG_20030416_133739.13-CE11
CE3	CNNHL_ENG_20030416_133739.13-CE12
CE4	CNNHL_ENG_20030416_133739.13-CE13
CE5	CNNHL_ENG_20030416_133739.13-CE14
CE6	CNNHL_ENG_20030416_133739.13-CE15
CE7	CNNHL_ENG_20030416_133739.13-CE16
CE8	CNNHL_ENG_20030416_133739.13-CE17
CE9	CNNHL_ENG_20030416_133739.13-CE18
CE10	CNNHL_ENG_20030416_133739.13-CE19
CE11	CNNHL_ENG_20030416_133739.13-CE20
E13	CNNHL_ENG_20030416_133739.13-E1
E14	CNNHL_ENG_20030416_133739.13-E2
E15	CNNHL_ENG_20030416_133739.13-E3
E16	CNNHL_ENG_20030416_133739.13-E4
E18	CNNHL_ENG_20030416_133739.13-E5
E19	CNNHL_ENG_20030416_133739.13-E6
E20	CNNHL_ENG_20030416_133739.13-E7
E21	CNNHL_ENG_20030416_133739.13-E8
E22	CNNHL_ENG_20030416_133739.13-E9
E2	CNNHL_ENG_20030416_133739.13-E10
E3	CNNHL_ENG_20030416_133739.13-E11
E4	CNNHL_ENG_20030416_133739.13-E12
E5	CNNHL_ENG_20030416_133739.13-E13
E6	CNNHL_ENG_20030416_133739.13-E14
E7	CNNHL_ENG_20030416_133739.13-E15
E8	CNNHL_ENG_20030416_133739.13-E16
E9	CNNHL_ENG_20030416_133739.13-E17
E10	CNNHL_ENG_20030416_133739.13-E18
E11	CNNHL_ENG_20030416_133739.13-E19
E12	CNNHL_ENG_20030416_133739.13-E20
EM1	CNNHL_ENG_20030416_133739.13-E10-1
EM19	CNNHL_ENG_20030416_133739.13-E20-2
EM20	CNNHL_ENG_20030416_133739.13-E1-3
EM21	CNNHL_ENG_20030416_133739.13-E2-4
EM22	CNNHL_ENG_20030416_133739.13-E3-5
EM23	CNNHL_ENG_20030416_133739.13-E4-6
EM24	CNNHL_ENG_20030416_133739.13-E5-7
EM25	CNNHL_ENG_20030416_133739.13-E6-8
EM26	CNNHL_ENG_20030416_133739.13-E3-9
EM27	CNNHL_ENG_20030416_133739.13-E7-10
EM28	CNNHL_ENG_20030416_133739.13-E3-11
EM29	CNNHL_ENG_20030416_133739.13-E2-12
EM30	CNNHL_ENG_20030416_133739.13-E8-13
EM31	CNNHL_ENG_20030416_133739.13-E3-14
EM33	CNNHL_ENG_20030416_133739.13-E9-15
EM2	CNNHL_ENG_20030416_133739.13-E11-16
EM3	CNNHL_ENG_20030416_133739.13-E12-17
EM4	CNNHL_ENG_20030416_133739.13-E11-18
EM5	CNNHL_ENG_20030416_133739.13-E13-19
EM6	CNNHL_ENG_20030416_133739.13-E13-20
EM7	CNNHL_ENG_20030416_133739.13-E14-21
EM8	CNNHL_ENG_20030416_133739.13-E14-22
EM9	CNNHL_ENG_20030416_133739.13-E15-23
EM10	CNNHL_ENG_20030416_133739.13-E14-24
EM11	CNNHL_ENG_20030416_133739.13-E16-25
EM12	CNNHL_ENG_20030416_133739.13-E17-26
EM13	CNNHL_ENG_20030416_133739.13-E18-27
EM15	CNNHL_ENG_20030416_133739.13-E19-28
EM16	CNNHL_ENG_20030416_133739.13-E19-29
EM17	CNNHL_ENG_20030416_133739.13-E19-30
EM18	CNNHL_ENG_20030416_133739.13-E20-31
R2	CNNHL_ENG_20030416_133739.13-R1
R3	CNNHL_ENG_20030416_133739.13-R2
RM2	CNNHL_ENG_20030416_133739.13-R1-1
RM3	CNNHL_ENG_20030416_133739.13-R2-1
V1	CNNHL_ENG_20030416_133739.13-EV1
VM1	CNNHL_ENG_20030416_133739.13-EV1-1
Q1	CNNHL_ENG_20030416_133739.13-T1
Q2	CNNHL_ENG_20030416_133739.13-T2
Q3	CNNHL_ENG_20030416_133739.13-T3
Q4	CNNHL_ENG_20030416_133739.13-V1
Q5	CNNHL_ENG_20030416_133739.13-T4
Q6	CNNHL_ENG_20030416_133739.13-T5
Q7	CNNHL_ENG_20030416_133739.13-T6
Q8	CNNHL_ENG_20030416_133739.13-T7
Q9	CNNHL_ENG_20030416_133739.13-T8
Q10	CNNHL_ENG_20030416_133739.13-T9
Q11	CNNHL_ENG_20030416_133739.13-T10
Q12	CNNHL_ENG_20030416_133739.13-V2
Q13	CNNHL_ENG_20030416_133739.13-V3
Q14	CNNHL_ENG_20030416_133739.13-T11
Q15	CNNHL_ENG_20030416_133739.13-T12
Q16	CNNHL_ENG_20030416_133739.13-V4
Q17	CNNHL_ENG_20030416_133739.13-T13
Q18	CNNHL_ENG_20030416_133739.13-T14
Q19	CNNHL_ENG_20030416_133739.13-T15
Q20	CNNHL_ENG_20030416_133739.13-V5
Q21	CNNHL_ENG_20030416_133739.13-T16
QM4	CNNHL_ENG_20030416_133739.13-V1-1
QM12	CNNHL_ENG_20030416_133739.13-V2-1
QM13	CNNHL_ENG_20030416_133739.13-V3-1
QM16	CNNHL_ENG_20030416_133739.13-V4-1
QM20	CNNHL_ENG_20030416_133739.13-V5-1
