CE11	CNNHL_ENG_20030610_133347.6-CE1
CE12	CNNHL_ENG_20030610_133347.6-CE2
CE1	CNNHL_ENG_20030610_133347.6-CE3
CE2	CNNHL_ENG_20030610_133347.6-CE4
CE3	CNNHL_ENG_20030610_133347.6-CE5
CE4	CNNHL_ENG_20030610_133347.6-CE6
CE5	CNNHL_ENG_20030610_133347.6-CE7
CE8	CNNHL_ENG_20030610_133347.6-CE8
CE9	CNNHL_ENG_20030610_133347.6-CE9
E12	CNNHL_ENG_20030610_133347.6-E1
E13	CNNHL_ENG_20030610_133347.6-E2
E14	CNNHL_ENG_20030610_133347.6-E3
E1	CNNHL_ENG_20030610_133347.6-E4
E2	CNNHL_ENG_20030610_133347.6-E5
E3	CNNHL_ENG_20030610_133347.6-E6
E4	CNNHL_ENG_20030610_133347.6-E7
E5	CNNHL_ENG_20030610_133347.6-E8
E9	CNNHL_ENG_20030610_133347.6-E9
E10	CNNHL_ENG_20030610_133347.6-E10
EM1	CNNHL_ENG_20030610_133347.6-E4-1
EM24	CNNHL_ENG_20030610_133347.6-E1-2
EM25	CNNHL_ENG_20030610_133347.6-E2-3
EM26	CNNHL_ENG_20030610_133347.6-E7-4
EM27	CNNHL_ENG_20030610_133347.6-E3-5
EM28	CNNHL_ENG_20030610_133347.6-E1-6
EM29	CNNHL_ENG_20030610_133347.6-E7-7
EM30	CNNHL_ENG_20030610_133347.6-E6-8
EM2	CNNHL_ENG_20030610_133347.6-E5-9
EM3	CNNHL_ENG_20030610_133347.6-E6-10
EM4	CNNHL_ENG_20030610_133347.6-E6-11
EM5	CNNHL_ENG_20030610_133347.6-E7-12
EM6	CNNHL_ENG_20030610_133347.6-E8-13
EM7	CNNHL_ENG_20030610_133347.6-E7-14
EM10	CNNHL_ENG_20030610_133347.6-E9-15
EM11	CNNHL_ENG_20030610_133347.6-E7-16
EM12	CNNHL_ENG_20030610_133347.6-E7-17
EM13	CNNHL_ENG_20030610_133347.6-E7-18
EM14	CNNHL_ENG_20030610_133347.6-E7-19
EM15	CNNHL_ENG_20030610_133347.6-E8-20
EM16	CNNHL_ENG_20030610_133347.6-E7-21
EM17	CNNHL_ENG_20030610_133347.6-E7-22
EM18	CNNHL_ENG_20030610_133347.6-E10-23
EM19	CNNHL_ENG_20030610_133347.6-E6-24
EM20	CNNHL_ENG_20030610_133347.6-E6-25
EM21	CNNHL_ENG_20030610_133347.6-E7-26
R1	CNNHL_ENG_20030610_133347.6-R1
R2	CNNHL_ENG_20030610_133347.6-R2
R3	CNNHL_ENG_20030610_133347.6-R3
RM1	CNNHL_ENG_20030610_133347.6-R1-1
RM2	CNNHL_ENG_20030610_133347.6-R2-1
RM3	CNNHL_ENG_20030610_133347.6-R3-1
V1	CNNHL_ENG_20030610_133347.6-EV1
V2	CNNHL_ENG_20030610_133347.6-EV2
V3	CNNHL_ENG_20030610_133347.6-EV3
V6	CNNHL_ENG_20030610_133347.6-EV4
V7	CNNHL_ENG_20030610_133347.6-EV5
V9	CNNHL_ENG_20030610_133347.6-EV6
VM1	CNNHL_ENG_20030610_133347.6-EV1-1
VM2	CNNHL_ENG_20030610_133347.6-EV2-1
VM3	CNNHL_ENG_20030610_133347.6-EV3-1
VM6	CNNHL_ENG_20030610_133347.6-EV4-1
VM7	CNNHL_ENG_20030610_133347.6-EV5-1
VM9	CNNHL_ENG_20030610_133347.6-EV6-1
Q1	CNNHL_ENG_20030610_133347.6-T1
Q2	CNNHL_ENG_20030610_133347.6-V1
Q3	CNNHL_ENG_20030610_133347.6-V2
Q4	CNNHL_ENG_20030610_133347.6-V3
Q5	CNNHL_ENG_20030610_133347.6-V4
Q7	CNNHL_ENG_20030610_133347.6-V5
Q8	CNNHL_ENG_20030610_133347.6-V6
Q9	CNNHL_ENG_20030610_133347.6-V7
Q10	CNNHL_ENG_20030610_133347.6-T2
Q13	CNNHL_ENG_20030610_133347.6-T3
Q14	CNNHL_ENG_20030610_133347.6-T4
Q15	CNNHL_ENG_20030610_133347.6-T5
QM2	CNNHL_ENG_20030610_133347.6-V1-1
QM3	CNNHL_ENG_20030610_133347.6-V2-1
QM4	CNNHL_ENG_20030610_133347.6-V3-1
QM5	CNNHL_ENG_20030610_133347.6-V4-1
QM7	CNNHL_ENG_20030610_133347.6-V5-1
QM8	CNNHL_ENG_20030610_133347.6-V6-1
QM9	CNNHL_ENG_20030610_133347.6-V7-1
