CE1	CNNHL_ENG_20030416_230741.33-CE1
CE2	CNNHL_ENG_20030416_230741.33-CE2
CE3	CNNHL_ENG_20030416_230741.33-CE3
CE4	CNNHL_ENG_20030416_230741.33-CE4
CE5	CNNHL_ENG_20030416_230741.33-CE5
CE7	CNNHL_ENG_20030416_230741.33-CE6
CE6	CNNHL_ENG_20030416_230741.33-CE7
E14	CNNHL_ENG_20030416_230741.33-E1
E1	CNNHL_ENG_20030416_230741.33-E2
E2	CNNHL_ENG_20030416_230741.33-E3
E4	CNNHL_ENG_20030416_230741.33-E4
E5	CNNHL_ENG_20030416_230741.33-E5
E6	CNNHL_ENG_20030416_230741.33-E6
E7	CNNHL_ENG_20030416_230741.33-E7
E9	CNNHL_ENG_20030416_230741.33-E8
E10	CNNHL_ENG_20030416_230741.33-E9
E13	CNNHL_ENG_20030416_230741.33-E10
EM1	CNNHL_ENG_20030416_230741.33-E2-1
EM2	CNNHL_ENG_20030416_230741.33-E1-2
EM3	CNNHL_ENG_20030416_230741.33-E3-3
EM6	CNNHL_ENG_20030416_230741.33-E2-4
EM4	CNNHL_ENG_20030416_230741.33-E4-5
EM5	CNNHL_ENG_20030416_230741.33-E2-6
EM7	CNNHL_ENG_20030416_230741.33-E5-7
EM8	CNNHL_ENG_20030416_230741.33-E6-8
EM9	CNNHL_ENG_20030416_230741.33-E7-9
EM11	CNNHL_ENG_20030416_230741.33-E8-10
EM12	CNNHL_ENG_20030416_230741.33-E8-11
EM13	CNNHL_ENG_20030416_230741.33-E9-12
EM14	CNNHL_ENG_20030416_230741.33-E4-13
EM15	CNNHL_ENG_20030416_230741.33-E4-14
EM10	CNNHL_ENG_20030416_230741.33-E10-15
R2	CNNHL_ENG_20030416_230741.33-R1
R3	CNNHL_ENG_20030416_230741.33-R2
R1	CNNHL_ENG_20030416_230741.33-R3
RM2	CNNHL_ENG_20030416_230741.33-R1-1
RM3	CNNHL_ENG_20030416_230741.33-R2-1
RM1	CNNHL_ENG_20030416_230741.33-R3-1
Q1	CNNHL_ENG_20030416_230741.33-T1
