CE8	CNNHL_ENG_20030604_230238.5-CE1
CE9	CNNHL_ENG_20030604_230238.5-CE2
CE10	CNNHL_ENG_20030604_230238.5-CE3
CE11	CNNHL_ENG_20030604_230238.5-CE4
CE12	CNNHL_ENG_20030604_230238.5-CE5
CE1	CNNHL_ENG_20030604_230238.5-CE6
CE2	CNNHL_ENG_20030604_230238.5-CE7
CE3	CNNHL_ENG_20030604_230238.5-CE8
CE4	CNNHL_ENG_20030604_230238.5-CE9
CE5	CNNHL_ENG_20030604_230238.5-CE10
CE7	CNNHL_ENG_20030604_230238.5-CE11
E12	CNNHL_ENG_20030604_230238.5-E1
E13	CNNHL_ENG_20030604_230238.5-E2
E14	CNNHL_ENG_20030604_230238.5-E3
E16	CNNHL_ENG_20030604_230238.5-E4
E17	CNNHL_ENG_20030604_230238.5-E5
E18	CNNHL_ENG_20030604_230238.5-E6
E1	CNNHL_ENG_20030604_230238.5-E7
E2	CNNHL_ENG_20030604_230238.5-E8
E3	CNNHL_ENG_20030604_230238.5-E9
E4	CNNHL_ENG_20030604_230238.5-E10
E6	CNNHL_ENG_20030604_230238.5-E11
E7	CNNHL_ENG_20030604_230238.5-E12
E8	CNNHL_ENG_20030604_230238.5-E13
E10	CNNHL_ENG_20030604_230238.5-E14
EM1	CNNHL_ENG_20030604_230238.5-E7-1
EM23	CNNHL_ENG_20030604_230238.5-E2-2
EM24	CNNHL_ENG_20030604_230238.5-E9-3
EM25	CNNHL_ENG_20030604_230238.5-E9-4
EM26	CNNHL_ENG_20030604_230238.5-E3-5
EM27	CNNHL_ENG_20030604_230238.5-E4-6
EM29	CNNHL_ENG_20030604_230238.5-E9-7
EM30	CNNHL_ENG_20030604_230238.5-E5-8
EM31	CNNHL_ENG_20030604_230238.5-E9-9
EM32	CNNHL_ENG_20030604_230238.5-E6-10
EM2	CNNHL_ENG_20030604_230238.5-E8-11
EM3	CNNHL_ENG_20030604_230238.5-E9-12
EM4	CNNHL_ENG_20030604_230238.5-E10-13
EM5	CNNHL_ENG_20030604_230238.5-E9-14
EM6	CNNHL_ENG_20030604_230238.5-E11-15
EM7	CNNHL_ENG_20030604_230238.5-E12-16
EM8	CNNHL_ENG_20030604_230238.5-E9-17
EM9	CNNHL_ENG_20030604_230238.5-E9-18
EM10	CNNHL_ENG_20030604_230238.5-E9-19
EM11	CNNHL_ENG_20030604_230238.5-E12-20
EM12	CNNHL_ENG_20030604_230238.5-E13-21
EM13	CNNHL_ENG_20030604_230238.5-E9-22
EM14	CNNHL_ENG_20030604_230238.5-E9-23
EM15	CNNHL_ENG_20030604_230238.5-E12-24
EM17	CNNHL_ENG_20030604_230238.5-E9-25
EM19	CNNHL_ENG_20030604_230238.5-E14-26
EM20	CNNHL_ENG_20030604_230238.5-E14-27
EM21	CNNHL_ENG_20030604_230238.5-E9-28
EM22	CNNHL_ENG_20030604_230238.5-E1-29
R1	CNNHL_ENG_20030604_230238.5-R1
R2	CNNHL_ENG_20030604_230238.5-R2
R1	CNNHL_ENG_20030604_230238.5-R3
RM1	CNNHL_ENG_20030604_230238.5-R1-1
RM2	CNNHL_ENG_20030604_230238.5-R3-1
RM4	CNNHL_ENG_20030604_230238.5-R2-1
V1	CNNHL_ENG_20030604_230238.5-EV1
V2	CNNHL_ENG_20030604_230238.5-EV2
V3	CNNHL_ENG_20030604_230238.5-EV3
V4	CNNHL_ENG_20030604_230238.5-EV4
V5	CNNHL_ENG_20030604_230238.5-EV5
V7	CNNHL_ENG_20030604_230238.5-EV6
VM1	CNNHL_ENG_20030604_230238.5-EV1-1
VM2	CNNHL_ENG_20030604_230238.5-EV1-2
VM3	CNNHL_ENG_20030604_230238.5-EV1-3
VM4	CNNHL_ENG_20030604_230238.5-EV2-1
VM5	CNNHL_ENG_20030604_230238.5-EV2-2
VM6	CNNHL_ENG_20030604_230238.5-EV2-3
VM7	CNNHL_ENG_20030604_230238.5-EV3-1
VM8	CNNHL_ENG_20030604_230238.5-EV2-4
VM9	CNNHL_ENG_20030604_230238.5-EV4-1
VM10	CNNHL_ENG_20030604_230238.5-EV5-1
VM12	CNNHL_ENG_20030604_230238.5-EV6-1
Q1	CNNHL_ENG_20030604_230238.5-T1
Q2	CNNHL_ENG_20030604_230238.5-T2
Q3	CNNHL_ENG_20030604_230238.5-T3
Q4	CNNHL_ENG_20030604_230238.5-V1
Q5	CNNHL_ENG_20030604_230238.5-V2
Q6	CNNHL_ENG_20030604_230238.5-V3
Q7	CNNHL_ENG_20030604_230238.5-V4
Q8	CNNHL_ENG_20030604_230238.5-T4
Q9	CNNHL_ENG_20030604_230238.5-T5
Q10	CNNHL_ENG_20030604_230238.5-V5
Q13	CNNHL_ENG_20030604_230238.5-V6
Q15	CNNHL_ENG_20030604_230238.5-T6
QM4	CNNHL_ENG_20030604_230238.5-V1-1
QM5	CNNHL_ENG_20030604_230238.5-V2-1
QM6	CNNHL_ENG_20030604_230238.5-V3-1
QM7	CNNHL_ENG_20030604_230238.5-V4-1
QM10	CNNHL_ENG_20030604_230238.5-V5-1
QM13	CNNHL_ENG_20030604_230238.5-V6-1
