CE13	CNNHL_ENG_20030523_221118.14-CE1
CE1	CNNHL_ENG_20030523_221118.14-CE2
CE2	CNNHL_ENG_20030523_221118.14-CE3
CE3	CNNHL_ENG_20030523_221118.14-CE4
CE4	CNNHL_ENG_20030523_221118.14-CE5
CE5	CNNHL_ENG_20030523_221118.14-CE6
CE7	CNNHL_ENG_20030523_221118.14-CE7
CE8	CNNHL_ENG_20030523_221118.14-CE8
CE9	CNNHL_ENG_20030523_221118.14-CE9
CE10	CNNHL_ENG_20030523_221118.14-CE10
CE11	CNNHL_ENG_20030523_221118.14-CE11
E17	CNNHL_ENG_20030523_221118.14-E1
E1	CNNHL_ENG_20030523_221118.14-E2
E2	CNNHL_ENG_20030523_221118.14-E3
E3	CNNHL_ENG_20030523_221118.14-E4
E4	CNNHL_ENG_20030523_221118.14-E5
E5	CNNHL_ENG_20030523_221118.14-E6
E7	CNNHL_ENG_20030523_221118.14-E7
E8	CNNHL_ENG_20030523_221118.14-E8
E9	CNNHL_ENG_20030523_221118.14-E9
E10	CNNHL_ENG_20030523_221118.14-E10
E11	CNNHL_ENG_20030523_221118.14-E11
E12	CNNHL_ENG_20030523_221118.14-E12
E13	CNNHL_ENG_20030523_221118.14-E13
EM1	CNNHL_ENG_20030523_221118.14-E2-1
EM21	CNNHL_ENG_20030523_221118.14-E1-2
EM2	CNNHL_ENG_20030523_221118.14-E3-3
EM3	CNNHL_ENG_20030523_221118.14-E4-4
EM4	CNNHL_ENG_20030523_221118.14-E5-5
EM6	CNNHL_ENG_20030523_221118.14-E6-6
EM8	CNNHL_ENG_20030523_221118.14-E7-7
EM9	CNNHL_ENG_20030523_221118.14-E8-8
EM10	CNNHL_ENG_20030523_221118.14-E6-9
EM11	CNNHL_ENG_20030523_221118.14-E9-10
EM12	CNNHL_ENG_20030523_221118.14-E10-11
EM13	CNNHL_ENG_20030523_221118.14-E6-12
EM14	CNNHL_ENG_20030523_221118.14-E8-13
EM15	CNNHL_ENG_20030523_221118.14-E11-14
EM16	CNNHL_ENG_20030523_221118.14-E12-15
EM17	CNNHL_ENG_20030523_221118.14-E8-16
EM18	CNNHL_ENG_20030523_221118.14-E13-17
R8	CNNHL_ENG_20030523_221118.14-R1
R9	CNNHL_ENG_20030523_221118.14-R2
R2	CNNHL_ENG_20030523_221118.14-R3
R3	CNNHL_ENG_20030523_221118.14-R4
R5	CNNHL_ENG_20030523_221118.14-R5
R11	CNNHL_ENG_20030523_221118.14-R6
R13	CNNHL_ENG_20030523_221118.14-R7
R7	CNNHL_ENG_20030523_221118.14-R8
RM8	CNNHL_ENG_20030523_221118.14-R1-1
RM9	CNNHL_ENG_20030523_221118.14-R2-1
RM2	CNNHL_ENG_20030523_221118.14-R3-1
RM3	CNNHL_ENG_20030523_221118.14-R4-1
RM4	CNNHL_ENG_20030523_221118.14-R5-1
RM10	CNNHL_ENG_20030523_221118.14-R6-1
RM12	CNNHL_ENG_20030523_221118.14-R7-1
RM7	CNNHL_ENG_20030523_221118.14-R8-1
V1	CNNHL_ENG_20030523_221118.14-EV1
VM1	CNNHL_ENG_20030523_221118.14-EV1-1
Q1	CNNHL_ENG_20030523_221118.14-T1
