CE14	CNNHL_ENG_20030428_123600.14-CE1
CE15	CNNHL_ENG_20030428_123600.14-CE2
CE16	CNNHL_ENG_20030428_123600.14-CE3
CE17	CNNHL_ENG_20030428_123600.14-CE4
CE18	CNNHL_ENG_20030428_123600.14-CE5
CE20	CNNHL_ENG_20030428_123600.14-CE6
CE1	CNNHL_ENG_20030428_123600.14-CE7
CE3	CNNHL_ENG_20030428_123600.14-CE8
CE4	CNNHL_ENG_20030428_123600.14-CE9
CE6	CNNHL_ENG_20030428_123600.14-CE10
CE7	CNNHL_ENG_20030428_123600.14-CE11
CE8	CNNHL_ENG_20030428_123600.14-CE12
CE10	CNNHL_ENG_20030428_123600.14-CE13
CE11	CNNHL_ENG_20030428_123600.14-CE14
CE12	CNNHL_ENG_20030428_123600.14-CE15
E18	CNNHL_ENG_20030428_123600.14-E1
E19	CNNHL_ENG_20030428_123600.14-E2
E20	CNNHL_ENG_20030428_123600.14-E3
E21	CNNHL_ENG_20030428_123600.14-E4
E22	CNNHL_ENG_20030428_123600.14-E5
E25	CNNHL_ENG_20030428_123600.14-E6
E26	CNNHL_ENG_20030428_123600.14-E7
E27	CNNHL_ENG_20030428_123600.14-E8
E1	CNNHL_ENG_20030428_123600.14-E9
E3	CNNHL_ENG_20030428_123600.14-E10
E4	CNNHL_ENG_20030428_123600.14-E11
E7	CNNHL_ENG_20030428_123600.14-E12
E8	CNNHL_ENG_20030428_123600.14-E13
E9	CNNHL_ENG_20030428_123600.14-E14
E10	CNNHL_ENG_20030428_123600.14-E15
E11	CNNHL_ENG_20030428_123600.14-E16
E13	CNNHL_ENG_20030428_123600.14-E17
E14	CNNHL_ENG_20030428_123600.14-E18
E15	CNNHL_ENG_20030428_123600.14-E19
EM1	CNNHL_ENG_20030428_123600.14-E9-1
EM14	CNNHL_ENG_20030428_123600.14-E9-2
EM15	CNNHL_ENG_20030428_123600.14-E10-3
EM16	CNNHL_ENG_20030428_123600.14-E13-4
EM2	CNNHL_ENG_20030428_123600.14-E1-5
EM17	CNNHL_ENG_20030428_123600.14-E11-6
EM18	CNNHL_ENG_20030428_123600.14-E16-7
EM19	CNNHL_ENG_20030428_123600.14-E2-8
EM21	CNNHL_ENG_20030428_123600.14-E3-9
EM22	CNNHL_ENG_20030428_123600.14-E11-10
EM23	CNNHL_ENG_20030428_123600.14-E12-11
EM24	CNNHL_ENG_20030428_123600.14-E4-12
EM25	CNNHL_ENG_20030428_123600.14-E5-13
EM26	CNNHL_ENG_20030428_123600.14-E6-14
EM27	CNNHL_ENG_20030428_123600.14-E7-15
EM28	CNNHL_ENG_20030428_123600.14-E8-16
EM3	CNNHL_ENG_20030428_123600.14-E10-17
EM4	CNNHL_ENG_20030428_123600.14-E11-18
EM5	CNNHL_ENG_20030428_123600.14-E12-19
EM7	CNNHL_ENG_20030428_123600.14-E14-20
EM6	CNNHL_ENG_20030428_123600.14-E15-21
EM8	CNNHL_ENG_20030428_123600.14-E16-22
EM9	CNNHL_ENG_20030428_123600.14-E11-23
EM10	CNNHL_ENG_20030428_123600.14-E11-24
EM11	CNNHL_ENG_20030428_123600.14-E17-25
EM12	CNNHL_ENG_20030428_123600.14-E18-26
EM13	CNNHL_ENG_20030428_123600.14-E19-27
R1	CNNHL_ENG_20030428_123600.14-R1
R2	CNNHL_ENG_20030428_123600.14-R2
R3	CNNHL_ENG_20030428_123600.14-R3
R5	CNNHL_ENG_20030428_123600.14-R4
RM1	CNNHL_ENG_20030428_123600.14-R1-1
RM2	CNNHL_ENG_20030428_123600.14-R2-1
RM3	CNNHL_ENG_20030428_123600.14-R3-1
RM5	CNNHL_ENG_20030428_123600.14-R4-1
V2	CNNHL_ENG_20030428_123600.14-EV1
V3	CNNHL_ENG_20030428_123600.14-EV2
VM2	CNNHL_ENG_20030428_123600.14-EV1-1
VM3	CNNHL_ENG_20030428_123600.14-EV2-1
Q1	CNNHL_ENG_20030428_123600.14-T1
Q2	CNNHL_ENG_20030428_123600.14-T2
Q3	CNNHL_ENG_20030428_123600.14-T3
Q4	CNNHL_ENG_20030428_123600.14-T4
Q5	CNNHL_ENG_20030428_123600.14-T5
Q6	CNNHL_ENG_20030428_123600.14-T6
Q7	CNNHL_ENG_20030428_123600.14-T7
