CE10	CNNHL_ENG_20030304_142751.10-CE1
CE12	CNNHL_ENG_20030304_142751.10-CE2
CE13	CNNHL_ENG_20030304_142751.10-CE3
CE14	CNNHL_ENG_20030304_142751.10-CE4
CE15	CNNHL_ENG_20030304_142751.10-CE5
CE16	CNNHL_ENG_20030304_142751.10-CE6
CE17	CNNHL_ENG_20030304_142751.10-CE7
CE18	CNNHL_ENG_20030304_142751.10-CE8
CE19	CNNHL_ENG_20030304_142751.10-CE9
CE20	CNNHL_ENG_20030304_142751.10-CE10
CE21	CNNHL_ENG_20030304_142751.10-CE11
CE22	CNNHL_ENG_20030304_142751.10-CE12
CE23	CNNHL_ENG_20030304_142751.10-CE13
CE24	CNNHL_ENG_20030304_142751.10-CE14
CE25	CNNHL_ENG_20030304_142751.10-CE15
CE26	CNNHL_ENG_20030304_142751.10-CE16
CE27	CNNHL_ENG_20030304_142751.10-CE17
CE28	CNNHL_ENG_20030304_142751.10-CE18
CE29	CNNHL_ENG_20030304_142751.10-CE19
CE30	CNNHL_ENG_20030304_142751.10-CE20
CE31	CNNHL_ENG_20030304_142751.10-CE21
CE33	CNNHL_ENG_20030304_142751.10-CE22
CE34	CNNHL_ENG_20030304_142751.10-CE23
CE35	CNNHL_ENG_20030304_142751.10-CE24
CE36	CNNHL_ENG_20030304_142751.10-CE25
CE37	CNNHL_ENG_20030304_142751.10-CE26
CE38	CNNHL_ENG_20030304_142751.10-CE27
CE39	CNNHL_ENG_20030304_142751.10-CE28
CE40	CNNHL_ENG_20030304_142751.10-CE29
CE41	CNNHL_ENG_20030304_142751.10-CE30
CE42	CNNHL_ENG_20030304_142751.10-CE31
CE43	CNNHL_ENG_20030304_142751.10-CE32
CE44	CNNHL_ENG_20030304_142751.10-CE33
CE1	CNNHL_ENG_20030304_142751.10-CE34
CE2	CNNHL_ENG_20030304_142751.10-CE35
CE3	CNNHL_ENG_20030304_142751.10-CE36
CE4	CNNHL_ENG_20030304_142751.10-CE37
CE5	CNNHL_ENG_20030304_142751.10-CE38
CE6	CNNHL_ENG_20030304_142751.10-CE39
CE7	CNNHL_ENG_20030304_142751.10-CE40
CE8	CNNHL_ENG_20030304_142751.10-CE41
CE9	CNNHL_ENG_20030304_142751.10-CE42
E12	CNNHL_ENG_20030304_142751.10-E1
E13	CNNHL_ENG_20030304_142751.10-E2
E14	CNNHL_ENG_20030304_142751.10-E3
E15	CNNHL_ENG_20030304_142751.10-E4
E16	CNNHL_ENG_20030304_142751.10-E5
E17	CNNHL_ENG_20030304_142751.10-E6
E18	CNNHL_ENG_20030304_142751.10-E7
E19	CNNHL_ENG_20030304_142751.10-E8
E20	CNNHL_ENG_20030304_142751.10-E9
E21	CNNHL_ENG_20030304_142751.10-E10
E22	CNNHL_ENG_20030304_142751.10-E11
E23	CNNHL_ENG_20030304_142751.10-E12
E24	CNNHL_ENG_20030304_142751.10-E13
E25	CNNHL_ENG_20030304_142751.10-E14
E26	CNNHL_ENG_20030304_142751.10-E15
E27	CNNHL_ENG_20030304_142751.10-E16
E28	CNNHL_ENG_20030304_142751.10-E17
E29	CNNHL_ENG_20030304_142751.10-E18
E30	CNNHL_ENG_20030304_142751.10-E19
E31	CNNHL_ENG_20030304_142751.10-E20
E34	CNNHL_ENG_20030304_142751.10-E21
E35	CNNHL_ENG_20030304_142751.10-E22
E37	CNNHL_ENG_20030304_142751.10-E23
E38	CNNHL_ENG_20030304_142751.10-E24
E40	CNNHL_ENG_20030304_142751.10-E25
E41	CNNHL_ENG_20030304_142751.10-E26
E42	CNNHL_ENG_20030304_142751.10-E27
E43	CNNHL_ENG_20030304_142751.10-E28
E44	CNNHL_ENG_20030304_142751.10-E29
E45	CNNHL_ENG_20030304_142751.10-E30
E46	CNNHL_ENG_20030304_142751.10-E31
E47	CNNHL_ENG_20030304_142751.10-E32
E48	CNNHL_ENG_20030304_142751.10-E33
E1	CNNHL_ENG_20030304_142751.10-E34
E2	CNNHL_ENG_20030304_142751.10-E35
E3	CNNHL_ENG_20030304_142751.10-E36
E4	CNNHL_ENG_20030304_142751.10-E37
E5	CNNHL_ENG_20030304_142751.10-E38
E6	CNNHL_ENG_20030304_142751.10-E39
E7	CNNHL_ENG_20030304_142751.10-E40
E8	CNNHL_ENG_20030304_142751.10-E41
E9	CNNHL_ENG_20030304_142751.10-E42
E10	CNNHL_ENG_20030304_142751.10-E43
EM21	CNNHL_ENG_20030304_142751.10-E34-1
EM22	CNNHL_ENG_20030304_142751.10-E1-2
EM23	CNNHL_ENG_20030304_142751.10-E2-3
EM24	CNNHL_ENG_20030304_142751.10-E3-4
EM25	CNNHL_ENG_20030304_142751.10-E34-5
EM26	CNNHL_ENG_20030304_142751.10-E4-6
EM27	CNNHL_ENG_20030304_142751.10-E5-7
EM28	CNNHL_ENG_20030304_142751.10-E6-8
EM29	CNNHL_ENG_20030304_142751.10-E7-9
EM31	CNNHL_ENG_20030304_142751.10-E8-10
EM32	CNNHL_ENG_20030304_142751.10-E9-11
EM33	CNNHL_ENG_20030304_142751.10-E6-12
EM34	CNNHL_ENG_20030304_142751.10-E34-13
EM35	CNNHL_ENG_20030304_142751.10-E10-14
EM36	CNNHL_ENG_20030304_142751.10-E10-15
EM37	CNNHL_ENG_20030304_142751.10-E11-16
EM38	CNNHL_ENG_20030304_142751.10-E12-17
EM39	CNNHL_ENG_20030304_142751.10-E13-18
EM40	CNNHL_ENG_20030304_142751.10-E14-19
EM41	CNNHL_ENG_20030304_142751.10-E15-20
EM42	CNNHL_ENG_20030304_142751.10-E12-21
EM43	CNNHL_ENG_20030304_142751.10-E16-22
EM44	CNNHL_ENG_20030304_142751.10-E17-23
EM45	CNNHL_ENG_20030304_142751.10-E18-24
EM46	CNNHL_ENG_20030304_142751.10-E19-25
EM47	CNNHL_ENG_20030304_142751.10-E20-26
EM48	CNNHL_ENG_20030304_142751.10-E21-27
EM49	CNNHL_ENG_20030304_142751.10-E22-28
EM50	CNNHL_ENG_20030304_142751.10-E23-29
EM51	CNNHL_ENG_20030304_142751.10-E24-30
EM1	CNNHL_ENG_20030304_142751.10-E34-31
EM52	CNNHL_ENG_20030304_142751.10-E25-32
EM53	CNNHL_ENG_20030304_142751.10-E26-33
EM54	CNNHL_ENG_20030304_142751.10-E27-34
EM55	CNNHL_ENG_20030304_142751.10-E28-35
EM56	CNNHL_ENG_20030304_142751.10-E29-36
EM57	CNNHL_ENG_20030304_142751.10-E30-37
EM58	CNNHL_ENG_20030304_142751.10-E31-38
EM59	CNNHL_ENG_20030304_142751.10-E32-39
EM60	CNNHL_ENG_20030304_142751.10-E32-40
EM61	CNNHL_ENG_20030304_142751.10-E32-41
EM62	CNNHL_ENG_20030304_142751.10-E26-42
EM63	CNNHL_ENG_20030304_142751.10-E33-43
EM2	CNNHL_ENG_20030304_142751.10-E35-44
EM3	CNNHL_ENG_20030304_142751.10-E36-45
EM4	CNNHL_ENG_20030304_142751.10-E37-46
EM5	CNNHL_ENG_20030304_142751.10-E37-47
EM6	CNNHL_ENG_20030304_142751.10-E34-48
EM7	CNNHL_ENG_20030304_142751.10-E38-49
EM8	CNNHL_ENG_20030304_142751.10-E36-50
EM9	CNNHL_ENG_20030304_142751.10-E39-51
EM10	CNNHL_ENG_20030304_142751.10-E40-52
EM11	CNNHL_ENG_20030304_142751.10-E41-53
EM12	CNNHL_ENG_20030304_142751.10-E37-54
EM13	CNNHL_ENG_20030304_142751.10-E34-55
EM14	CNNHL_ENG_20030304_142751.10-E35-56
EM15	CNNHL_ENG_20030304_142751.10-E34-57
EM16	CNNHL_ENG_20030304_142751.10-E42-58
EM17	CNNHL_ENG_20030304_142751.10-E42-59
EM18	CNNHL_ENG_20030304_142751.10-E34-60
EM19	CNNHL_ENG_20030304_142751.10-E43-61
R2	CNNHL_ENG_20030304_142751.10-R1
R2	CNNHL_ENG_20030304_142751.10-R2
R3	CNNHL_ENG_20030304_142751.10-R3
R4	CNNHL_ENG_20030304_142751.10-R4
R5	CNNHL_ENG_20030304_142751.10-R5
R6	CNNHL_ENG_20030304_142751.10-R6
R7	CNNHL_ENG_20030304_142751.10-R7
R8	CNNHL_ENG_20030304_142751.10-R8
R9	CNNHL_ENG_20030304_142751.10-R9
R10	CNNHL_ENG_20030304_142751.10-R10
R11	CNNHL_ENG_20030304_142751.10-R11
R12	CNNHL_ENG_20030304_142751.10-R12
RM2	CNNHL_ENG_20030304_142751.10-R2-1
RM3	CNNHL_ENG_20030304_142751.10-R3-1
RM4	CNNHL_ENG_20030304_142751.10-R4-1
RM5	CNNHL_ENG_20030304_142751.10-R5-1
RM6	CNNHL_ENG_20030304_142751.10-R2-2
RM7	CNNHL_ENG_20030304_142751.10-R6-1
RM8	CNNHL_ENG_20030304_142751.10-R7-1
RM9	CNNHL_ENG_20030304_142751.10-R8-1
RM10	CNNHL_ENG_20030304_142751.10-R9-1
RM11	CNNHL_ENG_20030304_142751.10-R10-1
RM12	CNNHL_ENG_20030304_142751.10-R11-1
RM13	CNNHL_ENG_20030304_142751.10-R12-1
V1	CNNHL_ENG_20030304_142751.10-EV1
V2	CNNHL_ENG_20030304_142751.10-EV2
V3	CNNHL_ENG_20030304_142751.10-EV3
V4	CNNHL_ENG_20030304_142751.10-EV4
V5	CNNHL_ENG_20030304_142751.10-EV5
V6	CNNHL_ENG_20030304_142751.10-EV6
V7	CNNHL_ENG_20030304_142751.10-EV7
V8	CNNHL_ENG_20030304_142751.10-EV8
VM1	CNNHL_ENG_20030304_142751.10-EV1-1
VM2	CNNHL_ENG_20030304_142751.10-EV2-1
VM3	CNNHL_ENG_20030304_142751.10-EV3-1
VM4	CNNHL_ENG_20030304_142751.10-EV4-1
VM5	CNNHL_ENG_20030304_142751.10-EV5-1
VM6	CNNHL_ENG_20030304_142751.10-EV6-1
VM7	CNNHL_ENG_20030304_142751.10-EV7-1
VM8	CNNHL_ENG_20030304_142751.10-EV8-1
