CE14	CNNHL_ENG_20030425_183518.12-CE1
CE15	CNNHL_ENG_20030425_183518.12-CE2
CE16	CNNHL_ENG_20030425_183518.12-CE3
CE17	CNNHL_ENG_20030425_183518.12-CE4
CE1	CNNHL_ENG_20030425_183518.12-CE5
CE2	CNNHL_ENG_20030425_183518.12-CE6
CE3	CNNHL_ENG_20030425_183518.12-CE7
CE4	CNNHL_ENG_20030425_183518.12-CE8
CE5	CNNHL_ENG_20030425_183518.12-CE9
CE6	CNNHL_ENG_20030425_183518.12-CE10
CE7	CNNHL_ENG_20030425_183518.12-CE11
CE8	CNNHL_ENG_20030425_183518.12-CE12
CE10	CNNHL_ENG_20030425_183518.12-CE13
CE18	CNNHL_ENG_20030425_183518.12-CE14
CE12	CNNHL_ENG_20030425_183518.12-CE15
E18	CNNHL_ENG_20030425_183518.12-E1
E19	CNNHL_ENG_20030425_183518.12-E2
E20	CNNHL_ENG_20030425_183518.12-E3
E21	CNNHL_ENG_20030425_183518.12-E4
E22	CNNHL_ENG_20030425_183518.12-E5
E1	CNNHL_ENG_20030425_183518.12-E6
E3	CNNHL_ENG_20030425_183518.12-E7
E4	CNNHL_ENG_20030425_183518.12-E8
E6	CNNHL_ENG_20030425_183518.12-E9
E7	CNNHL_ENG_20030425_183518.12-E10
E8	CNNHL_ENG_20030425_183518.12-E11
E9	CNNHL_ENG_20030425_183518.12-E12
E11	CNNHL_ENG_20030425_183518.12-E13
E23	CNNHL_ENG_20030425_183518.12-E14
E13	CNNHL_ENG_20030425_183518.12-E15
E15	CNNHL_ENG_20030425_183518.12-E16
E16	CNNHL_ENG_20030425_183518.12-E17
EM1	CNNHL_ENG_20030425_183518.12-E6-1
EM18	CNNHL_ENG_20030425_183518.12-E1-2
EM19	CNNHL_ENG_20030425_183518.12-E8-3
EM20	CNNHL_ENG_20030425_183518.12-E2-4
EM21	CNNHL_ENG_20030425_183518.12-E3-5
EM22	CNNHL_ENG_20030425_183518.12-E4-6
EM23	CNNHL_ENG_20030425_183518.12-E5-7
EM24	CNNHL_ENG_20030425_183518.12-E6-8
EM25	CNNHL_ENG_20030425_183518.12-E8-9
EM27	CNNHL_ENG_20030425_183518.12-E3-10
EM2	CNNHL_ENG_20030425_183518.12-E7-11
EM3	CNNHL_ENG_20030425_183518.12-E8-12
EM4	CNNHL_ENG_20030425_183518.12-E9-13
EM5	CNNHL_ENG_20030425_183518.12-E8-14
EM6	CNNHL_ENG_20030425_183518.12-E10-15
EM7	CNNHL_ENG_20030425_183518.12-E11-16
EM8	CNNHL_ENG_20030425_183518.12-E8-17
EM9	CNNHL_ENG_20030425_183518.12-E10-18
EM10	CNNHL_ENG_20030425_183518.12-E12-19
EM11	CNNHL_ENG_20030425_183518.12-E13-20
EM12	CNNHL_ENG_20030425_183518.12-E12-21
EM26	CNNHL_ENG_20030425_183518.12-E14-22
EM14	CNNHL_ENG_20030425_183518.12-E15-23
EM15	CNNHL_ENG_20030425_183518.12-E16-24
EM16	CNNHL_ENG_20030425_183518.12-E17-25
R1	CNNHL_ENG_20030425_183518.12-R1
R2	CNNHL_ENG_20030425_183518.12-R2
R3	CNNHL_ENG_20030425_183518.12-R3
R4	CNNHL_ENG_20030425_183518.12-R4
R5	CNNHL_ENG_20030425_183518.12-R5
R6	CNNHL_ENG_20030425_183518.12-R6
RM1	CNNHL_ENG_20030425_183518.12-R1-1
RM2	CNNHL_ENG_20030425_183518.12-R2-1
RM3	CNNHL_ENG_20030425_183518.12-R3-1
RM4	CNNHL_ENG_20030425_183518.12-R4-1
RM5	CNNHL_ENG_20030425_183518.12-R3-2
RM6	CNNHL_ENG_20030425_183518.12-R6-1
V2	CNNHL_ENG_20030425_183518.12-EV1
VM2	CNNHL_ENG_20030425_183518.12-EV1-1
Q1	CNNHL_ENG_20030425_183518.12-T1
Q2	CNNHL_ENG_20030425_183518.12-T2
Q3	CNNHL_ENG_20030425_183518.12-T3
Q4	CNNHL_ENG_20030425_183518.12-T4
Q5	CNNHL_ENG_20030425_183518.12-T5
Q6	CNNHL_ENG_20030425_183518.12-T6
