CE10	CNNHL_ENG_20030624_133331.33-CE1
CE11	CNNHL_ENG_20030624_133331.33-CE2
CE12	CNNHL_ENG_20030624_133331.33-CE3
CE13	CNNHL_ENG_20030624_133331.33-CE4
CE15	CNNHL_ENG_20030624_133331.33-CE5
CE16	CNNHL_ENG_20030624_133331.33-CE6
CE17	CNNHL_ENG_20030624_133331.33-CE7
CE19	CNNHL_ENG_20030624_133331.33-CE8
CE20	CNNHL_ENG_20030624_133331.33-CE9
CE1	CNNHL_ENG_20030624_133331.33-CE10
CE2	CNNHL_ENG_20030624_133331.33-CE11
CE3	CNNHL_ENG_20030624_133331.33-CE12
CE4	CNNHL_ENG_20030624_133331.33-CE13
CE5	CNNHL_ENG_20030624_133331.33-CE14
CE6	CNNHL_ENG_20030624_133331.33-CE15
CE7	CNNHL_ENG_20030624_133331.33-CE16
CE8	CNNHL_ENG_20030624_133331.33-CE17
CE9	CNNHL_ENG_20030624_133331.33-CE18
E12	CNNHL_ENG_20030624_133331.33-E1
E13	CNNHL_ENG_20030624_133331.33-E2
E14	CNNHL_ENG_20030624_133331.33-E3
E15	CNNHL_ENG_20030624_133331.33-E4
E16	CNNHL_ENG_20030624_133331.33-E5
E17	CNNHL_ENG_20030624_133331.33-E6
E19	CNNHL_ENG_20030624_133331.33-E7
E20	CNNHL_ENG_20030624_133331.33-E8
E21	CNNHL_ENG_20030624_133331.33-E9
E1	CNNHL_ENG_20030624_133331.33-E10
E23	CNNHL_ENG_20030624_133331.33-E11
E24	CNNHL_ENG_20030624_133331.33-E12
E2	CNNHL_ENG_20030624_133331.33-E13
E3	CNNHL_ENG_20030624_133331.33-E14
E5	CNNHL_ENG_20030624_133331.33-E15
E6	CNNHL_ENG_20030624_133331.33-E16
E7	CNNHL_ENG_20030624_133331.33-E17
E9	CNNHL_ENG_20030624_133331.33-E18
E10	CNNHL_ENG_20030624_133331.33-E19
E11	CNNHL_ENG_20030624_133331.33-E20
EM1	CNNHL_ENG_20030624_133331.33-E10-1
EM21	CNNHL_ENG_20030624_133331.33-E10-2
EM22	CNNHL_ENG_20030624_133331.33-E10-3
EM23	CNNHL_ENG_20030624_133331.33-E1-4
EM24	CNNHL_ENG_20030624_133331.33-E14-5
