CE15	CNN_ENG_20030305_170125.1-CE1
CE16	CNN_ENG_20030305_170125.1-CE2
CE17	CNN_ENG_20030305_170125.1-CE3
CE18	CNN_ENG_20030305_170125.1-CE4
CE19	CNN_ENG_20030305_170125.1-CE5
CE20	CNN_ENG_20030305_170125.1-CE6
CE22	CNN_ENG_20030305_170125.1-CE7
CE23	CNN_ENG_20030305_170125.1-CE8
CE29	CNN_ENG_20030305_170125.1-CE9
CE25	CNN_ENG_20030305_170125.1-CE10
CE26	CNN_ENG_20030305_170125.1-CE11
CE27	CNN_ENG_20030305_170125.1-CE12
CE30	CNN_ENG_20030305_170125.1-CE13
CE31	CNN_ENG_20030305_170125.1-CE14
CE32	CNN_ENG_20030305_170125.1-CE15
CE33	CNN_ENG_20030305_170125.1-CE16
CE34	CNN_ENG_20030305_170125.1-CE17
CE35	CNN_ENG_20030305_170125.1-CE18
CE37	CNN_ENG_20030305_170125.1-CE19
CE1	CNN_ENG_20030305_170125.1-CE20
CE2	CNN_ENG_20030305_170125.1-CE21
CE3	CNN_ENG_20030305_170125.1-CE22
CE4	CNN_ENG_20030305_170125.1-CE23
CE5	CNN_ENG_20030305_170125.1-CE24
CE6	CNN_ENG_20030305_170125.1-CE25
CE9	CNN_ENG_20030305_170125.1-CE26
CE10	CNN_ENG_20030305_170125.1-CE27
CE28	CNN_ENG_20030305_170125.1-CE28
CE12	CNN_ENG_20030305_170125.1-CE29
CE13	CNN_ENG_20030305_170125.1-CE30
CE14	CNN_ENG_20030305_170125.1-CE31
E16	CNN_ENG_20030305_170125.1-E1
E17	CNN_ENG_20030305_170125.1-E2
E18	CNN_ENG_20030305_170125.1-E3
E19	CNN_ENG_20030305_170125.1-E4
E20	CNN_ENG_20030305_170125.1-E5
E21	CNN_ENG_20030305_170125.1-E6
E31	CNN_ENG_20030305_170125.1-E7
E23	CNN_ENG_20030305_170125.1-E8
E24	CNN_ENG_20030305_170125.1-E9
E26	CNN_ENG_20030305_170125.1-E10
E27	CNN_ENG_20030305_170125.1-E11
E29	CNN_ENG_20030305_170125.1-E12
E32	CNN_ENG_20030305_170125.1-E13
E33	CNN_ENG_20030305_170125.1-E14
E34	CNN_ENG_20030305_170125.1-E15
E35	CNN_ENG_20030305_170125.1-E16
E36	CNN_ENG_20030305_170125.1-E17
E37	CNN_ENG_20030305_170125.1-E18
