CE11	CNN_ENG_20030529_130011.6-CE1
CE12	CNN_ENG_20030529_130011.6-CE2
CE13	CNN_ENG_20030529_130011.6-CE3
CE14	CNN_ENG_20030529_130011.6-CE4
CE15	CNN_ENG_20030529_130011.6-CE5
CE16	CNN_ENG_20030529_130011.6-CE6
CE17	CNN_ENG_20030529_130011.6-CE7
CE18	CNN_ENG_20030529_130011.6-CE8
CE19	CNN_ENG_20030529_130011.6-CE9
CE20	CNN_ENG_20030529_130011.6-CE10
CE21	CNN_ENG_20030529_130011.6-CE11
CE22	CNN_ENG_20030529_130011.6-CE12
CE23	CNN_ENG_20030529_130011.6-CE13
CE24	CNN_ENG_20030529_130011.6-CE14
CE25	CNN_ENG_20030529_130011.6-CE15
CE26	CNN_ENG_20030529_130011.6-CE16
CE27	CNN_ENG_20030529_130011.6-CE17
CE28	CNN_ENG_20030529_130011.6-CE18
CE29	CNN_ENG_20030529_130011.6-CE19
CE1	CNN_ENG_20030529_130011.6-CE20
CE30	CNN_ENG_20030529_130011.6-CE21
CE3	CNN_ENG_20030529_130011.6-CE22
CE4	CNN_ENG_20030529_130011.6-CE23
CE5	CNN_ENG_20030529_130011.6-CE24
CE6	CNN_ENG_20030529_130011.6-CE25
CE7	CNN_ENG_20030529_130011.6-CE26
CE8	CNN_ENG_20030529_130011.6-CE27
CE9	CNN_ENG_20030529_130011.6-CE28
CE10	CNN_ENG_20030529_130011.6-CE29
E15	CNN_ENG_20030529_130011.6-E1
E16	CNN_ENG_20030529_130011.6-E2
E17	CNN_ENG_20030529_130011.6-E3
E18	CNN_ENG_20030529_130011.6-E4
E19	CNN_ENG_20030529_130011.6-E5
E20	CNN_ENG_20030529_130011.6-E6
E21	CNN_ENG_20030529_130011.6-E7
E22	CNN_ENG_20030529_130011.6-E8
E23	CNN_ENG_20030529_130011.6-E9
E24	CNN_ENG_20030529_130011.6-E10
E25	CNN_ENG_20030529_130011.6-E11
E26	CNN_ENG_20030529_130011.6-E12
E27	CNN_ENG_20030529_130011.6-E13
E28	CNN_ENG_20030529_130011.6-E14
E29	CNN_ENG_20030529_130011.6-E15
E30	CNN_ENG_20030529_130011.6-E16
E31	CNN_ENG_20030529_130011.6-E17
E32	CNN_ENG_20030529_130011.6-E18
E1	CNN_ENG_20030529_130011.6-E19
E33	CNN_ENG_20030529_130011.6-E20
E34	CNN_ENG_20030529_130011.6-E21
E37	CNN_ENG_20030529_130011.6-E22
E3	CNN_ENG_20030529_130011.6-E23
E4	CNN_ENG_20030529_130011.6-E24
E5	CNN_ENG_20030529_130011.6-E25
E6	CNN_ENG_20030529_130011.6-E26
E7	CNN_ENG_20030529_130011.6-E27
E8	CNN_ENG_20030529_130011.6-E28
E9	CNN_ENG_20030529_130011.6-E29
E10	CNN_ENG_20030529_130011.6-E30
E11	CNN_ENG_20030529_130011.6-E31
E12	CNN_ENG_20030529_130011.6-E32
E13	CNN_ENG_20030529_130011.6-E33
E14	CNN_ENG_20030529_130011.6-E34
EM1	CNN_ENG_20030529_130011.6-E19-1
EM19	CNN_ENG_20030529_130011.6-E1-2
EM20	CNN_ENG_20030529_130011.6-E29-3
EM21	CNN_ENG_20030529_130011.6-E2-4
EM22	CNN_ENG_20030529_130011.6-E29-5
EM23	CNN_ENG_20030529_130011.6-E23-6
EM24	CNN_ENG_20030529_130011.6-E1-7
EM25	CNN_ENG_20030529_130011.6-E3-8
EM26	CNN_ENG_20030529_130011.6-E4-9
EM27	CNN_ENG_20030529_130011.6-E34-10
EM28	CNN_ENG_20030529_130011.6-E5-11
EM29	CNN_ENG_20030529_130011.6-E5-12
EM30	CNN_ENG_20030529_130011.6-E6-13
EM31	CNN_ENG_20030529_130011.6-E7-14
EM32	CNN_ENG_20030529_130011.6-E8-15
EM33	CNN_ENG_20030529_130011.6-E9-16
EM34	CNN_ENG_20030529_130011.6-E4-17
EM35	CNN_ENG_20030529_130011.6-E5-18
EM36	CNN_ENG_20030529_130011.6-E29-19
EM38	CNN_ENG_20030529_130011.6-E5-20
EM39	CNN_ENG_20030529_130011.6-E29-21
EM40	CNN_ENG_20030529_130011.6-E32-22
EM41	CNN_ENG_20030529_130011.6-E1-23
EM43	CNN_ENG_20030529_130011.6-E28-24
EM44	CNN_ENG_20030529_130011.6-E29-25
EM45	CNN_ENG_20030529_130011.6-E24-26
EM46	CNN_ENG_20030529_130011.6-E10-27
EM47	CNN_ENG_20030529_130011.6-E30-28
EM48	CNN_ENG_20030529_130011.6-E19-29
EM49	CNN_ENG_20030529_130011.6-E11-30
EM51	CNN_ENG_20030529_130011.6-E12-31
EM52	CNN_ENG_20030529_130011.6-E13-32
EM50	CNN_ENG_20030529_130011.6-E13-33
EM42	CNN_ENG_20030529_130011.6-E13-34
EM53	CNN_ENG_20030529_130011.6-E32-35
EM54	CNN_ENG_20030529_130011.6-E1-36
EM55	CNN_ENG_20030529_130011.6-E14-37
EM56	CNN_ENG_20030529_130011.6-E15-38
EM57	CNN_ENG_20030529_130011.6-E16-39
EM58	CNN_ENG_20030529_130011.6-E17-40
EM59	CNN_ENG_20030529_130011.6-E18-41
EM60	CNN_ENG_20030529_130011.6-E28-42
EM61	CNN_ENG_20030529_130011.6-E29-43
EM63	CNN_ENG_20030529_130011.6-E20-44
EM62	CNN_ENG_20030529_130011.6-E34-45
EM64	CNN_ENG_20030529_130011.6-E34-46
EM65	CNN_ENG_20030529_130011.6-E20-47
EM66	CNN_ENG_20030529_130011.6-E34-48
EM67	CNN_ENG_20030529_130011.6-E20-49
EM68	CNN_ENG_20030529_130011.6-E21-50
EM70	CNN_ENG_20030529_130011.6-E21-51
EM71	CNN_ENG_20030529_130011.6-E20-52
EM73	CNN_ENG_20030529_130011.6-E19-53
EM74	CNN_ENG_20030529_130011.6-E22-54
EM3	CNN_ENG_20030529_130011.6-E23-55
EM4	CNN_ENG_20030529_130011.6-E24-56
EM5	CNN_ENG_20030529_130011.6-E25-57
EM6	CNN_ENG_20030529_130011.6-E26-58
EM7	CNN_ENG_20030529_130011.6-E27-59
EM8	CNN_ENG_20030529_130011.6-E24-60
EM9	CNN_ENG_20030529_130011.6-E28-61
EM10	CNN_ENG_20030529_130011.6-E28-62
EM11	CNN_ENG_20030529_130011.6-E29-63
EM12	CNN_ENG_20030529_130011.6-E30-64
EM13	CNN_ENG_20030529_130011.6-E31-65
EM14	CNN_ENG_20030529_130011.6-E29-66
EM15	CNN_ENG_20030529_130011.6-E32-67
EM16	CNN_ENG_20030529_130011.6-E33-68
EM17	CNN_ENG_20030529_130011.6-E33-69
EM18	CNN_ENG_20030529_130011.6-E34-70
R1	CNN_ENG_20030529_130011.6-R1
R2	CNN_ENG_20030529_130011.6-R2
R4	CNN_ENG_20030529_130011.6-R3
R5	CNN_ENG_20030529_130011.6-R4
R6	CNN_ENG_20030529_130011.6-R5
R7	CNN_ENG_20030529_130011.6-R6
R8	CNN_ENG_20030529_130011.6-R7
R9	CNN_ENG_20030529_130011.6-R8
R10	CNN_ENG_20030529_130011.6-R9
R11	CNN_ENG_20030529_130011.6-R10
R12	CNN_ENG_20030529_130011.6-R11
R13	CNN_ENG_20030529_130011.6-R12
R15	CNN_ENG_20030529_130011.6-R13
R16	CNN_ENG_20030529_130011.6-R14
R17	CNN_ENG_20030529_130011.6-R15
R18	CNN_ENG_20030529_130011.6-R16
