CE11	CNNHL_ENG_20030527_230053.30-CE1
CE12	CNNHL_ENG_20030527_230053.30-CE2
CE13	CNNHL_ENG_20030527_230053.30-CE3
CE15	CNNHL_ENG_20030527_230053.30-CE4
CE16	CNNHL_ENG_20030527_230053.30-CE5
CE17	CNNHL_ENG_20030527_230053.30-CE6
CE18	CNNHL_ENG_20030527_230053.30-CE7
CE20	CNNHL_ENG_20030527_230053.30-CE8
CE21	CNNHL_ENG_20030527_230053.30-CE9
CE22	CNNHL_ENG_20030527_230053.30-CE10
CE23	CNNHL_ENG_20030527_230053.30-CE11
CE1	CNNHL_ENG_20030527_230053.30-CE12
CE2	CNNHL_ENG_20030527_230053.30-CE13
CE3	CNNHL_ENG_20030527_230053.30-CE14
CE4	CNNHL_ENG_20030527_230053.30-CE15
CE5	CNNHL_ENG_20030527_230053.30-CE16
CE6	CNNHL_ENG_20030527_230053.30-CE17
CE7	CNNHL_ENG_20030527_230053.30-CE18
CE8	CNNHL_ENG_20030527_230053.30-CE19
CE9	CNNHL_ENG_20030527_230053.30-CE20
E21	CNNHL_ENG_20030527_230053.30-E1
E22	CNNHL_ENG_20030527_230053.30-E2
E23	CNNHL_ENG_20030527_230053.30-E3
E24	CNNHL_ENG_20030527_230053.30-E4
E26	CNNHL_ENG_20030527_230053.30-E5
E27	CNNHL_ENG_20030527_230053.30-E6
E28	CNNHL_ENG_20030527_230053.30-E7
E30	CNNHL_ENG_20030527_230053.30-E8
E31	CNNHL_ENG_20030527_230053.30-E9
E33	CNNHL_ENG_20030527_230053.30-E10
E34	CNNHL_ENG_20030527_230053.30-E11
E35	CNNHL_ENG_20030527_230053.30-E12
E36	CNNHL_ENG_20030527_230053.30-E13
E37	CNNHL_ENG_20030527_230053.30-E14
E38	CNNHL_ENG_20030527_230053.30-E15
E39	CNNHL_ENG_20030527_230053.30-E16
E42	CNNHL_ENG_20030527_230053.30-E17
E1	CNNHL_ENG_20030527_230053.30-E18
E2	CNNHL_ENG_20030527_230053.30-E19
E4	CNNHL_ENG_20030527_230053.30-E20
E5	CNNHL_ENG_20030527_230053.30-E21
E6	CNNHL_ENG_20030527_230053.30-E22
E8	CNNHL_ENG_20030527_230053.30-E23
E10	CNNHL_ENG_20030527_230053.30-E24
E11	CNNHL_ENG_20030527_230053.30-E25
E12	CNNHL_ENG_20030527_230053.30-E26
E13	CNNHL_ENG_20030527_230053.30-E27
E14	CNNHL_ENG_20030527_230053.30-E28
E15	CNNHL_ENG_20030527_230053.30-E29
E17	CNNHL_ENG_20030527_230053.30-E30
E18	CNNHL_ENG_20030527_230053.30-E31
EM1	CNNHL_ENG_20030527_230053.30-E18-1
EM17	CNNHL_ENG_20030527_230053.30-E1-2
