CE12	CNNHL_ENG_20030331_193419.9-CE1
CE1	CNNHL_ENG_20030331_193419.9-CE2
CE2	CNNHL_ENG_20030331_193419.9-CE3
CE3	CNNHL_ENG_20030331_193419.9-CE4
CE4	CNNHL_ENG_20030331_193419.9-CE5
CE5	CNNHL_ENG_20030331_193419.9-CE6
CE6	CNNHL_ENG_20030331_193419.9-CE7
CE7	CNNHL_ENG_20030331_193419.9-CE8
CE8	CNNHL_ENG_20030331_193419.9-CE9
CE9	CNNHL_ENG_20030331_193419.9-CE10
CE10	CNNHL_ENG_20030331_193419.9-CE11
CE11	CNNHL_ENG_20030331_193419.9-CE12
E17	CNNHL_ENG_20030331_193419.9-E1
E1	CNNHL_ENG_20030331_193419.9-E2
E2	CNNHL_ENG_20030331_193419.9-E3
E3	CNNHL_ENG_20030331_193419.9-E4
E5	CNNHL_ENG_20030331_193419.9-E5
E6	CNNHL_ENG_20030331_193419.9-E6
E7	CNNHL_ENG_20030331_193419.9-E7
E8	CNNHL_ENG_20030331_193419.9-E8
E9	CNNHL_ENG_20030331_193419.9-E9
E10	CNNHL_ENG_20030331_193419.9-E10
E11	CNNHL_ENG_20030331_193419.9-E11
E12	CNNHL_ENG_20030331_193419.9-E12
E13	CNNHL_ENG_20030331_193419.9-E13
E14	CNNHL_ENG_20030331_193419.9-E14
E15	CNNHL_ENG_20030331_193419.9-E15
EM1	CNNHL_ENG_20030331_193419.9-E2-1
EM2	CNNHL_ENG_20030331_193419.9-E3-2
EM3	CNNHL_ENG_20030331_193419.9-E4-3
EM4	CNNHL_ENG_20030331_193419.9-E5-4
EM5	CNNHL_ENG_20030331_193419.9-E6-5
EM6	CNNHL_ENG_20030331_193419.9-E7-6
EM7	CNNHL_ENG_20030331_193419.9-E6-7
EM8	CNNHL_ENG_20030331_193419.9-E8-8
EM9	CNNHL_ENG_20030331_193419.9-E9-9
EM10	CNNHL_ENG_20030331_193419.9-E10-10
EM11	CNNHL_ENG_20030331_193419.9-E11-11
EM12	CNNHL_ENG_20030331_193419.9-E12-12
EM13	CNNHL_ENG_20030331_193419.9-E13-13
EM14	CNNHL_ENG_20030331_193419.9-E14-14
EM15	CNNHL_ENG_20030331_193419.9-E13-15
EM16	CNNHL_ENG_20030331_193419.9-E15-16
EM17	CNNHL_ENG_20030331_193419.9-E1-17
R2	CNNHL_ENG_20030331_193419.9-R1
R3	CNNHL_ENG_20030331_193419.9-R2
R4	CNNHL_ENG_20030331_193419.9-R3
R5	CNNHL_ENG_20030331_193419.9-R4
R6	CNNHL_ENG_20030331_193419.9-R5
R7	CNNHL_ENG_20030331_193419.9-R6
R6	CNNHL_ENG_20030331_193419.9-R7
RM2	CNNHL_ENG_20030331_193419.9-R1-1
RM3	CNNHL_ENG_20030331_193419.9-R2-1
RM4	CNNHL_ENG_20030331_193419.9-R3-1
RM5	CNNHL_ENG_20030331_193419.9-R4-1
RM6	CNNHL_ENG_20030331_193419.9-R5-1
RM7	CNNHL_ENG_20030331_193419.9-R7-1
RM8	CNNHL_ENG_20030331_193419.9-R6-1
V1	CNNHL_ENG_20030331_193419.9-EV1
V3	CNNHL_ENG_20030331_193419.9-EV2
VM1	CNNHL_ENG_20030331_193419.9-EV1-1
VM3	CNNHL_ENG_20030331_193419.9-EV1-2
VM4	CNNHL_ENG_20030331_193419.9-EV2-1
VM5	CNNHL_ENG_20030331_193419.9-EV1-3
Q1	CNNHL_ENG_20030331_193419.9-T1
Q2	CNNHL_ENG_20030331_193419.9-T2
Q3	CNNHL_ENG_20030331_193419.9-T3
