CE10	CNN_ENG_20030418_163834.14-CE1
CE11	CNN_ENG_20030418_163834.14-CE2
CE12	CNN_ENG_20030418_163834.14-CE3
CE13	CNN_ENG_20030418_163834.14-CE4
CE14	CNN_ENG_20030418_163834.14-CE5
CE15	CNN_ENG_20030418_163834.14-CE6
CE16	CNN_ENG_20030418_163834.14-CE7
CE17	CNN_ENG_20030418_163834.14-CE8
CE19	CNN_ENG_20030418_163834.14-CE9
CE20	CNN_ENG_20030418_163834.14-CE10
CE21	CNN_ENG_20030418_163834.14-CE11
CE22	CNN_ENG_20030418_163834.14-CE12
CE23	CNN_ENG_20030418_163834.14-CE13
CE24	CNN_ENG_20030418_163834.14-CE14
CE25	CNN_ENG_20030418_163834.14-CE15
CE26	CNN_ENG_20030418_163834.14-CE16
CE27	CNN_ENG_20030418_163834.14-CE17
CE1	CNN_ENG_20030418_163834.14-CE18
CE3	CNN_ENG_20030418_163834.14-CE19
CE4	CNN_ENG_20030418_163834.14-CE20
CE5	CNN_ENG_20030418_163834.14-CE21
CE6	CNN_ENG_20030418_163834.14-CE22
CE7	CNN_ENG_20030418_163834.14-CE23
CE8	CNN_ENG_20030418_163834.14-CE24
CE9	CNN_ENG_20030418_163834.14-CE25
E14	CNN_ENG_20030418_163834.14-E1
E15	CNN_ENG_20030418_163834.14-E2
E16	CNN_ENG_20030418_163834.14-E3
E17	CNN_ENG_20030418_163834.14-E4
E18	CNN_ENG_20030418_163834.14-E5
E19	CNN_ENG_20030418_163834.14-E6
E21	CNN_ENG_20030418_163834.14-E7
E22	CNN_ENG_20030418_163834.14-E8
E25	CNN_ENG_20030418_163834.14-E9
E26	CNN_ENG_20030418_163834.14-E10
E27	CNN_ENG_20030418_163834.14-E11
E28	CNN_ENG_20030418_163834.14-E12
E29	CNN_ENG_20030418_163834.14-E13
E30	CNN_ENG_20030418_163834.14-E14
E31	CNN_ENG_20030418_163834.14-E15
E32	CNN_ENG_20030418_163834.14-E16
E33	CNN_ENG_20030418_163834.14-E17
E34	CNN_ENG_20030418_163834.14-E18
E35	CNN_ENG_20030418_163834.14-E19
E36	CNN_ENG_20030418_163834.14-E20
E38	CNN_ENG_20030418_163834.14-E21
E39	CNN_ENG_20030418_163834.14-E22
E1	CNN_ENG_20030418_163834.14-E23
E2	CNN_ENG_20030418_163834.14-E24
E5	CNN_ENG_20030418_163834.14-E25
E6	CNN_ENG_20030418_163834.14-E26
E7	CNN_ENG_20030418_163834.14-E27
E9	CNN_ENG_20030418_163834.14-E28
E10	CNN_ENG_20030418_163834.14-E29
E11	CNN_ENG_20030418_163834.14-E30
E12	CNN_ENG_20030418_163834.14-E31
E13	CNN_ENG_20030418_163834.14-E32
EM18	CNN_ENG_20030418_163834.14-E1-1
EM19	CNN_ENG_20030418_163834.14-E23-2
EM20	CNN_ENG_20030418_163834.14-E32-3
EM21	CNN_ENG_20030418_163834.14-E2-4
EM22	CNN_ENG_20030418_163834.14-E3-5
EM23	CNN_ENG_20030418_163834.14-E4-6
EM24	CNN_ENG_20030418_163834.14-E32-7
EM25	CNN_ENG_20030418_163834.14-E5-8
EM26	CNN_ENG_20030418_163834.14-E6-9
EM27	CNN_ENG_20030418_163834.14-E7-10
EM28	CNN_ENG_20030418_163834.14-E8-11
