CE1	CNNHL_ENG_20030429_220618.15-CE1
CE2	CNNHL_ENG_20030429_220618.15-CE2
CE3	CNNHL_ENG_20030429_220618.15-CE3
CE4	CNNHL_ENG_20030429_220618.15-CE4
CE5	CNNHL_ENG_20030429_220618.15-CE5
CE6	CNNHL_ENG_20030429_220618.15-CE6
CE7	CNNHL_ENG_20030429_220618.15-CE7
E1	CNNHL_ENG_20030429_220618.15-E1
E2	CNNHL_ENG_20030429_220618.15-E2
E3	CNNHL_ENG_20030429_220618.15-E3
E4	CNNHL_ENG_20030429_220618.15-E4
E5	CNNHL_ENG_20030429_220618.15-E5
E7	CNNHL_ENG_20030429_220618.15-E6
E8	CNNHL_ENG_20030429_220618.15-E7
E9	CNNHL_ENG_20030429_220618.15-E8
E10	CNNHL_ENG_20030429_220618.15-E9
EM1	CNNHL_ENG_20030429_220618.15-E1-1
EM2	CNNHL_ENG_20030429_220618.15-E2-2
EM3	CNNHL_ENG_20030429_220618.15-E3-3
EM4	CNNHL_ENG_20030429_220618.15-E1-4
EM5	CNNHL_ENG_20030429_220618.15-E5-5
EM6	CNNHL_ENG_20030429_220618.15-E6-6
EM7	CNNHL_ENG_20030429_220618.15-E7-7
EM8	CNNHL_ENG_20030429_220618.15-E8-8
EM9	CNNHL_ENG_20030429_220618.15-E4-9
EM10	CNNHL_ENG_20030429_220618.15-E1-10
EM11	CNNHL_ENG_20030429_220618.15-E1-11
EM12	CNNHL_ENG_20030429_220618.15-E9-12
R4	CNNHL_ENG_20030429_220618.15-R1
R5	CNNHL_ENG_20030429_220618.15-R2
R1	CNNHL_ENG_20030429_220618.15-R3
R2	CNNHL_ENG_20030429_220618.15-R4
R3	CNNHL_ENG_20030429_220618.15-R5
RM4	CNNHL_ENG_20030429_220618.15-R1-1
RM5	CNNHL_ENG_20030429_220618.15-R2-1
RM1	CNNHL_ENG_20030429_220618.15-R3-1
RM2	CNNHL_ENG_20030429_220618.15-R4-1
RM3	CNNHL_ENG_20030429_220618.15-R5-1
V1	CNNHL_ENG_20030429_220618.15-EV1
VM1	CNNHL_ENG_20030429_220618.15-EV1-1
Q1	CNNHL_ENG_20030429_220618.15-T1
Q2	CNNHL_ENG_20030429_220618.15-V1
Q3	CNNHL_ENG_20030429_220618.15-T2
QM2	CNNHL_ENG_20030429_220618.15-V1-1
