CE1	CNNHL_ENG_20030416_193742.26-CE1
CE3	CNNHL_ENG_20030416_193742.26-CE2
CE4	CNNHL_ENG_20030416_193742.26-CE3
CE5	CNNHL_ENG_20030416_193742.26-CE4
CE7	CNNHL_ENG_20030416_193742.26-CE5
CE8	CNNHL_ENG_20030416_193742.26-CE6
CE9	CNNHL_ENG_20030416_193742.26-CE7
E1	CNNHL_ENG_20030416_193742.26-E1
E3	CNNHL_ENG_20030416_193742.26-E2
E4	CNNHL_ENG_20030416_193742.26-E3
E6	CNNHL_ENG_20030416_193742.26-E4
E8	CNNHL_ENG_20030416_193742.26-E5
E10	CNNHL_ENG_20030416_193742.26-E6
E11	CNNHL_ENG_20030416_193742.26-E7
EM1	CNNHL_ENG_20030416_193742.26-E1-1
EM2	CNNHL_ENG_20030416_193742.26-E1-2
EM4	CNNHL_ENG_20030416_193742.26-E2-3
EM5	CNNHL_ENG_20030416_193742.26-E3-4
EM6	CNNHL_ENG_20030416_193742.26-E4-5
EM7	CNNHL_ENG_20030416_193742.26-E1-6
EM12	CNNHL_ENG_20030416_193742.26-E5-7
EM13	CNNHL_ENG_20030416_193742.26-E6-8
EM14	CNNHL_ENG_20030416_193742.26-E7-9
EM15	CNNHL_ENG_20030416_193742.26-E7-10
R1	CNNHL_ENG_20030416_193742.26-R1
R2	CNNHL_ENG_20030416_193742.26-R2
RM1	CNNHL_ENG_20030416_193742.26-R1-1
RM2	CNNHL_ENG_20030416_193742.26-R2-1
Q1	CNNHL_ENG_20030416_193742.26-T1
Q2	CNNHL_ENG_20030416_193742.26-T2
Q3	CNNHL_ENG_20030416_193742.26-T3
