CE1	CNNHL_ENG_20030505_220734.25-CE1
CE2	CNNHL_ENG_20030505_220734.25-CE2
CE3	CNNHL_ENG_20030505_220734.25-CE3
CE4	CNNHL_ENG_20030505_220734.25-CE4
E1	CNNHL_ENG_20030505_220734.25-E1
E2	CNNHL_ENG_20030505_220734.25-E2
E3	CNNHL_ENG_20030505_220734.25-E3
E4	CNNHL_ENG_20030505_220734.25-E4
E5	CNNHL_ENG_20030505_220734.25-E5
E7	CNNHL_ENG_20030505_220734.25-E6
EM1	CNNHL_ENG_20030505_220734.25-E1-1
EM2	CNNHL_ENG_20030505_220734.25-E1-2
EM3	CNNHL_ENG_20030505_220734.25-E1-3
EM4	CNNHL_ENG_20030505_220734.25-E2-4
EM5	CNNHL_ENG_20030505_220734.25-E3-5
EM6	CNNHL_ENG_20030505_220734.25-E1-6
EM7	CNNHL_ENG_20030505_220734.25-E1-7
EM8	CNNHL_ENG_20030505_220734.25-E1-8
EM10	CNNHL_ENG_20030505_220734.25-E4-9
EM11	CNNHL_ENG_20030505_220734.25-E5-10
EM12	CNNHL_ENG_20030505_220734.25-E1-11
EM14	CNNHL_ENG_20030505_220734.25-E6-12
EM15	CNNHL_ENG_20030505_220734.25-E1-13
EM16	CNNHL_ENG_20030505_220734.25-E3-14
R1	CNNHL_ENG_20030505_220734.25-R1
R2	CNNHL_ENG_20030505_220734.25-R2
RM1	CNNHL_ENG_20030505_220734.25-R1-1
RM2	CNNHL_ENG_20030505_220734.25-R2-1
V1	CNNHL_ENG_20030505_220734.25-EV1
V2	CNNHL_ENG_20030505_220734.25-EV2
VM2	CNNHL_ENG_20030505_220734.25-EV2-1
VM1	CNNHL_ENG_20030505_220734.25-EV1-1
Q1	CNNHL_ENG_20030505_220734.25-T1
Q2	CNNHL_ENG_20030505_220734.25-T2
Q3	CNNHL_ENG_20030505_220734.25-V1
Q4	CNNHL_ENG_20030505_220734.25-V2
QM3	CNNHL_ENG_20030505_220734.25-V1-1
QM4	CNNHL_ENG_20030505_220734.25-V2-1
