CE15	CNN_ENG_20030507_160538.15-CE1
CE17	CNN_ENG_20030507_160538.15-CE2
CE18	CNN_ENG_20030507_160538.15-CE3
CE20	CNN_ENG_20030507_160538.15-CE4
CE21	CNN_ENG_20030507_160538.15-CE5
CE22	CNN_ENG_20030507_160538.15-CE6
CE23	CNN_ENG_20030507_160538.15-CE7
CE24	CNN_ENG_20030507_160538.15-CE8
CE25	CNN_ENG_20030507_160538.15-CE9
CE26	CNN_ENG_20030507_160538.15-CE10
CE27	CNN_ENG_20030507_160538.15-CE11
CE28	CNN_ENG_20030507_160538.15-CE12
CE30	CNN_ENG_20030507_160538.15-CE13
CE31	CNN_ENG_20030507_160538.15-CE14
CE34	CNN_ENG_20030507_160538.15-CE15
CE35	CNN_ENG_20030507_160538.15-CE16
CE38	CNN_ENG_20030507_160538.15-CE17
CE40	CNN_ENG_20030507_160538.15-CE18
CE41	CNN_ENG_20030507_160538.15-CE19
CE42	CNN_ENG_20030507_160538.15-CE20
CE43	CNN_ENG_20030507_160538.15-CE21
CE44	CNN_ENG_20030507_160538.15-CE22
CE45	CNN_ENG_20030507_160538.15-CE23
CE1	CNN_ENG_20030507_160538.15-CE24
CE47	CNN_ENG_20030507_160538.15-CE25
CE48	CNN_ENG_20030507_160538.15-CE26
CE49	CNN_ENG_20030507_160538.15-CE27
CE50	CNN_ENG_20030507_160538.15-CE28
CE51	CNN_ENG_20030507_160538.15-CE29
CE53	CNN_ENG_20030507_160538.15-CE30
CE2	CNN_ENG_20030507_160538.15-CE31
CE3	CNN_ENG_20030507_160538.15-CE32
CE6	CNN_ENG_20030507_160538.15-CE33
CE8	CNN_ENG_20030507_160538.15-CE34
CE9	CNN_ENG_20030507_160538.15-CE35
CE10	CNN_ENG_20030507_160538.15-CE36
CE11	CNN_ENG_20030507_160538.15-CE37
CE13	CNN_ENG_20030507_160538.15-CE38
CE14	CNN_ENG_20030507_160538.15-CE39
E17	CNN_ENG_20030507_160538.15-E1
E19	CNN_ENG_20030507_160538.15-E2
E20	CNN_ENG_20030507_160538.15-E3
E22	CNN_ENG_20030507_160538.15-E4
E23	CNN_ENG_20030507_160538.15-E5
E24	CNN_ENG_20030507_160538.15-E6
E25	CNN_ENG_20030507_160538.15-E7
E26	CNN_ENG_20030507_160538.15-E8
E27	CNN_ENG_20030507_160538.15-E9
E28	CNN_ENG_20030507_160538.15-E10
E29	CNN_ENG_20030507_160538.15-E11
E30	CNN_ENG_20030507_160538.15-E12
E31	CNN_ENG_20030507_160538.15-E13
E32	CNN_ENG_20030507_160538.15-E14
E33	CNN_ENG_20030507_160538.15-E15
E35	CNN_ENG_20030507_160538.15-E16
E36	CNN_ENG_20030507_160538.15-E17
