CE19	CNNHL_ENG_20030403_193455.30-CE1
CE16	CNNHL_ENG_20030403_193455.30-CE2
CE1	CNNHL_ENG_20030403_193455.30-CE3
CE2	CNNHL_ENG_20030403_193455.30-CE4
CE3	CNNHL_ENG_20030403_193455.30-CE5
CE4	CNNHL_ENG_20030403_193455.30-CE6
CE5	CNNHL_ENG_20030403_193455.30-CE7
CE7	CNNHL_ENG_20030403_193455.30-CE8
CE8	CNNHL_ENG_20030403_193455.30-CE9
CE9	CNNHL_ENG_20030403_193455.30-CE10
CE10	CNNHL_ENG_20030403_193455.30-CE11
CE11	CNNHL_ENG_20030403_193455.30-CE12
CE13	CNNHL_ENG_20030403_193455.30-CE13
CE14	CNNHL_ENG_20030403_193455.30-CE14
E25	CNNHL_ENG_20030403_193455.30-E1
E19	CNNHL_ENG_20030403_193455.30-E2
E20	CNNHL_ENG_20030403_193455.30-E3
E1	CNNHL_ENG_20030403_193455.30-E4
E2	CNNHL_ENG_20030403_193455.30-E5
E3	CNNHL_ENG_20030403_193455.30-E6
E5	CNNHL_ENG_20030403_193455.30-E7
E6	CNNHL_ENG_20030403_193455.30-E8
E9	CNNHL_ENG_20030403_193455.30-E9
E10	CNNHL_ENG_20030403_193455.30-E10
E11	CNNHL_ENG_20030403_193455.30-E11
E12	CNNHL_ENG_20030403_193455.30-E12
E14	CNNHL_ENG_20030403_193455.30-E13
E16	CNNHL_ENG_20030403_193455.30-E14
E17	CNNHL_ENG_20030403_193455.30-E15
EM1	CNNHL_ENG_20030403_193455.30-E4-1
EM17	CNNHL_ENG_20030403_193455.30-E2-2
EM18	CNNHL_ENG_20030403_193455.30-E5-3
EM19	CNNHL_ENG_20030403_193455.30-E3-4
EM2	CNNHL_ENG_20030403_193455.30-E5-5
EM3	CNNHL_ENG_20030403_193455.30-E6-6
EM4	CNNHL_ENG_20030403_193455.30-E7-7
EM5	CNNHL_ENG_20030403_193455.30-E8-8
EM7	CNNHL_ENG_20030403_193455.30-E9-9
EM8	CNNHL_ENG_20030403_193455.30-E8-10
EM9	CNNHL_ENG_20030403_193455.30-E10-11
EM10	CNNHL_ENG_20030403_193455.30-E11-12
EM11	CNNHL_ENG_20030403_193455.30-E12-13
EM12	CNNHL_ENG_20030403_193455.30-E13-14
EM24	CNNHL_ENG_20030403_193455.30-E1-15
EM14	CNNHL_ENG_20030403_193455.30-E14-16
EM15	CNNHL_ENG_20030403_193455.30-E15-17
R1	CNNHL_ENG_20030403_193455.30-R1
R2	CNNHL_ENG_20030403_193455.30-R2
R3	CNNHL_ENG_20030403_193455.30-R3
R4	CNNHL_ENG_20030403_193455.30-R4
R5	CNNHL_ENG_20030403_193455.30-R5
R6	CNNHL_ENG_20030403_193455.30-R6
RM1	CNNHL_ENG_20030403_193455.30-R1-1
RM2	CNNHL_ENG_20030403_193455.30-R2-1
RM3	CNNHL_ENG_20030403_193455.30-R3-1
RM4	CNNHL_ENG_20030403_193455.30-R4-1
RM5	CNNHL_ENG_20030403_193455.30-R5-1
RM6	CNNHL_ENG_20030403_193455.30-R6-1
V1	CNNHL_ENG_20030403_193455.30-EV1
VM1	CNNHL_ENG_20030403_193455.30-EV1-1
Q1	CNNHL_ENG_20030403_193455.30-T1
