CE1	CNN_ENG_20030424_073006.4-CE1
CE2	CNN_ENG_20030424_073006.4-CE2
CE3	CNN_ENG_20030424_073006.4-CE3
CE5	CNN_ENG_20030424_073006.4-CE4
CE6	CNN_ENG_20030424_073006.4-CE5
CE7	CNN_ENG_20030424_073006.4-CE6
CE8	CNN_ENG_20030424_073006.4-CE7
E1	CNN_ENG_20030424_073006.4-E1
E3	CNN_ENG_20030424_073006.4-E2
E5	CNN_ENG_20030424_073006.4-E3
E8	CNN_ENG_20030424_073006.4-E4
E10	CNN_ENG_20030424_073006.4-E5
E11	CNN_ENG_20030424_073006.4-E6
E12	CNN_ENG_20030424_073006.4-E7
E13	CNN_ENG_20030424_073006.4-E8
EM1	CNN_ENG_20030424_073006.4-E1-1
EM2	CNN_ENG_20030424_073006.4-E2-2
EM3	CNN_ENG_20030424_073006.4-E3-3
EM4	CNN_ENG_20030424_073006.4-E1-4
EM6	CNN_ENG_20030424_073006.4-E4-5
EM7	CNN_ENG_20030424_073006.4-E5-6
EM8	CNN_ENG_20030424_073006.4-E6-7
EM9	CNN_ENG_20030424_073006.4-E7-8
EM10	CNN_ENG_20030424_073006.4-E8-9
EM11	CNN_ENG_20030424_073006.4-E1-10
EM12	CNN_ENG_20030424_073006.4-E1-11
R4	CNN_ENG_20030424_073006.4-R1
R2	CNN_ENG_20030424_073006.4-R2
RM4	CNN_ENG_20030424_073006.4-R1-1
RM2	CNN_ENG_20030424_073006.4-R2-1
V2	CNN_ENG_20030424_073006.4-EV1
VM2	CNN_ENG_20030424_073006.4-EV1-1
Q1	CNN_ENG_20030424_073006.4-T1
Q2	CNN_ENG_20030424_073006.4-T2
