CE12	CNNHL_ENG_20030610_230438.14-CE1
CE13	CNNHL_ENG_20030610_230438.14-CE2
CE1	CNNHL_ENG_20030610_230438.14-CE3
CE3	CNNHL_ENG_20030610_230438.14-CE4
CE4	CNNHL_ENG_20030610_230438.14-CE5
CE5	CNNHL_ENG_20030610_230438.14-CE6
CE6	CNNHL_ENG_20030610_230438.14-CE7
CE7	CNNHL_ENG_20030610_230438.14-CE8
CE8	CNNHL_ENG_20030610_230438.14-CE9
CE9	CNNHL_ENG_20030610_230438.14-CE10
CE10	CNNHL_ENG_20030610_230438.14-CE11
CE11	CNNHL_ENG_20030610_230438.14-CE12
E13	CNNHL_ENG_20030610_230438.14-E1
E14	CNNHL_ENG_20030610_230438.14-E2
E1	CNNHL_ENG_20030610_230438.14-E3
E3	CNNHL_ENG_20030610_230438.14-E4
E4	CNNHL_ENG_20030610_230438.14-E5
E6	CNNHL_ENG_20030610_230438.14-E6
E7	CNNHL_ENG_20030610_230438.14-E7
E8	CNNHL_ENG_20030610_230438.14-E8
E9	CNNHL_ENG_20030610_230438.14-E9
E10	CNNHL_ENG_20030610_230438.14-E10
E11	CNNHL_ENG_20030610_230438.14-E11
E12	CNNHL_ENG_20030610_230438.14-E12
EM1	CNNHL_ENG_20030610_230438.14-E3-1
EM20	CNNHL_ENG_20030610_230438.14-E12-2
EM21	CNNHL_ENG_20030610_230438.14-E12-3
EM22	CNNHL_ENG_20030610_230438.14-E1-4
EM23	CNNHL_ENG_20030610_230438.14-E7-5
EM24	CNNHL_ENG_20030610_230438.14-E2-6
EM3	CNNHL_ENG_20030610_230438.14-E4-7
EM4	CNNHL_ENG_20030610_230438.14-E5-8
EM5	CNNHL_ENG_20030610_230438.14-E6-9
EM6	CNNHL_ENG_20030610_230438.14-E7-10
EM7	CNNHL_ENG_20030610_230438.14-E8-11
EM8	CNNHL_ENG_20030610_230438.14-E7-12
EM9	CNNHL_ENG_20030610_230438.14-E7-13
EM10	CNNHL_ENG_20030610_230438.14-E5-14
EM11	CNNHL_ENG_20030610_230438.14-E9-15
EM12	CNNHL_ENG_20030610_230438.14-E10-16
EM13	CNNHL_ENG_20030610_230438.14-E11-17
EM14	CNNHL_ENG_20030610_230438.14-E11-18
EM15	CNNHL_ENG_20030610_230438.14-E5-19
EM16	CNNHL_ENG_20030610_230438.14-E12-20
EM17	CNNHL_ENG_20030610_230438.14-E12-21
EM18	CNNHL_ENG_20030610_230438.14-E5-22
EM19	CNNHL_ENG_20030610_230438.14-E1-23
R1	CNNHL_ENG_20030610_230438.14-R1
R2	CNNHL_ENG_20030610_230438.14-R2
R3	CNNHL_ENG_20030610_230438.14-R3
R4	CNNHL_ENG_20030610_230438.14-R4
R5	CNNHL_ENG_20030610_230438.14-R5
R6	CNNHL_ENG_20030610_230438.14-R6
RM1	CNNHL_ENG_20030610_230438.14-R1-1
RM3	CNNHL_ENG_20030610_230438.14-R2-1
RM4	CNNHL_ENG_20030610_230438.14-R3-1
RM5	CNNHL_ENG_20030610_230438.14-R4-1
RM6	CNNHL_ENG_20030610_230438.14-R5-1
RM7	CNNHL_ENG_20030610_230438.14-R6-1
V1	CNNHL_ENG_20030610_230438.14-EV1
V2	CNNHL_ENG_20030610_230438.14-EV2
VM1	CNNHL_ENG_20030610_230438.14-EV1-1
VM2	CNNHL_ENG_20030610_230438.14-EV2-1
Q1	CNNHL_ENG_20030610_230438.14-T1
Q2	CNNHL_ENG_20030610_230438.14-T2
Q3	CNNHL_ENG_20030610_230438.14-T3
Q4	CNNHL_ENG_20030610_230438.14-T4
Q5	CNNHL_ENG_20030610_230438.14-T5
Q6	CNNHL_ENG_20030610_230438.14-T6
Q7	CNNHL_ENG_20030610_230438.14-V1
QM7	CNNHL_ENG_20030610_230438.14-V1-1
