CE8	CNN_ENG_20030506_053020.14-CE1
CE9	CNN_ENG_20030506_053020.14-CE2
CE10	CNN_ENG_20030506_053020.14-CE3
CE11	CNN_ENG_20030506_053020.14-CE4
CE12	CNN_ENG_20030506_053020.14-CE5
CE13	CNN_ENG_20030506_053020.14-CE6
CE14	CNN_ENG_20030506_053020.14-CE7
CE15	CNN_ENG_20030506_053020.14-CE8
CE16	CNN_ENG_20030506_053020.14-CE9
CE17	CNN_ENG_20030506_053020.14-CE10
CE19	CNN_ENG_20030506_053020.14-CE11
CE20	CNN_ENG_20030506_053020.14-CE12
CE21	CNN_ENG_20030506_053020.14-CE13
CE23	CNN_ENG_20030506_053020.14-CE14
CE24	CNN_ENG_20030506_053020.14-CE15
CE25	CNN_ENG_20030506_053020.14-CE16
CE27	CNN_ENG_20030506_053020.14-CE17
CE1	CNN_ENG_20030506_053020.14-CE18
CE29	CNN_ENG_20030506_053020.14-CE19
CE30	CNN_ENG_20030506_053020.14-CE20
CE31	CNN_ENG_20030506_053020.14-CE21
CE32	CNN_ENG_20030506_053020.14-CE22
CE33	CNN_ENG_20030506_053020.14-CE23
CE34	CNN_ENG_20030506_053020.14-CE24
CE35	CNN_ENG_20030506_053020.14-CE25
CE38	CNN_ENG_20030506_053020.14-CE26
CE39	CNN_ENG_20030506_053020.14-CE27
CE40	CNN_ENG_20030506_053020.14-CE28
CE41	CNN_ENG_20030506_053020.14-CE29
CE42	CNN_ENG_20030506_053020.14-CE30
CE43	CNN_ENG_20030506_053020.14-CE31
CE44	CNN_ENG_20030506_053020.14-CE32
CE45	CNN_ENG_20030506_053020.14-CE33
CE46	CNN_ENG_20030506_053020.14-CE34
CE47	CNN_ENG_20030506_053020.14-CE35
CE48	CNN_ENG_20030506_053020.14-CE36
CE2	CNN_ENG_20030506_053020.14-CE37
CE3	CNN_ENG_20030506_053020.14-CE38
CE4	CNN_ENG_20030506_053020.14-CE39
CE5	CNN_ENG_20030506_053020.14-CE40
CE6	CNN_ENG_20030506_053020.14-CE41
CE7	CNN_ENG_20030506_053020.14-CE42
E10	CNN_ENG_20030506_053020.14-E1
E11	CNN_ENG_20030506_053020.14-E2
E12	CNN_ENG_20030506_053020.14-E3
E13	CNN_ENG_20030506_053020.14-E4
E14	CNN_ENG_20030506_053020.14-E5
E15	CNN_ENG_20030506_053020.14-E6
E16	CNN_ENG_20030506_053020.14-E7
E17	CNN_ENG_20030506_053020.14-E8
E18	CNN_ENG_20030506_053020.14-E9
E19	CNN_ENG_20030506_053020.14-E10
E20	CNN_ENG_20030506_053020.14-E11
E21	CNN_ENG_20030506_053020.14-E12
E22	CNN_ENG_20030506_053020.14-E13
E24	CNN_ENG_20030506_053020.14-E14
E25	CNN_ENG_20030506_053020.14-E15
E1	CNN_ENG_20030506_053020.14-E16
E27	CNN_ENG_20030506_053020.14-E17
E29	CNN_ENG_20030506_053020.14-E18
E30	CNN_ENG_20030506_053020.14-E19
E31	CNN_ENG_20030506_053020.14-E20
E33	CNN_ENG_20030506_053020.14-E21
E35	CNN_ENG_20030506_053020.14-E22
E36	CNN_ENG_20030506_053020.14-E23
E37	CNN_ENG_20030506_053020.14-E24
E38	CNN_ENG_20030506_053020.14-E25
E40	CNN_ENG_20030506_053020.14-E26
E41	CNN_ENG_20030506_053020.14-E27
E42	CNN_ENG_20030506_053020.14-E28
E43	CNN_ENG_20030506_053020.14-E29
E44	CNN_ENG_20030506_053020.14-E30
E45	CNN_ENG_20030506_053020.14-E31
E46	CNN_ENG_20030506_053020.14-E32
E49	CNN_ENG_20030506_053020.14-E33
E50	CNN_ENG_20030506_053020.14-E34
E51	CNN_ENG_20030506_053020.14-E35
E52	CNN_ENG_20030506_053020.14-E36
E53	CNN_ENG_20030506_053020.14-E37
E54	CNN_ENG_20030506_053020.14-E38
E55	CNN_ENG_20030506_053020.14-E39
E56	CNN_ENG_20030506_053020.14-E40
E57	CNN_ENG_20030506_053020.14-E41
E58	CNN_ENG_20030506_053020.14-E42
E59	CNN_ENG_20030506_053020.14-E43
E60	CNN_ENG_20030506_053020.14-E44
E2	CNN_ENG_20030506_053020.14-E45
E3	CNN_ENG_20030506_053020.14-E46
E4	CNN_ENG_20030506_053020.14-E47
E5	CNN_ENG_20030506_053020.14-E48
E6	CNN_ENG_20030506_053020.14-E49
E8	CNN_ENG_20030506_053020.14-E50
