CE10	CNNHL_ENG_20030625_230351.4-CE1
CE11	CNNHL_ENG_20030625_230351.4-CE2
CE12	CNNHL_ENG_20030625_230351.4-CE3
CE13	CNNHL_ENG_20030625_230351.4-CE4
CE14	CNNHL_ENG_20030625_230351.4-CE5
CE15	CNNHL_ENG_20030625_230351.4-CE6
CE16	CNNHL_ENG_20030625_230351.4-CE7
CE17	CNNHL_ENG_20030625_230351.4-CE8
CE18	CNNHL_ENG_20030625_230351.4-CE9
CE19	CNNHL_ENG_20030625_230351.4-CE10
CE21	CNNHL_ENG_20030625_230351.4-CE11
CE22	CNNHL_ENG_20030625_230351.4-CE12
CE23	CNNHL_ENG_20030625_230351.4-CE13
CE24	CNNHL_ENG_20030625_230351.4-CE14
CE25	CNNHL_ENG_20030625_230351.4-CE15
CE26	CNNHL_ENG_20030625_230351.4-CE16
CE27	CNNHL_ENG_20030625_230351.4-CE17
CE1	CNNHL_ENG_20030625_230351.4-CE18
CE2	CNNHL_ENG_20030625_230351.4-CE19
CE3	CNNHL_ENG_20030625_230351.4-CE20
CE4	CNNHL_ENG_20030625_230351.4-CE21
CE5	CNNHL_ENG_20030625_230351.4-CE22
CE6	CNNHL_ENG_20030625_230351.4-CE23
CE7	CNNHL_ENG_20030625_230351.4-CE24
CE8	CNNHL_ENG_20030625_230351.4-CE25
CE9	CNNHL_ENG_20030625_230351.4-CE26
E13	CNNHL_ENG_20030625_230351.4-E1
E14	CNNHL_ENG_20030625_230351.4-E2
E15	CNNHL_ENG_20030625_230351.4-E3
E16	CNNHL_ENG_20030625_230351.4-E4
E17	CNNHL_ENG_20030625_230351.4-E5
E19	CNNHL_ENG_20030625_230351.4-E6
E20	CNNHL_ENG_20030625_230351.4-E7
E21	CNNHL_ENG_20030625_230351.4-E8
E22	CNNHL_ENG_20030625_230351.4-E9
E23	CNNHL_ENG_20030625_230351.4-E10
E24	CNNHL_ENG_20030625_230351.4-E11
E25	CNNHL_ENG_20030625_230351.4-E12
E27	CNNHL_ENG_20030625_230351.4-E13
E28	CNNHL_ENG_20030625_230351.4-E14
E29	CNNHL_ENG_20030625_230351.4-E15
E30	CNNHL_ENG_20030625_230351.4-E16
E31	CNNHL_ENG_20030625_230351.4-E17
E32	CNNHL_ENG_20030625_230351.4-E18
E33	CNNHL_ENG_20030625_230351.4-E19
E34	CNNHL_ENG_20030625_230351.4-E20
E35	CNNHL_ENG_20030625_230351.4-E21
E1	CNNHL_ENG_20030625_230351.4-E22
E2	CNNHL_ENG_20030625_230351.4-E23
E3	CNNHL_ENG_20030625_230351.4-E24
E5	CNNHL_ENG_20030625_230351.4-E25
E6	CNNHL_ENG_20030625_230351.4-E26
E7	CNNHL_ENG_20030625_230351.4-E27
E8	CNNHL_ENG_20030625_230351.4-E28
E9	CNNHL_ENG_20030625_230351.4-E29
E10	CNNHL_ENG_20030625_230351.4-E30
E11	CNNHL_ENG_20030625_230351.4-E31
