CE11	CNN_ENG_20030516_090022.7-CE1
CE12	CNN_ENG_20030516_090022.7-CE2
CE13	CNN_ENG_20030516_090022.7-CE3
CE14	CNN_ENG_20030516_090022.7-CE4
CE15	CNN_ENG_20030516_090022.7-CE5
CE16	CNN_ENG_20030516_090022.7-CE6
CE17	CNN_ENG_20030516_090022.7-CE7
CE1	CNN_ENG_20030516_090022.7-CE8
CE2	CNN_ENG_20030516_090022.7-CE9
CE3	CNN_ENG_20030516_090022.7-CE10
CE4	CNN_ENG_20030516_090022.7-CE11
CE5	CNN_ENG_20030516_090022.7-CE12
CE6	CNN_ENG_20030516_090022.7-CE13
CE7	CNN_ENG_20030516_090022.7-CE14
CE8	CNN_ENG_20030516_090022.7-CE15
CE9	CNN_ENG_20030516_090022.7-CE16
CE10	CNN_ENG_20030516_090022.7-CE17
E14	CNN_ENG_20030516_090022.7-E1
E15	CNN_ENG_20030516_090022.7-E2
E16	CNN_ENG_20030516_090022.7-E3
E17	CNN_ENG_20030516_090022.7-E4
E18	CNN_ENG_20030516_090022.7-E5
E19	CNN_ENG_20030516_090022.7-E6
E20	CNN_ENG_20030516_090022.7-E7
E1	CNN_ENG_20030516_090022.7-E8
E2	CNN_ENG_20030516_090022.7-E9
E3	CNN_ENG_20030516_090022.7-E10
E4	CNN_ENG_20030516_090022.7-E11
E5	CNN_ENG_20030516_090022.7-E12
E6	CNN_ENG_20030516_090022.7-E13
E7	CNN_ENG_20030516_090022.7-E14
E8	CNN_ENG_20030516_090022.7-E15
E9	CNN_ENG_20030516_090022.7-E16
E10	CNN_ENG_20030516_090022.7-E17
E11	CNN_ENG_20030516_090022.7-E18
E12	CNN_ENG_20030516_090022.7-E19
E13	CNN_ENG_20030516_090022.7-E20
EM1	CNN_ENG_20030516_090022.7-E8-1
EM19	CNN_ENG_20030516_090022.7-E9-2
EM20	CNN_ENG_20030516_090022.7-E2-3
EM21	CNN_ENG_20030516_090022.7-E2-4
EM22	CNN_ENG_20030516_090022.7-E3-5
EM23	CNN_ENG_20030516_090022.7-E2-6
EM24	CNN_ENG_20030516_090022.7-E3-7
EM25	CNN_ENG_20030516_090022.7-E9-8
EM26	CNN_ENG_20030516_090022.7-E4-9
EM27	CNN_ENG_20030516_090022.7-E14-10
EM28	CNN_ENG_20030516_090022.7-E5-11
EM29	CNN_ENG_20030516_090022.7-E9-12
EM30	CNN_ENG_20030516_090022.7-E5-13
EM31	CNN_ENG_20030516_090022.7-E6-14
EM32	CNN_ENG_20030516_090022.7-E3-15
EM33	CNN_ENG_20030516_090022.7-E3-16
EM34	CNN_ENG_20030516_090022.7-E7-17
EM35	CNN_ENG_20030516_090022.7-E5-18
EM36	CNN_ENG_20030516_090022.7-E9-19
EM2	CNN_ENG_20030516_090022.7-E8-20
EM3	CNN_ENG_20030516_090022.7-E8-21
EM4	CNN_ENG_20030516_090022.7-E8-22
EM5	CNN_ENG_20030516_090022.7-E8-23
EM6	CNN_ENG_20030516_090022.7-E10-24
EM7	CNN_ENG_20030516_090022.7-E11-25
EM8	CNN_ENG_20030516_090022.7-E12-26
EM9	CNN_ENG_20030516_090022.7-E13-27
EM10	CNN_ENG_20030516_090022.7-E14-28
EM11	CNN_ENG_20030516_090022.7-E15-29
EM12	CNN_ENG_20030516_090022.7-E16-30
EM13	CNN_ENG_20030516_090022.7-E17-31
EM14	CNN_ENG_20030516_090022.7-E18-32
EM15	CNN_ENG_20030516_090022.7-E17-33
EM16	CNN_ENG_20030516_090022.7-E20-34
EM17	CNN_ENG_20030516_090022.7-E19-35
EM18	CNN_ENG_20030516_090022.7-E1-36
R1	CNN_ENG_20030516_090022.7-R1
R2	CNN_ENG_20030516_090022.7-R2
R3	CNN_ENG_20030516_090022.7-R3
RM1	CNN_ENG_20030516_090022.7-R1-1
RM2	CNN_ENG_20030516_090022.7-R2-1
RM3	CNN_ENG_20030516_090022.7-R3-1
Q1	CNN_ENG_20030516_090022.7-T1
Q2	CNN_ENG_20030516_090022.7-T2
Q3	CNN_ENG_20030516_090022.7-T3
Q4	CNN_ENG_20030516_090022.7-T4
Q5	CNN_ENG_20030516_090022.7-T5
