CE11	CNNHL_ENG_20030606_193259.29-CE1
CE12	CNNHL_ENG_20030606_193259.29-CE2
CE13	CNNHL_ENG_20030606_193259.29-CE3
CE1	CNNHL_ENG_20030606_193259.29-CE4
CE2	CNNHL_ENG_20030606_193259.29-CE5
CE3	CNNHL_ENG_20030606_193259.29-CE6
CE4	CNNHL_ENG_20030606_193259.29-CE7
CE6	CNNHL_ENG_20030606_193259.29-CE8
CE7	CNNHL_ENG_20030606_193259.29-CE9
CE8	CNNHL_ENG_20030606_193259.29-CE10
CE9	CNNHL_ENG_20030606_193259.29-CE11
CE10	CNNHL_ENG_20030606_193259.29-CE12
E12	CNNHL_ENG_20030606_193259.29-E1
E13	CNNHL_ENG_20030606_193259.29-E2
E14	CNNHL_ENG_20030606_193259.29-E3
E15	CNNHL_ENG_20030606_193259.29-E4
E16	CNNHL_ENG_20030606_193259.29-E5
E1	CNNHL_ENG_20030606_193259.29-E6
E2	CNNHL_ENG_20030606_193259.29-E7
E3	CNNHL_ENG_20030606_193259.29-E8
E4	CNNHL_ENG_20030606_193259.29-E9
E5	CNNHL_ENG_20030606_193259.29-E10
E8	CNNHL_ENG_20030606_193259.29-E11
E7	CNNHL_ENG_20030606_193259.29-E12
E9	CNNHL_ENG_20030606_193259.29-E13
E10	CNNHL_ENG_20030606_193259.29-E14
E11	CNNHL_ENG_20030606_193259.29-E15
EM1	CNNHL_ENG_20030606_193259.29-E6-1
EM22	CNNHL_ENG_20030606_193259.29-E12-2
EM23	CNNHL_ENG_20030606_193259.29-E2-3
EM24	CNNHL_ENG_20030606_193259.29-E3-4
EM25	CNNHL_ENG_20030606_193259.29-E7-5
EM26	CNNHL_ENG_20030606_193259.29-E4-6
EM27	CNNHL_ENG_20030606_193259.29-E5-7
EM2	CNNHL_ENG_20030606_193259.29-E7-8
EM3	CNNHL_ENG_20030606_193259.29-E8-9
EM4	CNNHL_ENG_20030606_193259.29-E9-10
EM5	CNNHL_ENG_20030606_193259.29-E10-11
EM6	CNNHL_ENG_20030606_193259.29-E10-12
EM12	CNNHL_ENG_20030606_193259.29-E11-13
EM8	CNNHL_ENG_20030606_193259.29-E7-14
EM9	CNNHL_ENG_20030606_193259.29-E12-15
EM10	CNNHL_ENG_20030606_193259.29-E12-16
EM11	CNNHL_ENG_20030606_193259.29-E12-17
EM13	CNNHL_ENG_20030606_193259.29-E12-18
EM14	CNNHL_ENG_20030606_193259.29-E11-19
EM15	CNNHL_ENG_20030606_193259.29-E12-20
EM16	CNNHL_ENG_20030606_193259.29-E13-21
EM17	CNNHL_ENG_20030606_193259.29-E14-22
EM18	CNNHL_ENG_20030606_193259.29-E13-23
EM19	CNNHL_ENG_20030606_193259.29-E15-24
EM20	CNNHL_ENG_20030606_193259.29-E9-25
EM21	CNNHL_ENG_20030606_193259.29-E1-26
R1	CNNHL_ENG_20030606_193259.29-R1
R3	CNNHL_ENG_20030606_193259.29-R2
R4	CNNHL_ENG_20030606_193259.29-R3
R5	CNNHL_ENG_20030606_193259.29-R4
R7	CNNHL_ENG_20030606_193259.29-R5
R8	CNNHL_ENG_20030606_193259.29-R6
R9	CNNHL_ENG_20030606_193259.29-R7
RM1	CNNHL_ENG_20030606_193259.29-R1-1
RM3	CNNHL_ENG_20030606_193259.29-R2-1
RM4	CNNHL_ENG_20030606_193259.29-R3-1
RM5	CNNHL_ENG_20030606_193259.29-R4-1
RM7	CNNHL_ENG_20030606_193259.29-R5-1
RM8	CNNHL_ENG_20030606_193259.29-R6-1
RM9	CNNHL_ENG_20030606_193259.29-R7-1
Q1	CNNHL_ENG_20030606_193259.29-T1
Q2	CNNHL_ENG_20030606_193259.29-T2
