CE14	CNN_ENG_20030422_083005.10-CE1
CE15	CNN_ENG_20030422_083005.10-CE2
CE1	CNN_ENG_20030422_083005.10-CE3
CE4	CNN_ENG_20030422_083005.10-CE4
CE5	CNN_ENG_20030422_083005.10-CE5
CE6	CNN_ENG_20030422_083005.10-CE6
CE7	CNN_ENG_20030422_083005.10-CE7
CE8	CNN_ENG_20030422_083005.10-CE8
CE9	CNN_ENG_20030422_083005.10-CE9
CE10	CNN_ENG_20030422_083005.10-CE10
CE11	CNN_ENG_20030422_083005.10-CE11
CE12	CNN_ENG_20030422_083005.10-CE12
CE13	CNN_ENG_20030422_083005.10-CE13
E16	CNN_ENG_20030422_083005.10-E1
E17	CNN_ENG_20030422_083005.10-E2
E1	CNN_ENG_20030422_083005.10-E3
E2	CNN_ENG_20030422_083005.10-E4
E5	CNN_ENG_20030422_083005.10-E5
E6	CNN_ENG_20030422_083005.10-E6
E7	CNN_ENG_20030422_083005.10-E7
E8	CNN_ENG_20030422_083005.10-E8
E9	CNN_ENG_20030422_083005.10-E9
E10	CNN_ENG_20030422_083005.10-E10
E11	CNN_ENG_20030422_083005.10-E11
E13	CNN_ENG_20030422_083005.10-E12
E14	CNN_ENG_20030422_083005.10-E13
E15	CNN_ENG_20030422_083005.10-E14
EM1	CNN_ENG_20030422_083005.10-E3-1
EM17	CNN_ENG_20030422_083005.10-E13-2
EM18	CNN_ENG_20030422_083005.10-E13-3
EM19	CNN_ENG_20030422_083005.10-E13-4
EM20	CNN_ENG_20030422_083005.10-E14-5
EM21	CNN_ENG_20030422_083005.10-E1-6
EM22	CNN_ENG_20030422_083005.10-E6-7
EM23	CNN_ENG_20030422_083005.10-E13-8
EM24	CNN_ENG_20030422_083005.10-E2-9
EM25	CNN_ENG_20030422_083005.10-E14-10
EM26	CNN_ENG_20030422_083005.10-E6-11
EM27	CNN_ENG_20030422_083005.10-E6-12
EM2	CNN_ENG_20030422_083005.10-E4-13
EM5	CNN_ENG_20030422_083005.10-E5-14
EM6	CNN_ENG_20030422_083005.10-E6-15
EM7	CNN_ENG_20030422_083005.10-E7-16
EM8	CNN_ENG_20030422_083005.10-E6-17
EM9	CNN_ENG_20030422_083005.10-E6-18
EM10	CNN_ENG_20030422_083005.10-E8-19
EM11	CNN_ENG_20030422_083005.10-E9-20
EM12	CNN_ENG_20030422_083005.10-E10-21
EM13	CNN_ENG_20030422_083005.10-E11-22
EM14	CNN_ENG_20030422_083005.10-E12-23
EM15	CNN_ENG_20030422_083005.10-E13-24
EM16	CNN_ENG_20030422_083005.10-E14-25
R2	CNN_ENG_20030422_083005.10-R1
R5	CNN_ENG_20030422_083005.10-R2
R6	CNN_ENG_20030422_083005.10-R3
R7	CNN_ENG_20030422_083005.10-R4
R8	CNN_ENG_20030422_083005.10-R5
RM2	CNN_ENG_20030422_083005.10-R1-1
RM5	CNN_ENG_20030422_083005.10-R2-1
RM6	CNN_ENG_20030422_083005.10-R3-1
RM7	CNN_ENG_20030422_083005.10-R4-1
RM8	CNN_ENG_20030422_083005.10-R5-1
V1	CNN_ENG_20030422_083005.10-EV1
VM1	CNN_ENG_20030422_083005.10-EV1-1
Q1	CNN_ENG_20030422_083005.10-T1
Q2	CNN_ENG_20030422_083005.10-T2
Q3	CNN_ENG_20030422_083005.10-T3
Q4	CNN_ENG_20030422_083005.10-T4
Q5	CNN_ENG_20030422_083005.10-T5
