CE11	CNNHL_ENG_20030411_230640.38-CE1
CE12	CNNHL_ENG_20030411_230640.38-CE2
CE13	CNNHL_ENG_20030411_230640.38-CE3
CE1	CNNHL_ENG_20030411_230640.38-CE4
CE2	CNNHL_ENG_20030411_230640.38-CE5
CE3	CNNHL_ENG_20030411_230640.38-CE6
CE4	CNNHL_ENG_20030411_230640.38-CE7
CE5	CNNHL_ENG_20030411_230640.38-CE8
CE8	CNNHL_ENG_20030411_230640.38-CE9
CE9	CNNHL_ENG_20030411_230640.38-CE10
E13	CNNHL_ENG_20030411_230640.38-E1
E14	CNNHL_ENG_20030411_230640.38-E2
E15	CNNHL_ENG_20030411_230640.38-E3
E1	CNNHL_ENG_20030411_230640.38-E4
E2	CNNHL_ENG_20030411_230640.38-E5
E4	CNNHL_ENG_20030411_230640.38-E6
E5	CNNHL_ENG_20030411_230640.38-E7
E6	CNNHL_ENG_20030411_230640.38-E8
E9	CNNHL_ENG_20030411_230640.38-E9
E10	CNNHL_ENG_20030411_230640.38-E10
E11	CNNHL_ENG_20030411_230640.38-E11
EM1	CNNHL_ENG_20030411_230640.38-E4-1
EM21	CNNHL_ENG_20030411_230640.38-E1-2
EM22	CNNHL_ENG_20030411_230640.38-E2-3
EM23	CNNHL_ENG_20030411_230640.38-E8-4
EM24	CNNHL_ENG_20030411_230640.38-E3-5
EM2	CNNHL_ENG_20030411_230640.38-E4-6
EM3	CNNHL_ENG_20030411_230640.38-E5-7
EM4	CNNHL_ENG_20030411_230640.38-E6-8
EM5	CNNHL_ENG_20030411_230640.38-E4-9
EM6	CNNHL_ENG_20030411_230640.38-E7-10
EM7	CNNHL_ENG_20030411_230640.38-E8-11
EM10	CNNHL_ENG_20030411_230640.38-E9-12
EM11	CNNHL_ENG_20030411_230640.38-E10-13
EM12	CNNHL_ENG_20030411_230640.38-E4-14
EM13	CNNHL_ENG_20030411_230640.38-E8-15
EM14	CNNHL_ENG_20030411_230640.38-E8-16
EM15	CNNHL_ENG_20030411_230640.38-E11-17
EM16	CNNHL_ENG_20030411_230640.38-E4-18
EM17	CNNHL_ENG_20030411_230640.38-E4-19
EM18	CNNHL_ENG_20030411_230640.38-E4-20
EM19	CNNHL_ENG_20030411_230640.38-E4-21
R1	CNNHL_ENG_20030411_230640.38-R1
R2	CNNHL_ENG_20030411_230640.38-R2
R5	CNNHL_ENG_20030411_230640.38-R3
RM1	CNNHL_ENG_20030411_230640.38-R1-1
RM2	CNNHL_ENG_20030411_230640.38-R2-1
RM5	CNNHL_ENG_20030411_230640.38-R3-1
V1	CNNHL_ENG_20030411_230640.38-EV1
V2	CNNHL_ENG_20030411_230640.38-EV2
V3	CNNHL_ENG_20030411_230640.38-EV3
VM1	CNNHL_ENG_20030411_230640.38-EV1-1
VM2	CNNHL_ENG_20030411_230640.38-EV2-1
VM3	CNNHL_ENG_20030411_230640.38-EV3-1
Q2	CNNHL_ENG_20030411_230640.38-T1
Q3	CNNHL_ENG_20030411_230640.38-T2
Q4	CNNHL_ENG_20030411_230640.38-T3
Q5	CNNHL_ENG_20030411_230640.38-T4
