CE9	fsh_29783-CE1
CE10	fsh_29783-CE2
CE11	fsh_29783-CE3
CE12	fsh_29783-CE4
CE13	fsh_29783-CE5
CE14	fsh_29783-CE6
CE15	fsh_29783-CE7
CE16	fsh_29783-CE8
CE17	fsh_29783-CE9
CE18	fsh_29783-CE10
CE20	fsh_29783-CE11
CE21	fsh_29783-CE12
CE22	fsh_29783-CE13
CE23	fsh_29783-CE14
CE24	fsh_29783-CE15
CE25	fsh_29783-CE16
CE1	fsh_29783-CE17
CE26	fsh_29783-CE18
CE27	fsh_29783-CE19
CE28	fsh_29783-CE20
CE29	fsh_29783-CE21
CE30	fsh_29783-CE22
CE31	fsh_29783-CE23
CE32	fsh_29783-CE24
CE33	fsh_29783-CE25
CE34	fsh_29783-CE26
CE35	fsh_29783-CE27
CE36	fsh_29783-CE28
CE37	fsh_29783-CE29
CE38	fsh_29783-CE30
CE39	fsh_29783-CE31
CE40	fsh_29783-CE32
CE41	fsh_29783-CE33
CE43	fsh_29783-CE34
CE44	fsh_29783-CE35
CE45	fsh_29783-CE36
CE46	fsh_29783-CE37
CE47	fsh_29783-CE38
CE48	fsh_29783-CE39
CE49	fsh_29783-CE40
CE51	fsh_29783-CE41
CE52	fsh_29783-CE42
CE2	fsh_29783-CE43
CE53	fsh_29783-CE44
CE55	fsh_29783-CE45
CE56	fsh_29783-CE46
CE57	fsh_29783-CE47
CE58	fsh_29783-CE48
CE59	fsh_29783-CE49
CE60	fsh_29783-CE50
CE61	fsh_29783-CE51
CE62	fsh_29783-CE52
CE63	fsh_29783-CE53
CE3	fsh_29783-CE54
CE4	fsh_29783-CE55
CE5	fsh_29783-CE56
CE6	fsh_29783-CE57
CE7	fsh_29783-CE58
CE64	fsh_29783-CE59
E9	fsh_29783-E1
E10	fsh_29783-E2
E11	fsh_29783-E3
E12	fsh_29783-E4
E13	fsh_29783-E5
E14	fsh_29783-E6
E15	fsh_29783-E7
E16	fsh_29783-E8
E17	fsh_29783-E9
E18	fsh_29783-E10
E19	fsh_29783-E11
E1	fsh_29783-E12
E21	fsh_29783-E13
E22	fsh_29783-E14
E23	fsh_29783-E15
E24	fsh_29783-E16
E25	fsh_29783-E17
E26	fsh_29783-E18
E27	fsh_29783-E19
E28	fsh_29783-E20
E30	fsh_29783-E21
E31	fsh_29783-E22
E32	fsh_29783-E23
E33	fsh_29783-E24
E34	fsh_29783-E25
