CE9	fsh_29192-CE1
CE11	fsh_29192-CE2
CE13	fsh_29192-CE3
CE14	fsh_29192-CE4
CE16	fsh_29192-CE5
CE17	fsh_29192-CE6
CE18	fsh_29192-CE7
CE19	fsh_29192-CE8
CE20	fsh_29192-CE9
CE21	fsh_29192-CE10
CE22	fsh_29192-CE11
CE23	fsh_29192-CE12
CE24	fsh_29192-CE13
CE25	fsh_29192-CE14
CE26	fsh_29192-CE15
CE27	fsh_29192-CE16
CE28	fsh_29192-CE17
CE29	fsh_29192-CE18
CE30	fsh_29192-CE19
CE1	fsh_29192-CE20
CE31	fsh_29192-CE21
CE32	fsh_29192-CE22
CE33	fsh_29192-CE23
CE34	fsh_29192-CE24
CE35	fsh_29192-CE25
CE36	fsh_29192-CE26
CE38	fsh_29192-CE27
CE39	fsh_29192-CE28
CE40	fsh_29192-CE29
CE42	fsh_29192-CE30
CE43	fsh_29192-CE31
CE44	fsh_29192-CE32
CE46	fsh_29192-CE33
CE47	fsh_29192-CE34
CE48	fsh_29192-CE35
CE49	fsh_29192-CE36
CE2	fsh_29192-CE37
CE50	fsh_29192-CE38
CE52	fsh_29192-CE39
CE53	fsh_29192-CE40
CE3	fsh_29192-CE41
CE4	fsh_29192-CE42
CE5	fsh_29192-CE43
CE6	fsh_29192-CE44
CE7	fsh_29192-CE45
CE8	fsh_29192-CE46
E12	fsh_29192-E1
E13	fsh_29192-E2
E15	fsh_29192-E3
E17	fsh_29192-E4
E18	fsh_29192-E5
E19	fsh_29192-E6
E21	fsh_29192-E7
E22	fsh_29192-E8
E23	fsh_29192-E9
E24	fsh_29192-E10
E25	fsh_29192-E11
E26	fsh_29192-E12
E27	fsh_29192-E13
E28	fsh_29192-E14
E29	fsh_29192-E15
E30	fsh_29192-E16
E31	fsh_29192-E17
E1	fsh_29192-E18
E32	fsh_29192-E19
E33	fsh_29192-E20
E34	fsh_29192-E21
E35	fsh_29192-E22
E36	fsh_29192-E23
E37	fsh_29192-E24
E39	fsh_29192-E25
E40	fsh_29192-E26
E41	fsh_29192-E27
E42	fsh_29192-E28
E43	fsh_29192-E29
E44	fsh_29192-E30
E45	fsh_29192-E31
E46	fsh_29192-E32
E47	fsh_29192-E33
E48	fsh_29192-E34
E50	fsh_29192-E35
E51	fsh_29192-E36
E52	fsh_29192-E37
E53	fsh_29192-E38
E55	fsh_29192-E39
E56	fsh_29192-E40
