CE10	fsh_29774-CE1
CE11	fsh_29774-CE2
CE12	fsh_29774-CE3
CE13	fsh_29774-CE4
CE14	fsh_29774-CE5
CE15	fsh_29774-CE6
CE16	fsh_29774-CE7
CE17	fsh_29774-CE8
CE18	fsh_29774-CE9
CE19	fsh_29774-CE10
CE20	fsh_29774-CE11
CE21	fsh_29774-CE12
CE22	fsh_29774-CE13
CE23	fsh_29774-CE14
CE24	fsh_29774-CE15
CE25	fsh_29774-CE16
CE26	fsh_29774-CE17
CE27	fsh_29774-CE18
CE28	fsh_29774-CE19
CE29	fsh_29774-CE20
CE30	fsh_29774-CE21
CE31	fsh_29774-CE22
CE32	fsh_29774-CE23
CE33	fsh_29774-CE24
CE34	fsh_29774-CE25
CE1	fsh_29774-CE26
CE35	fsh_29774-CE27
CE36	fsh_29774-CE28
CE37	fsh_29774-CE29
CE38	fsh_29774-CE30
CE39	fsh_29774-CE31
CE40	fsh_29774-CE32
CE41	fsh_29774-CE33
CE43	fsh_29774-CE34
CE44	fsh_29774-CE35
CE45	fsh_29774-CE36
CE46	fsh_29774-CE37
CE47	fsh_29774-CE38
CE49	fsh_29774-CE39
CE50	fsh_29774-CE40
CE51	fsh_29774-CE41
CE52	fsh_29774-CE42
CE53	fsh_29774-CE43
CE54	fsh_29774-CE44
CE55	fsh_29774-CE45
CE56	fsh_29774-CE46
CE57	fsh_29774-CE47
CE58	fsh_29774-CE48
CE59	fsh_29774-CE49
CE60	fsh_29774-CE50
CE2	fsh_29774-CE51
CE62	fsh_29774-CE52
CE63	fsh_29774-CE53
CE64	fsh_29774-CE54
CE65	fsh_29774-CE55
CE66	fsh_29774-CE56
CE3	fsh_29774-CE57
CE4	fsh_29774-CE58
CE5	fsh_29774-CE59
CE6	fsh_29774-CE60
CE7	fsh_29774-CE61
CE8	fsh_29774-CE62
CE9	fsh_29774-CE63
E11	fsh_29774-E1
E12	fsh_29774-E2
E13	fsh_29774-E3
E14	fsh_29774-E4
E15	fsh_29774-E5
E16	fsh_29774-E6
E17	fsh_29774-E7
E18	fsh_29774-E8
E19	fsh_29774-E9
E20	fsh_29774-E10
E21	fsh_29774-E11
E23	fsh_29774-E12
E24	fsh_29774-E13
E25	fsh_29774-E14
E26	fsh_29774-E15
E27	fsh_29774-E16
E28	fsh_29774-E17
E29	fsh_29774-E18
E1	fsh_29774-E19
E30	fsh_29774-E20
E31	fsh_29774-E21
E32	fsh_29774-E22
E33	fsh_29774-E23
E34	fsh_29774-E24
E35	fsh_29774-E25
E36	fsh_29774-E26
E37	fsh_29774-E27
E38	fsh_29774-E28
E39	fsh_29774-E29
E40	fsh_29774-E30
E41	fsh_29774-E31
E42	fsh_29774-E32
E43	fsh_29774-E33
E44	fsh_29774-E34
E45	fsh_29774-E35
E47	fsh_29774-E36
E48	fsh_29774-E37
E49	fsh_29774-E38
E50	fsh_29774-E39
E51	fsh_29774-E40
E53	fsh_29774-E41
E54	fsh_29774-E42
E55	fsh_29774-E43
E2	fsh_29774-E44
E56	fsh_29774-E45
E57	fsh_29774-E46
E58	fsh_29774-E47
E59	fsh_29774-E48
E60	fsh_29774-E49
E61	fsh_29774-E50
E62	fsh_29774-E51
E63	fsh_29774-E52
E64	fsh_29774-E53
E66	fsh_29774-E54
E67	fsh_29774-E55
E68	fsh_29774-E56
E69	fsh_29774-E57
E70	fsh_29774-E58
E71	fsh_29774-E59
E72	fsh_29774-E60
E73	fsh_29774-E61
E74	fsh_29774-E62
E3	fsh_29774-E63
E4	fsh_29774-E64
E5	fsh_29774-E65
E6	fsh_29774-E66
E7	fsh_29774-E67
E8	fsh_29774-E68
E9	fsh_29774-E69
E10	fsh_29774-E70
EM1	fsh_29774-E19-1
