CE11	fsh_29141-CE1
CE12	fsh_29141-CE2
CE13	fsh_29141-CE3
CE14	fsh_29141-CE4
CE15	fsh_29141-CE5
CE16	fsh_29141-CE6
CE17	fsh_29141-CE7
CE18	fsh_29141-CE8
CE19	fsh_29141-CE9
CE20	fsh_29141-CE10
CE21	fsh_29141-CE11
CE22	fsh_29141-CE12
CE1	fsh_29141-CE13
CE23	fsh_29141-CE14
CE24	fsh_29141-CE15
CE25	fsh_29141-CE16
CE26	fsh_29141-CE17
CE27	fsh_29141-CE18
CE28	fsh_29141-CE19
CE29	fsh_29141-CE20
CE30	fsh_29141-CE21
CE31	fsh_29141-CE22
CE32	fsh_29141-CE23
CE33	fsh_29141-CE24
CE34	fsh_29141-CE25
CE35	fsh_29141-CE26
CE36	fsh_29141-CE27
CE37	fsh_29141-CE28
CE38	fsh_29141-CE29
CE40	fsh_29141-CE30
CE41	fsh_29141-CE31
CE2	fsh_29141-CE32
CE42	fsh_29141-CE33
CE43	fsh_29141-CE34
CE44	fsh_29141-CE35
CE45	fsh_29141-CE36
CE46	fsh_29141-CE37
CE47	fsh_29141-CE38
CE48	fsh_29141-CE39
CE49	fsh_29141-CE40
CE50	fsh_29141-CE41
CE51	fsh_29141-CE42
CE3	fsh_29141-CE43
CE4	fsh_29141-CE44
CE5	fsh_29141-CE45
CE6	fsh_29141-CE46
CE7	fsh_29141-CE47
CE8	fsh_29141-CE48
CE9	fsh_29141-CE49
CE10	fsh_29141-CE50
E12	fsh_29141-E1
E13	fsh_29141-E2
E14	fsh_29141-E3
E15	fsh_29141-E4
E16	fsh_29141-E5
E17	fsh_29141-E6
E18	fsh_29141-E7
E19	fsh_29141-E8
E20	fsh_29141-E9
E21	fsh_29141-E10
E22	fsh_29141-E11
E1	fsh_29141-E12
E23	fsh_29141-E13
E24	fsh_29141-E14
E25	fsh_29141-E15
E26	fsh_29141-E16
E27	fsh_29141-E17
E28	fsh_29141-E18
E29	fsh_29141-E19
E30	fsh_29141-E20
E31	fsh_29141-E21
E32	fsh_29141-E22
E33	fsh_29141-E23
E35	fsh_29141-E24
E36	fsh_29141-E25
