CE19	rec.music.makers.guitar.acoustic_20041228.1628-CE1
CE3	rec.music.makers.guitar.acoustic_20041228.1628-CE2
CE2	rec.music.makers.guitar.acoustic_20041228.1628-CE3
CE20	rec.music.makers.guitar.acoustic_20041228.1628-CE4
CE21	rec.music.makers.guitar.acoustic_20041228.1628-CE5
CE22	rec.music.makers.guitar.acoustic_20041228.1628-CE6
CE23	rec.music.makers.guitar.acoustic_20041228.1628-CE7
CE24	rec.music.makers.guitar.acoustic_20041228.1628-CE8
CE25	rec.music.makers.guitar.acoustic_20041228.1628-CE9
CE26	rec.music.makers.guitar.acoustic_20041228.1628-CE10
CE49	rec.music.makers.guitar.acoustic_20041228.1628-CE11
CE28	rec.music.makers.guitar.acoustic_20041228.1628-CE12
CE29	rec.music.makers.guitar.acoustic_20041228.1628-CE13
CE30	rec.music.makers.guitar.acoustic_20041228.1628-CE14
CE1	rec.music.makers.guitar.acoustic_20041228.1628-CE15
CE50	rec.music.makers.guitar.acoustic_20041228.1628-CE16
CE33	rec.music.makers.guitar.acoustic_20041228.1628-CE17
CE34	rec.music.makers.guitar.acoustic_20041228.1628-CE18
CE35	rec.music.makers.guitar.acoustic_20041228.1628-CE19
CE36	rec.music.makers.guitar.acoustic_20041228.1628-CE20
CE38	rec.music.makers.guitar.acoustic_20041228.1628-CE21
CE39	rec.music.makers.guitar.acoustic_20041228.1628-CE22
CE40	rec.music.makers.guitar.acoustic_20041228.1628-CE23
CE41	rec.music.makers.guitar.acoustic_20041228.1628-CE24
CE42	rec.music.makers.guitar.acoustic_20041228.1628-CE25
CE13	rec.music.makers.guitar.acoustic_20041228.1628-CE26
CE43	rec.music.makers.guitar.acoustic_20041228.1628-CE27
CE45	rec.music.makers.guitar.acoustic_20041228.1628-CE28
CE46	rec.music.makers.guitar.acoustic_20041228.1628-CE29
CE47	rec.music.makers.guitar.acoustic_20041228.1628-CE30
CE48	rec.music.makers.guitar.acoustic_20041228.1628-CE31
CE18	rec.music.makers.guitar.acoustic_20041228.1628-CE32
CE37	rec.music.makers.guitar.acoustic_20041228.1628-CE33
CE14	rec.music.makers.guitar.acoustic_20041228.1628-CE34
CE27	rec.music.makers.guitar.acoustic_20041228.1628-CE35
CE31	rec.music.makers.guitar.acoustic_20041228.1628-CE36
CE6	rec.music.makers.guitar.acoustic_20041228.1628-CE37
CE15	rec.music.makers.guitar.acoustic_20041228.1628-CE38
CE44	rec.music.makers.guitar.acoustic_20041228.1628-CE39
CE7	rec.music.makers.guitar.acoustic_20041228.1628-CE40
CE4	rec.music.makers.guitar.acoustic_20041228.1628-CE41
CE32	rec.music.makers.guitar.acoustic_20041228.1628-CE42
CE8	rec.music.makers.guitar.acoustic_20041228.1628-CE43
CE5	rec.music.makers.guitar.acoustic_20041228.1628-CE44
CE9	rec.music.makers.guitar.acoustic_20041228.1628-CE45
CE10	rec.music.makers.guitar.acoustic_20041228.1628-CE46
CE11	rec.music.makers.guitar.acoustic_20041228.1628-CE47
CE12	rec.music.makers.guitar.acoustic_20041228.1628-CE48
CE16	rec.music.makers.guitar.acoustic_20041228.1628-CE49
CE17	rec.music.makers.guitar.acoustic_20041228.1628-CE50
E15	rec.music.makers.guitar.acoustic_20041228.1628-E1
E17	rec.music.makers.guitar.acoustic_20041228.1628-E2
E19	rec.music.makers.guitar.acoustic_20041228.1628-E3
E20	rec.music.makers.guitar.acoustic_20041228.1628-E4
E21	rec.music.makers.guitar.acoustic_20041228.1628-E5
E22	rec.music.makers.guitar.acoustic_20041228.1628-E6
E23	rec.music.makers.guitar.acoustic_20041228.1628-E7
E24	rec.music.makers.guitar.acoustic_20041228.1628-E8
E25	rec.music.makers.guitar.acoustic_20041228.1628-E9
