CE6	alt.collecting.autographs_20050224.2438-CE1
CE7	alt.collecting.autographs_20050224.2438-CE2
CE9	alt.collecting.autographs_20050224.2438-CE3
CE10	alt.collecting.autographs_20050224.2438-CE4
CE11	alt.collecting.autographs_20050224.2438-CE5
CE12	alt.collecting.autographs_20050224.2438-CE6
CE13	alt.collecting.autographs_20050224.2438-CE7
CE14	alt.collecting.autographs_20050224.2438-CE8
CE1	alt.collecting.autographs_20050224.2438-CE9
CE8	alt.collecting.autographs_20050224.2438-CE10
CE2	alt.collecting.autographs_20050224.2438-CE11
CE3	alt.collecting.autographs_20050224.2438-CE12
CE4	alt.collecting.autographs_20050224.2438-CE13
CE5	alt.collecting.autographs_20050224.2438-CE14
E8	alt.collecting.autographs_20050224.2438-E1
E9	alt.collecting.autographs_20050224.2438-E2
E10	alt.collecting.autographs_20050224.2438-E3
E11	alt.collecting.autographs_20050224.2438-E4
E12	alt.collecting.autographs_20050224.2438-E5
E13	alt.collecting.autographs_20050224.2438-E6
E14	alt.collecting.autographs_20050224.2438-E7
E15	alt.collecting.autographs_20050224.2438-E8
E16	alt.collecting.autographs_20050224.2438-E9
E17	alt.collecting.autographs_20050224.2438-E10
E18	alt.collecting.autographs_20050224.2438-E11
E19	alt.collecting.autographs_20050224.2438-E12
E22	alt.collecting.autographs_20050224.2438-E13
E23	alt.collecting.autographs_20050224.2438-E14
E24	alt.collecting.autographs_20050224.2438-E15
E26	alt.collecting.autographs_20050224.2438-E16
E1	alt.collecting.autographs_20050224.2438-E17
E34	alt.collecting.autographs_20050224.2438-E18
E31	alt.collecting.autographs_20050224.2438-E19
E32	alt.collecting.autographs_20050224.2438-E20
E33	alt.collecting.autographs_20050224.2438-E21
E2	alt.collecting.autographs_20050224.2438-E22
E3	alt.collecting.autographs_20050224.2438-E23
E4	alt.collecting.autographs_20050224.2438-E24
E5	alt.collecting.autographs_20050224.2438-E25
E6	alt.collecting.autographs_20050224.2438-E26
E7	alt.collecting.autographs_20050224.2438-E27
EM3	alt.collecting.autographs_20050224.2438-E17-1
EM26	alt.collecting.autographs_20050224.2438-E17-2
EM27	alt.collecting.autographs_20050224.2438-E24-3
EM28	alt.collecting.autographs_20050224.2438-E23-4
EM29	alt.collecting.autographs_20050224.2438-E2-5
EM31	alt.collecting.autographs_20050224.2438-E3-6
EM30	alt.collecting.autographs_20050224.2438-E2-7
EM32	alt.collecting.autographs_20050224.2438-E17-8
EM33	alt.collecting.autographs_20050224.2438-E4-9
EM34	alt.collecting.autographs_20050224.2438-E24-10
EM35	alt.collecting.autographs_20050224.2438-E23-11
EM37	alt.collecting.autographs_20050224.2438-E27-12
EM39	alt.collecting.autographs_20050224.2438-E5-13
EM68	alt.collecting.autographs_20050224.2438-E24-14
EM40	alt.collecting.autographs_20050224.2438-E6-15
EM41	alt.collecting.autographs_20050224.2438-E23-16
EM42	alt.collecting.autographs_20050224.2438-E6-17
EM43	alt.collecting.autographs_20050224.2438-E7-18
EM44	alt.collecting.autographs_20050224.2438-E27-19
EM45	alt.collecting.autographs_20050224.2438-E8-20
EM48	alt.collecting.autographs_20050224.2438-E9-21
EM51	alt.collecting.autographs_20050224.2438-E23-22
EM58	alt.collecting.autographs_20050224.2438-E10-23
EM62	alt.collecting.autographs_20050224.2438-E11-24
EM64	alt.collecting.autographs_20050224.2438-E12-25
EM69	alt.collecting.autographs_20050224.2438-E24-26
EM49	alt.collecting.autographs_20050224.2438-E27-27
EM52	alt.collecting.autographs_20050224.2438-E13-28
EM53	alt.collecting.autographs_20050224.2438-E24-29
EM54	alt.collecting.autographs_20050224.2438-E14-30
EM55	alt.collecting.autographs_20050224.2438-E14-31
EM56	alt.collecting.autographs_20050224.2438-E17-32
EM59	alt.collecting.autographs_20050224.2438-E15-33
EM60	alt.collecting.autographs_20050224.2438-E15-34
EM63	alt.collecting.autographs_20050224.2438-E16-35
EM65	alt.collecting.autographs_20050224.2438-E16-36
EM66	alt.collecting.autographs_20050224.2438-E17-37
EM67	alt.collecting.autographs_20050224.2438-E23-38
EM70	alt.collecting.autographs_20050224.2438-E23-39
EM71	alt.collecting.autographs_20050224.2438-E17-40
EM72	alt.collecting.autographs_20050224.2438-E18-41
EM73	alt.collecting.autographs_20050224.2438-E17-42
EM74	alt.collecting.autographs_20050224.2438-E23-43
EM50	alt.collecting.autographs_20050224.2438-E6-44
EM46	alt.collecting.autographs_20050224.2438-E6-45
EM36	alt.collecting.autographs_20050224.2438-E19-46
EM57	alt.collecting.autographs_20050224.2438-E15-47
EM61	alt.collecting.autographs_20050224.2438-E20-48
EM38	alt.collecting.autographs_20050224.2438-E21-49
EM4	alt.collecting.autographs_20050224.2438-E17-50
EM5	alt.collecting.autographs_20050224.2438-E17-51
EM6	alt.collecting.autographs_20050224.2438-E17-52
EM7	alt.collecting.autographs_20050224.2438-E22-53
EM8	alt.collecting.autographs_20050224.2438-E23-54
EM9	alt.collecting.autographs_20050224.2438-E17-55
EM47	alt.collecting.autographs_20050224.2438-E6-56
EM10	alt.collecting.autographs_20050224.2438-E24-57
EM11	alt.collecting.autographs_20050224.2438-E23-58
EM12	alt.collecting.autographs_20050224.2438-E23-59
EM13	alt.collecting.autographs_20050224.2438-E23-60
EM14	alt.collecting.autographs_20050224.2438-E17-61
EM15	alt.collecting.autographs_20050224.2438-E24-62
EM16	alt.collecting.autographs_20050224.2438-E17-63
EM17	alt.collecting.autographs_20050224.2438-E25-64
EM18	alt.collecting.autographs_20050224.2438-E24-65
EM19	alt.collecting.autographs_20050224.2438-E26-66
EM20	alt.collecting.autographs_20050224.2438-E26-67
EM21	alt.collecting.autographs_20050224.2438-E27-68
EM22	alt.collecting.autographs_20050224.2438-E17-69
EM23	alt.collecting.autographs_20050224.2438-E17-70
EM24	alt.collecting.autographs_20050224.2438-E24-71
EM25	alt.collecting.autographs_20050224.2438-E1-72
R3	alt.collecting.autographs_20050224.2438-R1
R6	alt.collecting.autographs_20050224.2438-R2
R1	alt.collecting.autographs_20050224.2438-R3
R4	alt.collecting.autographs_20050224.2438-R4
R5	alt.collecting.autographs_20050224.2438-R5
R7	alt.collecting.autographs_20050224.2438-R6
R8	alt.collecting.autographs_20050224.2438-R7
R9	alt.collecting.autographs_20050224.2438-R8
RM3	alt.collecting.autographs_20050224.2438-R1-1
RM6	alt.collecting.autographs_20050224.2438-R2-1
RM1	alt.collecting.autographs_20050224.2438-R3-1
RM4	alt.collecting.autographs_20050224.2438-R4-1
RM5	alt.collecting.autographs_20050224.2438-R2-2
RM7	alt.collecting.autographs_20050224.2438-R6-1
RM8	alt.collecting.autographs_20050224.2438-R7-1
RM9	alt.collecting.autographs_20050224.2438-R8-1
V1	alt.collecting.autographs_20050224.2438-EV1
V2	alt.collecting.autographs_20050224.2438-EV2
VM1	alt.collecting.autographs_20050224.2438-EV1-1
VM2	alt.collecting.autographs_20050224.2438-EV2-1
Q1	alt.collecting.autographs_20050224.2438-T1
Q5	alt.collecting.autographs_20050224.2438-T2
Q2	alt.collecting.autographs_20050224.2438-T3
Q3	alt.collecting.autographs_20050224.2438-T4
Q4	alt.collecting.autographs_20050224.2438-T5
Q6	alt.collecting.autographs_20050224.2438-V1
QM6	alt.collecting.autographs_20050224.2438-V1-1
