CE19	CNN_IP_20030402.1600.00-1-CE1
CE1	CNN_IP_20030402.1600.00-1-CE2
CE20	CNN_IP_20030402.1600.00-1-CE3
CE21	CNN_IP_20030402.1600.00-1-CE4
CE22	CNN_IP_20030402.1600.00-1-CE5
CE23	CNN_IP_20030402.1600.00-1-CE6
CE24	CNN_IP_20030402.1600.00-1-CE7
CE25	CNN_IP_20030402.1600.00-1-CE8
CE26	CNN_IP_20030402.1600.00-1-CE9
CE27	CNN_IP_20030402.1600.00-1-CE10
CE28	CNN_IP_20030402.1600.00-1-CE11
CE30	CNN_IP_20030402.1600.00-1-CE12
CE29	CNN_IP_20030402.1600.00-1-CE13
CE46	CNN_IP_20030402.1600.00-1-CE14
CE31	CNN_IP_20030402.1600.00-1-CE15
CE32	CNN_IP_20030402.1600.00-1-CE16
CE33	CNN_IP_20030402.1600.00-1-CE17
CE34	CNN_IP_20030402.1600.00-1-CE18
CE4	CNN_IP_20030402.1600.00-1-CE19
CE35	CNN_IP_20030402.1600.00-1-CE20
CE37	CNN_IP_20030402.1600.00-1-CE21
CE38	CNN_IP_20030402.1600.00-1-CE22
CE39	CNN_IP_20030402.1600.00-1-CE23
CE40	CNN_IP_20030402.1600.00-1-CE24
CE41	CNN_IP_20030402.1600.00-1-CE25
CE42	CNN_IP_20030402.1600.00-1-CE26
CE68	CNN_IP_20030402.1600.00-1-CE27
CE43	CNN_IP_20030402.1600.00-1-CE28
CE10	CNN_IP_20030402.1600.00-1-CE29
CE44	CNN_IP_20030402.1600.00-1-CE30
CE45	CNN_IP_20030402.1600.00-1-CE31
CE47	CNN_IP_20030402.1600.00-1-CE32
CE48	CNN_IP_20030402.1600.00-1-CE33
CE50	CNN_IP_20030402.1600.00-1-CE34
CE6	CNN_IP_20030402.1600.00-1-CE35
CE51	CNN_IP_20030402.1600.00-1-CE36
CE52	CNN_IP_20030402.1600.00-1-CE37
CE53	CNN_IP_20030402.1600.00-1-CE38
CE54	CNN_IP_20030402.1600.00-1-CE39
CE55	CNN_IP_20030402.1600.00-1-CE40
CE56	CNN_IP_20030402.1600.00-1-CE41
CE57	CNN_IP_20030402.1600.00-1-CE42
CE60	CNN_IP_20030402.1600.00-1-CE43
CE61	CNN_IP_20030402.1600.00-1-CE44
CE62	CNN_IP_20030402.1600.00-1-CE45
CE63	CNN_IP_20030402.1600.00-1-CE46
CE7	CNN_IP_20030402.1600.00-1-CE47
CE64	CNN_IP_20030402.1600.00-1-CE48
CE5	CNN_IP_20030402.1600.00-1-CE49
CE65	CNN_IP_20030402.1600.00-1-CE50
CE66	CNN_IP_20030402.1600.00-1-CE51
CE69	CNN_IP_20030402.1600.00-1-CE52
CE67	CNN_IP_20030402.1600.00-1-CE53
CE11	CNN_IP_20030402.1600.00-1-CE54
CE15	CNN_IP_20030402.1600.00-1-CE55
CE49	CNN_IP_20030402.1600.00-1-CE56
CE58	CNN_IP_20030402.1600.00-1-CE57
CE36	CNN_IP_20030402.1600.00-1-CE58
CE3	CNN_IP_20030402.1600.00-1-CE59
CE59	CNN_IP_20030402.1600.00-1-CE60
CE2	CNN_IP_20030402.1600.00-1-CE61
CE12	CNN_IP_20030402.1600.00-1-CE62
CE8	CNN_IP_20030402.1600.00-1-CE63
CE13	CNN_IP_20030402.1600.00-1-CE64
CE14	CNN_IP_20030402.1600.00-1-CE65
CE9	CNN_IP_20030402.1600.00-1-CE66
CE16	CNN_IP_20030402.1600.00-1-CE67
CE17	CNN_IP_20030402.1600.00-1-CE68
CE18	CNN_IP_20030402.1600.00-1-CE69
E18	CNN_IP_20030402.1600.00-1-E1
E19	CNN_IP_20030402.1600.00-1-E2
E20	CNN_IP_20030402.1600.00-1-E3
E21	CNN_IP_20030402.1600.00-1-E4
E22	CNN_IP_20030402.1600.00-1-E5
E23	CNN_IP_20030402.1600.00-1-E6
E24	CNN_IP_20030402.1600.00-1-E7
E25	CNN_IP_20030402.1600.00-1-E8
E27	CNN_IP_20030402.1600.00-1-E9
E29	CNN_IP_20030402.1600.00-1-E10
E30	CNN_IP_20030402.1600.00-1-E11
E31	CNN_IP_20030402.1600.00-1-E12
E32	CNN_IP_20030402.1600.00-1-E13
E33	CNN_IP_20030402.1600.00-1-E14
E54	CNN_IP_20030402.1600.00-1-E15
E35	CNN_IP_20030402.1600.00-1-E16
E36	CNN_IP_20030402.1600.00-1-E17
E37	CNN_IP_20030402.1600.00-1-E18
E38	CNN_IP_20030402.1600.00-1-E19
E39	CNN_IP_20030402.1600.00-1-E20
E40	CNN_IP_20030402.1600.00-1-E21
E56	CNN_IP_20030402.1600.00-1-E22
E41	CNN_IP_20030402.1600.00-1-E23
E1	CNN_IP_20030402.1600.00-1-E24
E42	CNN_IP_20030402.1600.00-1-E25
E43	CNN_IP_20030402.1600.00-1-E26
E116	CNN_IP_20030402.1600.00-1-E27
E45	CNN_IP_20030402.1600.00-1-E28
E46	CNN_IP_20030402.1600.00-1-E29
E47	CNN_IP_20030402.1600.00-1-E30
E48	CNN_IP_20030402.1600.00-1-E31
E49	CNN_IP_20030402.1600.00-1-E32
E50	CNN_IP_20030402.1600.00-1-E33
E51	CNN_IP_20030402.1600.00-1-E34
E52	CNN_IP_20030402.1600.00-1-E35
E53	CNN_IP_20030402.1600.00-1-E36
E58	CNN_IP_20030402.1600.00-1-E37
E59	CNN_IP_20030402.1600.00-1-E38
E60	CNN_IP_20030402.1600.00-1-E39
E63	CNN_IP_20030402.1600.00-1-E40
E65	CNN_IP_20030402.1600.00-1-E41
E66	CNN_IP_20030402.1600.00-1-E42
E67	CNN_IP_20030402.1600.00-1-E43
E70	CNN_IP_20030402.1600.00-1-E44
E71	CNN_IP_20030402.1600.00-1-E45
E72	CNN_IP_20030402.1600.00-1-E46
E73	CNN_IP_20030402.1600.00-1-E47
E74	CNN_IP_20030402.1600.00-1-E48
E76	CNN_IP_20030402.1600.00-1-E49
E77	CNN_IP_20030402.1600.00-1-E50
E78	CNN_IP_20030402.1600.00-1-E51
E81	CNN_IP_20030402.1600.00-1-E52
E82	CNN_IP_20030402.1600.00-1-E53
E83	CNN_IP_20030402.1600.00-1-E54
E85	CNN_IP_20030402.1600.00-1-E55
E86	CNN_IP_20030402.1600.00-1-E56
E88	CNN_IP_20030402.1600.00-1-E57
E91	CNN_IP_20030402.1600.00-1-E58
E92	CNN_IP_20030402.1600.00-1-E59
E93	CNN_IP_20030402.1600.00-1-E60
E94	CNN_IP_20030402.1600.00-1-E61
E117	CNN_IP_20030402.1600.00-1-E62
E3	CNN_IP_20030402.1600.00-1-E63
E95	CNN_IP_20030402.1600.00-1-E64
E96	CNN_IP_20030402.1600.00-1-E65
E99	CNN_IP_20030402.1600.00-1-E66
E104	CNN_IP_20030402.1600.00-1-E67
E106	CNN_IP_20030402.1600.00-1-E68
E107	CNN_IP_20030402.1600.00-1-E69
