CE17	CNN_IP_20030405.1600.01-1-CE1
CE18	CNN_IP_20030405.1600.01-1-CE2
CE19	CNN_IP_20030405.1600.01-1-CE3
CE20	CNN_IP_20030405.1600.01-1-CE4
CE3	CNN_IP_20030405.1600.01-1-CE5
CE21	CNN_IP_20030405.1600.01-1-CE6
CE4	CNN_IP_20030405.1600.01-1-CE7
CE22	CNN_IP_20030405.1600.01-1-CE8
CE31	CNN_IP_20030405.1600.01-1-CE9
CE23	CNN_IP_20030405.1600.01-1-CE10
CE25	CNN_IP_20030405.1600.01-1-CE11
CE26	CNN_IP_20030405.1600.01-1-CE12
CE27	CNN_IP_20030405.1600.01-1-CE13
CE28	CNN_IP_20030405.1600.01-1-CE14
CE29	CNN_IP_20030405.1600.01-1-CE15
CE30	CNN_IP_20030405.1600.01-1-CE16
CE32	CNN_IP_20030405.1600.01-1-CE17
CE33	CNN_IP_20030405.1600.01-1-CE18
CE34	CNN_IP_20030405.1600.01-1-CE19
CE2	CNN_IP_20030405.1600.01-1-CE20
CE35	CNN_IP_20030405.1600.01-1-CE21
CE36	CNN_IP_20030405.1600.01-1-CE22
CE37	CNN_IP_20030405.1600.01-1-CE23
CE38	CNN_IP_20030405.1600.01-1-CE24
CE39	CNN_IP_20030405.1600.01-1-CE25
CE40	CNN_IP_20030405.1600.01-1-CE26
CE41	CNN_IP_20030405.1600.01-1-CE27
CE5	CNN_IP_20030405.1600.01-1-CE28
CE6	CNN_IP_20030405.1600.01-1-CE29
CE1	CNN_IP_20030405.1600.01-1-CE30
CE24	CNN_IP_20030405.1600.01-1-CE31
CE9	CNN_IP_20030405.1600.01-1-CE32
CE10	CNN_IP_20030405.1600.01-1-CE33
CE7	CNN_IP_20030405.1600.01-1-CE34
CE8	CNN_IP_20030405.1600.01-1-CE35
CE11	CNN_IP_20030405.1600.01-1-CE36
CE12	CNN_IP_20030405.1600.01-1-CE37
CE13	CNN_IP_20030405.1600.01-1-CE38
CE14	CNN_IP_20030405.1600.01-1-CE39
CE15	CNN_IP_20030405.1600.01-1-CE40
CE16	CNN_IP_20030405.1600.01-1-CE41
E17	CNN_IP_20030405.1600.01-1-E1
E18	CNN_IP_20030405.1600.01-1-E2
E21	CNN_IP_20030405.1600.01-1-E3
E22	CNN_IP_20030405.1600.01-1-E4
E24	CNN_IP_20030405.1600.01-1-E5
E25	CNN_IP_20030405.1600.01-1-E6
E27	CNN_IP_20030405.1600.01-1-E7
E28	CNN_IP_20030405.1600.01-1-E8
E29	CNN_IP_20030405.1600.01-1-E9
E31	CNN_IP_20030405.1600.01-1-E10
E33	CNN_IP_20030405.1600.01-1-E11
E35	CNN_IP_20030405.1600.01-1-E12
E36	CNN_IP_20030405.1600.01-1-E13
E37	CNN_IP_20030405.1600.01-1-E14
E38	CNN_IP_20030405.1600.01-1-E15
E39	CNN_IP_20030405.1600.01-1-E16
E40	CNN_IP_20030405.1600.01-1-E17
E41	CNN_IP_20030405.1600.01-1-E18
E42	CNN_IP_20030405.1600.01-1-E19
E43	CNN_IP_20030405.1600.01-1-E20
E44	CNN_IP_20030405.1600.01-1-E21
E45	CNN_IP_20030405.1600.01-1-E22
E1	CNN_IP_20030405.1600.01-1-E23
E46	CNN_IP_20030405.1600.01-1-E24
E77	CNN_IP_20030405.1600.01-1-E25
E52	CNN_IP_20030405.1600.01-1-E26
E53	CNN_IP_20030405.1600.01-1-E27
E54	CNN_IP_20030405.1600.01-1-E28
E55	CNN_IP_20030405.1600.01-1-E29
E56	CNN_IP_20030405.1600.01-1-E30
E57	CNN_IP_20030405.1600.01-1-E31
E58	CNN_IP_20030405.1600.01-1-E32
E59	CNN_IP_20030405.1600.01-1-E33
E78	CNN_IP_20030405.1600.01-1-E34
E80	CNN_IP_20030405.1600.01-1-E35
E82	CNN_IP_20030405.1600.01-1-E36
E63	CNN_IP_20030405.1600.01-1-E37
E64	CNN_IP_20030405.1600.01-1-E38
E65	CNN_IP_20030405.1600.01-1-E39
E2	CNN_IP_20030405.1600.01-1-E40
E85	CNN_IP_20030405.1600.01-1-E41
E86	CNN_IP_20030405.1600.01-1-E42
E3	CNN_IP_20030405.1600.01-1-E43
E4	CNN_IP_20030405.1600.01-1-E44
E5	CNN_IP_20030405.1600.01-1-E45
E7	CNN_IP_20030405.1600.01-1-E46
E84	CNN_IP_20030405.1600.01-1-E47
E10	CNN_IP_20030405.1600.01-1-E48
E11	CNN_IP_20030405.1600.01-1-E49
E12	CNN_IP_20030405.1600.01-1-E50
E13	CNN_IP_20030405.1600.01-1-E51
E14	CNN_IP_20030405.1600.01-1-E52
E15	CNN_IP_20030405.1600.01-1-E53
E16	CNN_IP_20030405.1600.01-1-E54
EM1	CNN_IP_20030405.1600.01-1-E23-1
EM20	CNN_IP_20030405.1600.01-1-E1-2
EM22	CNN_IP_20030405.1600.01-1-E2-3
EM23	CNN_IP_20030405.1600.01-1-E3-4
EM25	CNN_IP_20030405.1600.01-1-E4-5
EM27	CNN_IP_20030405.1600.01-1-E49-6
EM28	CNN_IP_20030405.1600.01-1-E5-7
EM29	CNN_IP_20030405.1600.01-1-E6-8
EM30	CNN_IP_20030405.1600.01-1-E7-9
EM21	CNN_IP_20030405.1600.01-1-E8-10
EM31	CNN_IP_20030405.1600.01-1-E9-11
EM32	CNN_IP_20030405.1600.01-1-E10-12
EM35	CNN_IP_20030405.1600.01-1-E13-13
EM36	CNN_IP_20030405.1600.01-1-E12-14
EM37	CNN_IP_20030405.1600.01-1-E49-15
EM39	CNN_IP_20030405.1600.01-1-E14-16
EM40	CNN_IP_20030405.1600.01-1-E15-17
EM42	CNN_IP_20030405.1600.01-1-E16-18
EM43	CNN_IP_20030405.1600.01-1-E17-19
EM44	CNN_IP_20030405.1600.01-1-E16-20
EM45	CNN_IP_20030405.1600.01-1-E18-21
EM46	CNN_IP_20030405.1600.01-1-E49-22
EM47	CNN_IP_20030405.1600.01-1-E19-23
EM49	CNN_IP_20030405.1600.01-1-E49-24
EM50	CNN_IP_20030405.1600.01-1-E11-25
EM51	CNN_IP_20030405.1600.01-1-E9-26
EM52	CNN_IP_20030405.1600.01-1-E20-27
EM53	CNN_IP_20030405.1600.01-1-E21-28
EM54	CNN_IP_20030405.1600.01-1-E49-29
EM55	CNN_IP_20030405.1600.01-1-E22-30
EM56	CNN_IP_20030405.1600.01-1-E24-31
EM57	CNN_IP_20030405.1600.01-1-E49-32
EM24	CNN_IP_20030405.1600.01-1-E25-33
EM58	CNN_IP_20030405.1600.01-1-E26-34
EM26	CNN_IP_20030405.1600.01-1-E34-35
EM60	CNN_IP_20030405.1600.01-1-E27-36
EM61	CNN_IP_20030405.1600.01-1-E28-37
EM62	CNN_IP_20030405.1600.01-1-E29-38
EM63	CNN_IP_20030405.1600.01-1-E30-39
EM64	CNN_IP_20030405.1600.01-1-E30-40
EM65	CNN_IP_20030405.1600.01-1-E31-41
EM66	CNN_IP_20030405.1600.01-1-E32-42
EM67	CNN_IP_20030405.1600.01-1-E33-43
EM68	CNN_IP_20030405.1600.01-1-E35-44
EM34	CNN_IP_20030405.1600.01-1-E36-45
EM3	CNN_IP_20030405.1600.01-1-E43-46
EM6	CNN_IP_20030405.1600.01-1-E38-47
EM38	CNN_IP_20030405.1600.01-1-E37-48
EM7	CNN_IP_20030405.1600.01-1-E39-49
EM15	CNN_IP_20030405.1600.01-1-E45-50
EM2	CNN_IP_20030405.1600.01-1-E23-51
EM8	CNN_IP_20030405.1600.01-1-E41-52
EM11	CNN_IP_20030405.1600.01-1-E42-53
EM48	CNN_IP_20030405.1600.01-1-E46-54
EM4	CNN_IP_20030405.1600.01-1-E44-55
