CE13	CNN_IP_20030405.1600.01-3-CE1
CE14	CNN_IP_20030405.1600.01-3-CE2
CE15	CNN_IP_20030405.1600.01-3-CE3
CE16	CNN_IP_20030405.1600.01-3-CE4
CE3	CNN_IP_20030405.1600.01-3-CE5
CE17	CNN_IP_20030405.1600.01-3-CE6
CE21	CNN_IP_20030405.1600.01-3-CE7
CE22	CNN_IP_20030405.1600.01-3-CE8
CE24	CNN_IP_20030405.1600.01-3-CE9
CE25	CNN_IP_20030405.1600.01-3-CE10
CE27	CNN_IP_20030405.1600.01-3-CE11
CE31	CNN_IP_20030405.1600.01-3-CE12
CE29	CNN_IP_20030405.1600.01-3-CE13
CE30	CNN_IP_20030405.1600.01-3-CE14
CE5	CNN_IP_20030405.1600.01-3-CE15
CE6	CNN_IP_20030405.1600.01-3-CE16
CE26	CNN_IP_20030405.1600.01-3-CE17
CE18	CNN_IP_20030405.1600.01-3-CE18
CE19	CNN_IP_20030405.1600.01-3-CE19
CE20	CNN_IP_20030405.1600.01-3-CE20
CE28	CNN_IP_20030405.1600.01-3-CE21
CE23	CNN_IP_20030405.1600.01-3-CE22
CE7	CNN_IP_20030405.1600.01-3-CE23
CE8	CNN_IP_20030405.1600.01-3-CE24
CE4	CNN_IP_20030405.1600.01-3-CE25
CE9	CNN_IP_20030405.1600.01-3-CE26
CE10	CNN_IP_20030405.1600.01-3-CE27
CE11	CNN_IP_20030405.1600.01-3-CE28
CE2	CNN_IP_20030405.1600.01-3-CE29
CE1	CNN_IP_20030405.1600.01-3-CE30
CE12	CNN_IP_20030405.1600.01-3-CE31
E16	CNN_IP_20030405.1600.01-3-E1
E17	CNN_IP_20030405.1600.01-3-E2
E18	CNN_IP_20030405.1600.01-3-E3
E19	CNN_IP_20030405.1600.01-3-E4
E20	CNN_IP_20030405.1600.01-3-E5
E21	CNN_IP_20030405.1600.01-3-E6
E22	CNN_IP_20030405.1600.01-3-E7
E24	CNN_IP_20030405.1600.01-3-E8
E25	CNN_IP_20030405.1600.01-3-E9
E27	CNN_IP_20030405.1600.01-3-E10
E28	CNN_IP_20030405.1600.01-3-E11
E29	CNN_IP_20030405.1600.01-3-E12
E39	CNN_IP_20030405.1600.01-3-E13
E30	CNN_IP_20030405.1600.01-3-E14
E31	CNN_IP_20030405.1600.01-3-E15
E32	CNN_IP_20030405.1600.01-3-E16
E40	CNN_IP_20030405.1600.01-3-E17
E34	CNN_IP_20030405.1600.01-3-E18
E35	CNN_IP_20030405.1600.01-3-E19
E37	CNN_IP_20030405.1600.01-3-E20
E1	CNN_IP_20030405.1600.01-3-E21
E42	CNN_IP_20030405.1600.01-3-E22
E43	CNN_IP_20030405.1600.01-3-E23
E45	CNN_IP_20030405.1600.01-3-E24
E46	CNN_IP_20030405.1600.01-3-E25
E47	CNN_IP_20030405.1600.01-3-E26
E48	CNN_IP_20030405.1600.01-3-E27
E2	CNN_IP_20030405.1600.01-3-E28
E3	CNN_IP_20030405.1600.01-3-E29
E5	CNN_IP_20030405.1600.01-3-E30
E6	CNN_IP_20030405.1600.01-3-E31
E7	CNN_IP_20030405.1600.01-3-E32
E8	CNN_IP_20030405.1600.01-3-E33
E10	CNN_IP_20030405.1600.01-3-E34
E12	CNN_IP_20030405.1600.01-3-E35
E14	CNN_IP_20030405.1600.01-3-E36
E15	CNN_IP_20030405.1600.01-3-E37
EM1	CNN_IP_20030405.1600.01-3-E21-1
EM18	CNN_IP_20030405.1600.01-3-E1-2
EM19	CNN_IP_20030405.1600.01-3-E2-3
EM20	CNN_IP_20030405.1600.01-3-E3-4
EM21	CNN_IP_20030405.1600.01-3-E4-5
EM23	CNN_IP_20030405.1600.01-3-E5-6
EM24	CNN_IP_20030405.1600.01-3-E36-7
EM25	CNN_IP_20030405.1600.01-3-E33-8
EM26	CNN_IP_20030405.1600.01-3-E36-9
EM27	CNN_IP_20030405.1600.01-3-E6-10
EM28	CNN_IP_20030405.1600.01-3-E7-11
EM29	CNN_IP_20030405.1600.01-3-E36-12
EM30	CNN_IP_20030405.1600.01-3-E8-13
EM31	CNN_IP_20030405.1600.01-3-E9-14
EM33	CNN_IP_20030405.1600.01-3-E36-15
EM37	CNN_IP_20030405.1600.01-3-E29-16
EM38	CNN_IP_20030405.1600.01-3-E29-17
EM39	CNN_IP_20030405.1600.01-3-E10-18
EM41	CNN_IP_20030405.1600.01-3-E11-19
EM43	CNN_IP_20030405.1600.01-3-E12-20
EM44	CNN_IP_20030405.1600.01-3-E33-21
EM45	CNN_IP_20030405.1600.01-3-E14-22
EM47	CNN_IP_20030405.1600.01-3-E15-23
EM48	CNN_IP_20030405.1600.01-3-E15-24
EM49	CNN_IP_20030405.1600.01-3-E16-25
EM51	CNN_IP_20030405.1600.01-3-E31-26
EM52	CNN_IP_20030405.1600.01-3-E32-27
EM53	CNN_IP_20030405.1600.01-3-E4-28
EM58	CNN_IP_20030405.1600.01-3-E17-29
EM54	CNN_IP_20030405.1600.01-3-E18-30
EM55	CNN_IP_20030405.1600.01-3-E19-31
EM56	CNN_IP_20030405.1600.01-3-E20-32
EM57	CNN_IP_20030405.1600.01-3-E18-33
EM46	CNN_IP_20030405.1600.01-3-E22-34
EM32	CNN_IP_20030405.1600.01-3-E23-35
EM22	CNN_IP_20030405.1600.01-3-E33-36
EM34	CNN_IP_20030405.1600.01-3-E24-37
EM35	CNN_IP_20030405.1600.01-3-E25-38
EM2	CNN_IP_20030405.1600.01-3-E28-39
EM36	CNN_IP_20030405.1600.01-3-E25-40
EM40	CNN_IP_20030405.1600.01-3-E10-41
EM50	CNN_IP_20030405.1600.01-3-E26-42
EM42	CNN_IP_20030405.1600.01-3-E27-43
EM3	CNN_IP_20030405.1600.01-3-E29-44
EM4	CNN_IP_20030405.1600.01-3-E30-45
EM5	CNN_IP_20030405.1600.01-3-E31-46
EM6	CNN_IP_20030405.1600.01-3-E32-47
EM7	CNN_IP_20030405.1600.01-3-E33-48
EM8	CNN_IP_20030405.1600.01-3-E34-49
EM9	CNN_IP_20030405.1600.01-3-E35-50
EM10	CNN_IP_20030405.1600.01-3-E29-51
EM59	CNN_IP_20030405.1600.01-3-E13-52
EM11	CNN_IP_20030405.1600.01-3-E29-53
EM12	CNN_IP_20030405.1600.01-3-E36-54
EM13	CNN_IP_20030405.1600.01-3-E36-55
EM14	CNN_IP_20030405.1600.01-3-E29-56
EM15	CNN_IP_20030405.1600.01-3-E37-57
EM16	CNN_IP_20030405.1600.01-3-E36-58
EM17	CNN_IP_20030405.1600.01-3-E33-59
R1	CNN_IP_20030405.1600.01-3-R1
R16	CNN_IP_20030405.1600.01-3-R2
R3	CNN_IP_20030405.1600.01-3-R3
R11	CNN_IP_20030405.1600.01-3-R4
R9	CNN_IP_20030405.1600.01-3-R5
R8	CNN_IP_20030405.1600.01-3-R6
R12	CNN_IP_20030405.1600.01-3-R7
R13	CNN_IP_20030405.1600.01-3-R8
R17	CNN_IP_20030405.1600.01-3-R9
R18	CNN_IP_20030405.1600.01-3-R10
R19	CNN_IP_20030405.1600.01-3-R11
R21	CNN_IP_20030405.1600.01-3-R12
R20	CNN_IP_20030405.1600.01-3-R13
R6	CNN_IP_20030405.1600.01-3-R14
R14	CNN_IP_20030405.1600.01-3-R15
R15	CNN_IP_20030405.1600.01-3-R16
R2	CNN_IP_20030405.1600.01-3-R17
R4	CNN_IP_20030405.1600.01-3-R18
R5	CNN_IP_20030405.1600.01-3-R19
R7	CNN_IP_20030405.1600.01-3-R20
R10	CNN_IP_20030405.1600.01-3-R21
RM1	CNN_IP_20030405.1600.01-3-R1-1
RM3	CNN_IP_20030405.1600.01-3-R3-1
RM8	CNN_IP_20030405.1600.01-3-R6-1
RM11	CNN_IP_20030405.1600.01-3-R4-1
RM9	CNN_IP_20030405.1600.01-3-R5-1
RM12	CNN_IP_20030405.1600.01-3-R7-1
RM13	CNN_IP_20030405.1600.01-3-R6-2
RM16	CNN_IP_20030405.1600.01-3-R2-1
RM17	CNN_IP_20030405.1600.01-3-R3-2
RM18	CNN_IP_20030405.1600.01-3-R10-1
RM19	CNN_IP_20030405.1600.01-3-R11-1
RM21	CNN_IP_20030405.1600.01-3-R12-1
RM20	CNN_IP_20030405.1600.01-3-R13-1
RM6	CNN_IP_20030405.1600.01-3-R14-1
RM14	CNN_IP_20030405.1600.01-3-R15-1
RM15	CNN_IP_20030405.1600.01-3-R16-1
RM2	CNN_IP_20030405.1600.01-3-R17-1
RM4	CNN_IP_20030405.1600.01-3-R18-1
RM5	CNN_IP_20030405.1600.01-3-R19-1
RM7	CNN_IP_20030405.1600.01-3-R20-1
RM10	CNN_IP_20030405.1600.01-3-R21-1
V1	CNN_IP_20030405.1600.01-3-EV1
V2	CNN_IP_20030405.1600.01-3-EV2
V3	CNN_IP_20030405.1600.01-3-EV3
V4	CNN_IP_20030405.1600.01-3-EV4
V5	CNN_IP_20030405.1600.01-3-EV5
VM1	CNN_IP_20030405.1600.01-3-EV1-1
VM2	CNN_IP_20030405.1600.01-3-EV2-1
VM3	CNN_IP_20030405.1600.01-3-EV3-1
VM4	CNN_IP_20030405.1600.01-3-EV4-1
VM5	CNN_IP_20030405.1600.01-3-EV5-1
Q2	CNN_IP_20030405.1600.01-3-T1
Q1	CNN_IP_20030405.1600.01-3-T2
