CE19	CNN_IP_20030329.1600.01-3-CE1
CE20	CNN_IP_20030329.1600.01-3-CE2
CE21	CNN_IP_20030329.1600.01-3-CE3
CE22	CNN_IP_20030329.1600.01-3-CE4
CE1	CNN_IP_20030329.1600.01-3-CE5
CE23	CNN_IP_20030329.1600.01-3-CE6
CE24	CNN_IP_20030329.1600.01-3-CE7
CE26	CNN_IP_20030329.1600.01-3-CE8
CE25	CNN_IP_20030329.1600.01-3-CE9
CE27	CNN_IP_20030329.1600.01-3-CE10
CE28	CNN_IP_20030329.1600.01-3-CE11
CE29	CNN_IP_20030329.1600.01-3-CE12
CE7	CNN_IP_20030329.1600.01-3-CE13
CE30	CNN_IP_20030329.1600.01-3-CE14
CE31	CNN_IP_20030329.1600.01-3-CE15
CE32	CNN_IP_20030329.1600.01-3-CE16
CE33	CNN_IP_20030329.1600.01-3-CE17
CE34	CNN_IP_20030329.1600.01-3-CE18
CE35	CNN_IP_20030329.1600.01-3-CE19
CE36	CNN_IP_20030329.1600.01-3-CE20
CE37	CNN_IP_20030329.1600.01-3-CE21
CE39	CNN_IP_20030329.1600.01-3-CE22
CE38	CNN_IP_20030329.1600.01-3-CE23
CE5	CNN_IP_20030329.1600.01-3-CE24
CE40	CNN_IP_20030329.1600.01-3-CE25
CE8	CNN_IP_20030329.1600.01-3-CE26
CE41	CNN_IP_20030329.1600.01-3-CE27
CE42	CNN_IP_20030329.1600.01-3-CE28
CE43	CNN_IP_20030329.1600.01-3-CE29
CE46	CNN_IP_20030329.1600.01-3-CE30
CE47	CNN_IP_20030329.1600.01-3-CE31
CE48	CNN_IP_20030329.1600.01-3-CE32
CE49	CNN_IP_20030329.1600.01-3-CE33
CE50	CNN_IP_20030329.1600.01-3-CE34
CE51	CNN_IP_20030329.1600.01-3-CE35
CE52	CNN_IP_20030329.1600.01-3-CE36
CE53	CNN_IP_20030329.1600.01-3-CE37
CE84	CNN_IP_20030329.1600.01-3-CE38
CE3	CNN_IP_20030329.1600.01-3-CE39
CE54	CNN_IP_20030329.1600.01-3-CE40
CE55	CNN_IP_20030329.1600.01-3-CE41
CE44	CNN_IP_20030329.1600.01-3-CE42
