CE16	CNN_IP_20030402.1600.00-4-CE1
CE17	CNN_IP_20030402.1600.00-4-CE2
CE18	CNN_IP_20030402.1600.00-4-CE3
CE20	CNN_IP_20030402.1600.00-4-CE4
CE6	CNN_IP_20030402.1600.00-4-CE5
CE21	CNN_IP_20030402.1600.00-4-CE6
CE22	CNN_IP_20030402.1600.00-4-CE7
CE23	CNN_IP_20030402.1600.00-4-CE8
CE24	CNN_IP_20030402.1600.00-4-CE9
CE25	CNN_IP_20030402.1600.00-4-CE10
CE26	CNN_IP_20030402.1600.00-4-CE11
CE27	CNN_IP_20030402.1600.00-4-CE12
CE2	CNN_IP_20030402.1600.00-4-CE13
CE28	CNN_IP_20030402.1600.00-4-CE14
CE29	CNN_IP_20030402.1600.00-4-CE15
CE30	CNN_IP_20030402.1600.00-4-CE16
CE7	CNN_IP_20030402.1600.00-4-CE17
CE31	CNN_IP_20030402.1600.00-4-CE18
CE32	CNN_IP_20030402.1600.00-4-CE19
CE63	CNN_IP_20030402.1600.00-4-CE20
CE33	CNN_IP_20030402.1600.00-4-CE21
CE34	CNN_IP_20030402.1600.00-4-CE22
CE64	CNN_IP_20030402.1600.00-4-CE23
CE35	CNN_IP_20030402.1600.00-4-CE24
CE36	CNN_IP_20030402.1600.00-4-CE25
CE37	CNN_IP_20030402.1600.00-4-CE26
CE38	CNN_IP_20030402.1600.00-4-CE27
CE39	CNN_IP_20030402.1600.00-4-CE28
CE41	CNN_IP_20030402.1600.00-4-CE29
CE42	CNN_IP_20030402.1600.00-4-CE30
CE43	CNN_IP_20030402.1600.00-4-CE31
CE4	CNN_IP_20030402.1600.00-4-CE32
CE44	CNN_IP_20030402.1600.00-4-CE33
CE45	CNN_IP_20030402.1600.00-4-CE34
CE46	CNN_IP_20030402.1600.00-4-CE35
CE47	CNN_IP_20030402.1600.00-4-CE36
CE48	CNN_IP_20030402.1600.00-4-CE37
CE49	CNN_IP_20030402.1600.00-4-CE38
CE50	CNN_IP_20030402.1600.00-4-CE39
CE51	CNN_IP_20030402.1600.00-4-CE40
CE52	CNN_IP_20030402.1600.00-4-CE41
CE53	CNN_IP_20030402.1600.00-4-CE42
CE54	CNN_IP_20030402.1600.00-4-CE43
CE19	CNN_IP_20030402.1600.00-4-CE44
CE55	CNN_IP_20030402.1600.00-4-CE45
CE3	CNN_IP_20030402.1600.00-4-CE46
CE57	CNN_IP_20030402.1600.00-4-CE47
CE1	CNN_IP_20030402.1600.00-4-CE48
CE5	CNN_IP_20030402.1600.00-4-CE49
CE58	CNN_IP_20030402.1600.00-4-CE50
CE59	CNN_IP_20030402.1600.00-4-CE51
CE60	CNN_IP_20030402.1600.00-4-CE52
CE56	CNN_IP_20030402.1600.00-4-CE53
CE61	CNN_IP_20030402.1600.00-4-CE54
CE40	CNN_IP_20030402.1600.00-4-CE55
CE62	CNN_IP_20030402.1600.00-4-CE56
CE8	CNN_IP_20030402.1600.00-4-CE57
