CE16	CNN_IP_20030329.1600.00-2-CE1
CE18	CNN_IP_20030329.1600.00-2-CE2
CE33	CNN_IP_20030329.1600.00-2-CE3
CE21	CNN_IP_20030329.1600.00-2-CE4
CE22	CNN_IP_20030329.1600.00-2-CE5
CE23	CNN_IP_20030329.1600.00-2-CE6
CE24	CNN_IP_20030329.1600.00-2-CE7
CE25	CNN_IP_20030329.1600.00-2-CE8
CE26	CNN_IP_20030329.1600.00-2-CE9
CE27	CNN_IP_20030329.1600.00-2-CE10
CE28	CNN_IP_20030329.1600.00-2-CE11
CE29	CNN_IP_20030329.1600.00-2-CE12
CE30	CNN_IP_20030329.1600.00-2-CE13
CE31	CNN_IP_20030329.1600.00-2-CE14
CE32	CNN_IP_20030329.1600.00-2-CE15
CE34	CNN_IP_20030329.1600.00-2-CE16
CE36	CNN_IP_20030329.1600.00-2-CE17
CE38	CNN_IP_20030329.1600.00-2-CE18
CE40	CNN_IP_20030329.1600.00-2-CE19
CE39	CNN_IP_20030329.1600.00-2-CE20
CE7	CNN_IP_20030329.1600.00-2-CE21
CE41	CNN_IP_20030329.1600.00-2-CE22
CE42	CNN_IP_20030329.1600.00-2-CE23
CE43	CNN_IP_20030329.1600.00-2-CE24
CE44	CNN_IP_20030329.1600.00-2-CE25
CE45	CNN_IP_20030329.1600.00-2-CE26
CE46	CNN_IP_20030329.1600.00-2-CE27
CE47	CNN_IP_20030329.1600.00-2-CE28
CE48	CNN_IP_20030329.1600.00-2-CE29
CE49	CNN_IP_20030329.1600.00-2-CE30
CE50	CNN_IP_20030329.1600.00-2-CE31
CE51	CNN_IP_20030329.1600.00-2-CE32
CE52	CNN_IP_20030329.1600.00-2-CE33
CE53	CNN_IP_20030329.1600.00-2-CE34
CE54	CNN_IP_20030329.1600.00-2-CE35
CE55	CNN_IP_20030329.1600.00-2-CE36
CE56	CNN_IP_20030329.1600.00-2-CE37
CE57	CNN_IP_20030329.1600.00-2-CE38
CE4	CNN_IP_20030329.1600.00-2-CE39
CE58	CNN_IP_20030329.1600.00-2-CE40
CE59	CNN_IP_20030329.1600.00-2-CE41
CE60	CNN_IP_20030329.1600.00-2-CE42
CE61	CNN_IP_20030329.1600.00-2-CE43
CE3	CNN_IP_20030329.1600.00-2-CE44
CE62	CNN_IP_20030329.1600.00-2-CE45
CE63	CNN_IP_20030329.1600.00-2-CE46
CE6	CNN_IP_20030329.1600.00-2-CE47
CE65	CNN_IP_20030329.1600.00-2-CE48
CE66	CNN_IP_20030329.1600.00-2-CE49
CE67	CNN_IP_20030329.1600.00-2-CE50
CE68	CNN_IP_20030329.1600.00-2-CE51
CE69	CNN_IP_20030329.1600.00-2-CE52
CE70	CNN_IP_20030329.1600.00-2-CE53
CE73	CNN_IP_20030329.1600.00-2-CE54
