CE17	CNN_IP_20030329.1600.00-4-CE1
CE18	CNN_IP_20030329.1600.00-4-CE2
CE19	CNN_IP_20030329.1600.00-4-CE3
CE20	CNN_IP_20030329.1600.00-4-CE4
CE21	CNN_IP_20030329.1600.00-4-CE5
CE22	CNN_IP_20030329.1600.00-4-CE6
CE23	CNN_IP_20030329.1600.00-4-CE7
CE24	CNN_IP_20030329.1600.00-4-CE8
CE25	CNN_IP_20030329.1600.00-4-CE9
CE26	CNN_IP_20030329.1600.00-4-CE10
CE27	CNN_IP_20030329.1600.00-4-CE11
CE28	CNN_IP_20030329.1600.00-4-CE12
CE29	CNN_IP_20030329.1600.00-4-CE13
CE30	CNN_IP_20030329.1600.00-4-CE14
CE31	CNN_IP_20030329.1600.00-4-CE15
CE32	CNN_IP_20030329.1600.00-4-CE16
CE33	CNN_IP_20030329.1600.00-4-CE17
CE34	CNN_IP_20030329.1600.00-4-CE18
CE35	CNN_IP_20030329.1600.00-4-CE19
CE37	CNN_IP_20030329.1600.00-4-CE20
CE38	CNN_IP_20030329.1600.00-4-CE21
CE39	CNN_IP_20030329.1600.00-4-CE22
CE40	CNN_IP_20030329.1600.00-4-CE23
CE5	CNN_IP_20030329.1600.00-4-CE24
CE41	CNN_IP_20030329.1600.00-4-CE25
CE42	CNN_IP_20030329.1600.00-4-CE26
CE43	CNN_IP_20030329.1600.00-4-CE27
CE44	CNN_IP_20030329.1600.00-4-CE28
CE45	CNN_IP_20030329.1600.00-4-CE29
CE46	CNN_IP_20030329.1600.00-4-CE30
CE47	CNN_IP_20030329.1600.00-4-CE31
CE48	CNN_IP_20030329.1600.00-4-CE32
CE49	CNN_IP_20030329.1600.00-4-CE33
CE50	CNN_IP_20030329.1600.00-4-CE34
CE51	CNN_IP_20030329.1600.00-4-CE35
CE54	CNN_IP_20030329.1600.00-4-CE36
CE55	CNN_IP_20030329.1600.00-4-CE37
CE56	CNN_IP_20030329.1600.00-4-CE38
CE57	CNN_IP_20030329.1600.00-4-CE39
CE59	CNN_IP_20030329.1600.00-4-CE40
CE60	CNN_IP_20030329.1600.00-4-CE41
CE3	CNN_IP_20030329.1600.00-4-CE42
CE61	CNN_IP_20030329.1600.00-4-CE43
CE52	CNN_IP_20030329.1600.00-4-CE44
CE62	CNN_IP_20030329.1600.00-4-CE45
CE63	CNN_IP_20030329.1600.00-4-CE46
CE64	CNN_IP_20030329.1600.00-4-CE47
CE4	CNN_IP_20030329.1600.00-4-CE48
CE65	CNN_IP_20030329.1600.00-4-CE49
CE6	CNN_IP_20030329.1600.00-4-CE50
CE36	CNN_IP_20030329.1600.00-4-CE51
CE2	CNN_IP_20030329.1600.00-4-CE52
CE7	CNN_IP_20030329.1600.00-4-CE53
CE58	CNN_IP_20030329.1600.00-4-CE54
CE53	CNN_IP_20030329.1600.00-4-CE55
CE8	CNN_IP_20030329.1600.00-4-CE56
CE9	CNN_IP_20030329.1600.00-4-CE57
CE10	CNN_IP_20030329.1600.00-4-CE58
CE11	CNN_IP_20030329.1600.00-4-CE59
CE12	CNN_IP_20030329.1600.00-4-CE60
CE1	CNN_IP_20030329.1600.00-4-CE61
CE13	CNN_IP_20030329.1600.00-4-CE62
CE14	CNN_IP_20030329.1600.00-4-CE63
CE15	CNN_IP_20030329.1600.00-4-CE64
CE16	CNN_IP_20030329.1600.00-4-CE65
E18	CNN_IP_20030329.1600.00-4-E1
E19	CNN_IP_20030329.1600.00-4-E2
E20	CNN_IP_20030329.1600.00-4-E3
E21	CNN_IP_20030329.1600.00-4-E4
E23	CNN_IP_20030329.1600.00-4-E5
E24	CNN_IP_20030329.1600.00-4-E6
E25	CNN_IP_20030329.1600.00-4-E7
E26	CNN_IP_20030329.1600.00-4-E8
E27	CNN_IP_20030329.1600.00-4-E9
E28	CNN_IP_20030329.1600.00-4-E10
E29	CNN_IP_20030329.1600.00-4-E11
E30	CNN_IP_20030329.1600.00-4-E12
E31	CNN_IP_20030329.1600.00-4-E13
E32	CNN_IP_20030329.1600.00-4-E14
E33	CNN_IP_20030329.1600.00-4-E15
E34	CNN_IP_20030329.1600.00-4-E16
E35	CNN_IP_20030329.1600.00-4-E17
E36	CNN_IP_20030329.1600.00-4-E18
E37	CNN_IP_20030329.1600.00-4-E19
E38	CNN_IP_20030329.1600.00-4-E20
E39	CNN_IP_20030329.1600.00-4-E21
E1	CNN_IP_20030329.1600.00-4-E22
E40	CNN_IP_20030329.1600.00-4-E23
E41	CNN_IP_20030329.1600.00-4-E24
E42	CNN_IP_20030329.1600.00-4-E25
E43	CNN_IP_20030329.1600.00-4-E26
E44	CNN_IP_20030329.1600.00-4-E27
E45	CNN_IP_20030329.1600.00-4-E28
E47	CNN_IP_20030329.1600.00-4-E29
E48	CNN_IP_20030329.1600.00-4-E30
E49	CNN_IP_20030329.1600.00-4-E31
E50	CNN_IP_20030329.1600.00-4-E32
E54	CNN_IP_20030329.1600.00-4-E33
E55	CNN_IP_20030329.1600.00-4-E34
E56	CNN_IP_20030329.1600.00-4-E35
E57	CNN_IP_20030329.1600.00-4-E36
E59	CNN_IP_20030329.1600.00-4-E37
E60	CNN_IP_20030329.1600.00-4-E38
E61	CNN_IP_20030329.1600.00-4-E39
E62	CNN_IP_20030329.1600.00-4-E40
E63	CNN_IP_20030329.1600.00-4-E41
E64	CNN_IP_20030329.1600.00-4-E42
E65	CNN_IP_20030329.1600.00-4-E43
E68	CNN_IP_20030329.1600.00-4-E44
E69	CNN_IP_20030329.1600.00-4-E45
E70	CNN_IP_20030329.1600.00-4-E46
E71	CNN_IP_20030329.1600.00-4-E47
E72	CNN_IP_20030329.1600.00-4-E48
E73	CNN_IP_20030329.1600.00-4-E49
E74	CNN_IP_20030329.1600.00-4-E50
E76	CNN_IP_20030329.1600.00-4-E51
E77	CNN_IP_20030329.1600.00-4-E52
E79	CNN_IP_20030329.1600.00-4-E53
E81	CNN_IP_20030329.1600.00-4-E54
E2	CNN_IP_20030329.1600.00-4-E55
E84	CNN_IP_20030329.1600.00-4-E56
E85	CNN_IP_20030329.1600.00-4-E57
E86	CNN_IP_20030329.1600.00-4-E58
E87	CNN_IP_20030329.1600.00-4-E59
E88	CNN_IP_20030329.1600.00-4-E60
E90	CNN_IP_20030329.1600.00-4-E61
E91	CNN_IP_20030329.1600.00-4-E62
E93	CNN_IP_20030329.1600.00-4-E63
E95	CNN_IP_20030329.1600.00-4-E64
E3	CNN_IP_20030329.1600.00-4-E65
