CE11	CTV20001113.1330.0378-CE1
CE12	CTV20001113.1330.0378-CE2
CE13	CTV20001113.1330.0378-CE3
CE14	CTV20001113.1330.0378-CE4
CE16	CTV20001113.1330.0378-CE5
CE17	CTV20001113.1330.0378-CE6
CE18	CTV20001113.1330.0378-CE7
CE19	CTV20001113.1330.0378-CE8
CE20	CTV20001113.1330.0378-CE9
CE21	CTV20001113.1330.0378-CE10
CE22	CTV20001113.1330.0378-CE11
CE23	CTV20001113.1330.0378-CE12
CE24	CTV20001113.1330.0378-CE13
CE1	CTV20001113.1330.0378-CE14
CE2	CTV20001113.1330.0378-CE15
CE4	CTV20001113.1330.0378-CE16
CE5	CTV20001113.1330.0378-CE17
CE6	CTV20001113.1330.0378-CE18
CE7	CTV20001113.1330.0378-CE19
CE8	CTV20001113.1330.0378-CE20
CE9	CTV20001113.1330.0378-CE21
E13	CTV20001113.1330.0378-E1
E14	CTV20001113.1330.0378-E2
E15	CTV20001113.1330.0378-E3
E16	CTV20001113.1330.0378-E4
E18	CTV20001113.1330.0378-E5
E19	CTV20001113.1330.0378-E6
E20	CTV20001113.1330.0378-E7
E21	CTV20001113.1330.0378-E8
E22	CTV20001113.1330.0378-E9
E23	CTV20001113.1330.0378-E10
E24	CTV20001113.1330.0378-E11
E25	CTV20001113.1330.0378-E12
E26	CTV20001113.1330.0378-E13
E27	CTV20001113.1330.0378-E14
E28	CTV20001113.1330.0378-E15
E1	CTV20001113.1330.0378-E16
E2	CTV20001113.1330.0378-E17
E4	CTV20001113.1330.0378-E18
E5	CTV20001113.1330.0378-E19
E6	CTV20001113.1330.0378-E20
E7	CTV20001113.1330.0378-E21
E8	CTV20001113.1330.0378-E22
E9	CTV20001113.1330.0378-E23
E10	CTV20001113.1330.0378-E24
E11	CTV20001113.1330.0378-E25
EM1	CTV20001113.1330.0378-E16-1
EM21	CTV20001113.1330.0378-E1-2
EM22	CTV20001113.1330.0378-E1-3
EM23	CTV20001113.1330.0378-E20-4
EM24	CTV20001113.1330.0378-E1-5
EM25	CTV20001113.1330.0378-E1-6
EM26	CTV20001113.1330.0378-E2-7
EM27	CTV20001113.1330.0378-E1-8
EM28	CTV20001113.1330.0378-E17-9
EM29	CTV20001113.1330.0378-E17-10
EM30	CTV20001113.1330.0378-E3-11
EM31	CTV20001113.1330.0378-E3-12
EM32	CTV20001113.1330.0378-E4-13
EM33	CTV20001113.1330.0378-E16-14
EM34	CTV20001113.1330.0378-E17-15
EM36	CTV20001113.1330.0378-E20-16
EM37	CTV20001113.1330.0378-E3-17
EM38	CTV20001113.1330.0378-E16-18
EM39	CTV20001113.1330.0378-E16-19
EM40	CTV20001113.1330.0378-E5-20
EM41	CTV20001113.1330.0378-E6-21
EM42	CTV20001113.1330.0378-E7-22
EM43	CTV20001113.1330.0378-E8-23
EM44	CTV20001113.1330.0378-E16-24
EM45	CTV20001113.1330.0378-E9-25
EM46	CTV20001113.1330.0378-E10-26
EM47	CTV20001113.1330.0378-E11-27
EM48	CTV20001113.1330.0378-E12-28
EM49	CTV20001113.1330.0378-E13-29
EM50	CTV20001113.1330.0378-E14-30
EM51	CTV20001113.1330.0378-E15-31
EM52	CTV20001113.1330.0378-E17-32
EM2	CTV20001113.1330.0378-E17-33
EM4	CTV20001113.1330.0378-E18-34
EM5	CTV20001113.1330.0378-E19-35
EM6	CTV20001113.1330.0378-E20-36
EM7	CTV20001113.1330.0378-E21-37
EM8	CTV20001113.1330.0378-E16-38
EM9	CTV20001113.1330.0378-E22-39
EM10	CTV20001113.1330.0378-E17-40
EM11	CTV20001113.1330.0378-E20-41
EM12	CTV20001113.1330.0378-E20-42
EM13	CTV20001113.1330.0378-E23-43
EM14	CTV20001113.1330.0378-E20-44
EM15	CTV20001113.1330.0378-E16-45
EM16	CTV20001113.1330.0378-E17-46
EM17	CTV20001113.1330.0378-E20-47
EM18	CTV20001113.1330.0378-E24-48
EM19	CTV20001113.1330.0378-E25-49
R1	CTV20001113.1330.0378-R1
R2	CTV20001113.1330.0378-R2
R3	CTV20001113.1330.0378-R3
R4	CTV20001113.1330.0378-R4
R5	CTV20001113.1330.0378-R5
R6	CTV20001113.1330.0378-R6
R7	CTV20001113.1330.0378-R7
R8	CTV20001113.1330.0378-R8
R9	CTV20001113.1330.0378-R9
R11	CTV20001113.1330.0378-R10
R12	CTV20001113.1330.0378-R11
R13	CTV20001113.1330.0378-R12
RM1	CTV20001113.1330.0378-R1-1
RM2	CTV20001113.1330.0378-R2-1
RM3	CTV20001113.1330.0378-R1-2
RM4	CTV20001113.1330.0378-R4-1
RM5	CTV20001113.1330.0378-R5-1
RM6	CTV20001113.1330.0378-R1-3
RM7	CTV20001113.1330.0378-R7-1
RM8	CTV20001113.1330.0378-R8-1
RM9	CTV20001113.1330.0378-R9-1
RM11	CTV20001113.1330.0378-R10-1
RM12	CTV20001113.1330.0378-R11-1
RM13	CTV20001113.1330.0378-R12-1
V1	CTV20001113.1330.0378-EV1
V2	CTV20001113.1330.0378-EV2
V3	CTV20001113.1330.0378-EV3
VM1	CTV20001113.1330.0378-EV1-1
VM2	CTV20001113.1330.0378-EV1-2
VM3	CTV20001113.1330.0378-EV2-1
VM4	CTV20001113.1330.0378-EV3-1
Q1	CTV20001113.1330.0378-T1
Q2	CTV20001113.1330.0378-T2
Q3	CTV20001113.1330.0378-T3
Q4	CTV20001113.1330.0378-V1
Q5	CTV20001113.1330.0378-V2
QM4	CTV20001113.1330.0378-V1-1
QM5	CTV20001113.1330.0378-V2-1
