CE9	CBS20001106.1000.1007-CE1
CE10	CBS20001106.1000.1007-CE2
CE11	CBS20001106.1000.1007-CE3
CE12	CBS20001106.1000.1007-CE4
CE13	CBS20001106.1000.1007-CE5
CE14	CBS20001106.1000.1007-CE6
CE15	CBS20001106.1000.1007-CE7
CE16	CBS20001106.1000.1007-CE8
CE17	CBS20001106.1000.1007-CE9
CE18	CBS20001106.1000.1007-CE10
CE19	CBS20001106.1000.1007-CE11
CE20	CBS20001106.1000.1007-CE12
CE21	CBS20001106.1000.1007-CE13
CE22	CBS20001106.1000.1007-CE14
CE23	CBS20001106.1000.1007-CE15
CE1	CBS20001106.1000.1007-CE16
CE2	CBS20001106.1000.1007-CE17
CE3	CBS20001106.1000.1007-CE18
CE4	CBS20001106.1000.1007-CE19
CE5	CBS20001106.1000.1007-CE20
CE6	CBS20001106.1000.1007-CE21
CE7	CBS20001106.1000.1007-CE22
E10	CBS20001106.1000.1007-E1
E11	CBS20001106.1000.1007-E2
E12	CBS20001106.1000.1007-E3
E13	CBS20001106.1000.1007-E4
E14	CBS20001106.1000.1007-E5
E15	CBS20001106.1000.1007-E6
E16	CBS20001106.1000.1007-E7
E17	CBS20001106.1000.1007-E8
E18	CBS20001106.1000.1007-E9
E19	CBS20001106.1000.1007-E10
E20	CBS20001106.1000.1007-E11
E21	CBS20001106.1000.1007-E12
E22	CBS20001106.1000.1007-E13
E23	CBS20001106.1000.1007-E14
E24	CBS20001106.1000.1007-E15
E25	CBS20001106.1000.1007-E16
E1	CBS20001106.1000.1007-E17
E2	CBS20001106.1000.1007-E18
E3	CBS20001106.1000.1007-E19
E4	CBS20001106.1000.1007-E20
E5	CBS20001106.1000.1007-E21
E6	CBS20001106.1000.1007-E22
E7	CBS20001106.1000.1007-E23
E8	CBS20001106.1000.1007-E24
EM1	CBS20001106.1000.1007-E17-1
EM18	CBS20001106.1000.1007-E1-2
EM19	CBS20001106.1000.1007-E2-3
EM20	CBS20001106.1000.1007-E3-4
EM21	CBS20001106.1000.1007-E4-5
EM22	CBS20001106.1000.1007-E5-6
EM23	CBS20001106.1000.1007-E21-7
EM25	CBS20001106.1000.1007-E19-8
EM26	CBS20001106.1000.1007-E6-9
EM27	CBS20001106.1000.1007-E7-10
EM28	CBS20001106.1000.1007-E8-11
EM29	CBS20001106.1000.1007-E18-12
EM30	CBS20001106.1000.1007-E19-13
EM31	CBS20001106.1000.1007-E9-14
EM32	CBS20001106.1000.1007-E20-15
EM33	CBS20001106.1000.1007-E10-16
EM34	CBS20001106.1000.1007-E20-17
EM35	CBS20001106.1000.1007-E18-18
EM36	CBS20001106.1000.1007-E11-19
EM37	CBS20001106.1000.1007-E12-20
EM38	CBS20001106.1000.1007-E13-21
EM39	CBS20001106.1000.1007-E11-22
EM40	CBS20001106.1000.1007-E20-23
EM41	CBS20001106.1000.1007-E14-24
EM42	CBS20001106.1000.1007-E15-25
EM43	CBS20001106.1000.1007-E15-26
EM44	CBS20001106.1000.1007-E16-27
EM45	CBS20001106.1000.1007-E18-28
EM46	CBS20001106.1000.1007-E20-29
EM2	CBS20001106.1000.1007-E18-30
EM3	CBS20001106.1000.1007-E19-31
EM4	CBS20001106.1000.1007-E18-32
EM5	CBS20001106.1000.1007-E20-33
EM6	CBS20001106.1000.1007-E17-34
EM7	CBS20001106.1000.1007-E18-35
EM8	CBS20001106.1000.1007-E19-36
EM9	CBS20001106.1000.1007-E21-37
EM10	CBS20001106.1000.1007-E21-38
EM11	CBS20001106.1000.1007-E22-39
EM12	CBS20001106.1000.1007-E23-40
EM13	CBS20001106.1000.1007-E24-41
EM15	CBS20001106.1000.1007-E21-42
EM17	CBS20001106.1000.1007-E1-43
R1	CBS20001106.1000.1007-R1
R2	CBS20001106.1000.1007-R2
R4	CBS20001106.1000.1007-R3
R6	CBS20001106.1000.1007-R4
R7	CBS20001106.1000.1007-R5
R8	CBS20001106.1000.1007-R6
R9	CBS20001106.1000.1007-R7
R10	CBS20001106.1000.1007-R8
R11	CBS20001106.1000.1007-R9
R12	CBS20001106.1000.1007-R10
R13	CBS20001106.1000.1007-R11
R14	CBS20001106.1000.1007-R12
RM1	CBS20001106.1000.1007-R1-1
RM2	CBS20001106.1000.1007-R2-1
RM4	CBS20001106.1000.1007-R1-2
RM6	CBS20001106.1000.1007-R4-1
RM7	CBS20001106.1000.1007-R5-1
RM8	CBS20001106.1000.1007-R6-1
RM9	CBS20001106.1000.1007-R7-1
RM10	CBS20001106.1000.1007-R8-1
RM11	CBS20001106.1000.1007-R9-1
RM12	CBS20001106.1000.1007-R10-1
RM13	CBS20001106.1000.1007-R11-1
RM14	CBS20001106.1000.1007-R12-1
V1	CBS20001106.1000.1007-EV1
V2	CBS20001106.1000.1007-EV2
V3	CBS20001106.1000.1007-EV3
VM1	CBS20001106.1000.1007-EV1-1
VM2	CBS20001106.1000.1007-EV2-1
VM3	CBS20001106.1000.1007-EV3-1
VM5	CBS20001106.1000.1007-EV1-2
VM6	CBS20001106.1000.1007-EV1-3
Q1	CBS20001106.1000.1007-T1
Q2	CBS20001106.1000.1007-T2
Q3	CBS20001106.1000.1007-T3
Q4	CBS20001106.1000.1007-T4
Q5	CBS20001106.1000.1007-T5
