CE11	CNR20001217.1700.0889-CE1
CE12	CNR20001217.1700.0889-CE2
CE1	CNR20001217.1700.0889-CE3
CE2	CNR20001217.1700.0889-CE4
CE3	CNR20001217.1700.0889-CE5
CE4	CNR20001217.1700.0889-CE6
CE5	CNR20001217.1700.0889-CE7
CE6	CNR20001217.1700.0889-CE8
CE7	CNR20001217.1700.0889-CE9
CE8	CNR20001217.1700.0889-CE10
CE10	CNR20001217.1700.0889-CE11
E13	CNR20001217.1700.0889-E1
E14	CNR20001217.1700.0889-E2
E1	CNR20001217.1700.0889-E3
E2	CNR20001217.1700.0889-E4
E3	CNR20001217.1700.0889-E5
E4	CNR20001217.1700.0889-E6
E5	CNR20001217.1700.0889-E7
E6	CNR20001217.1700.0889-E8
E7	CNR20001217.1700.0889-E9
E8	CNR20001217.1700.0889-E10
E10	CNR20001217.1700.0889-E11
E11	CNR20001217.1700.0889-E12
E12	CNR20001217.1700.0889-E13
EM1	CNR20001217.1700.0889-E3-1
EM20	CNR20001217.1700.0889-E4-2
EM21	CNR20001217.1700.0889-E1-3
EM22	CNR20001217.1700.0889-E2-4
EM2	CNR20001217.1700.0889-E4-5
EM3	CNR20001217.1700.0889-E5-6
EM4	CNR20001217.1700.0889-E6-7
EM5	CNR20001217.1700.0889-E7-8
EM6	CNR20001217.1700.0889-E8-9
EM7	CNR20001217.1700.0889-E7-10
EM8	CNR20001217.1700.0889-E9-11
EM9	CNR20001217.1700.0889-E4-12
EM10	CNR20001217.1700.0889-E5-13
EM11	CNR20001217.1700.0889-E10-14
EM12	CNR20001217.1700.0889-E5-15
EM14	CNR20001217.1700.0889-E11-16
EM15	CNR20001217.1700.0889-E5-17
EM16	CNR20001217.1700.0889-E12-18
EM18	CNR20001217.1700.0889-E13-19
R1	CNR20001217.1700.0889-R1
R2	CNR20001217.1700.0889-R2
R3	CNR20001217.1700.0889-R3
R4	CNR20001217.1700.0889-R4
R5	CNR20001217.1700.0889-R5
R6	CNR20001217.1700.0889-R6
R7	CNR20001217.1700.0889-R7
R8	CNR20001217.1700.0889-R8
RM1	CNR20001217.1700.0889-R1-1
RM2	CNR20001217.1700.0889-R2-1
RM3	CNR20001217.1700.0889-R3-1
RM4	CNR20001217.1700.0889-R4-1
RM5	CNR20001217.1700.0889-R1-2
RM6	CNR20001217.1700.0889-R6-1
RM7	CNR20001217.1700.0889-R7-1
RM8	CNR20001217.1700.0889-R8-1
V2	CNR20001217.1700.0889-EV1
VM2	CNR20001217.1700.0889-EV1-1
Q1	CNR20001217.1700.0889-T1
Q2	CNR20001217.1700.0889-T2
Q3	CNR20001217.1700.0889-T3
Q4	CNR20001217.1700.0889-T4
Q5	CNR20001217.1700.0889-T5
Q6	CNR20001217.1700.0889-T6
