CE11	CTS20001116.1300.1063-CE1
CE12	CTS20001116.1300.1063-CE2
CE13	CTS20001116.1300.1063-CE3
CE14	CTS20001116.1300.1063-CE4
CE15	CTS20001116.1300.1063-CE5
CE16	CTS20001116.1300.1063-CE6
CE17	CTS20001116.1300.1063-CE7
CE18	CTS20001116.1300.1063-CE8
CE1	CTS20001116.1300.1063-CE9
CE2	CTS20001116.1300.1063-CE10
CE3	CTS20001116.1300.1063-CE11
CE4	CTS20001116.1300.1063-CE12
CE5	CTS20001116.1300.1063-CE13
CE6	CTS20001116.1300.1063-CE14
CE7	CTS20001116.1300.1063-CE15
CE8	CTS20001116.1300.1063-CE16
CE9	CTS20001116.1300.1063-CE17
CE10	CTS20001116.1300.1063-CE18
E13	CTS20001116.1300.1063-E1
E14	CTS20001116.1300.1063-E2
E15	CTS20001116.1300.1063-E3
E16	CTS20001116.1300.1063-E4
E17	CTS20001116.1300.1063-E5
E18	CTS20001116.1300.1063-E6
E19	CTS20001116.1300.1063-E7
E1	CTS20001116.1300.1063-E8
E2	CTS20001116.1300.1063-E9
E3	CTS20001116.1300.1063-E10
E4	CTS20001116.1300.1063-E11
E5	CTS20001116.1300.1063-E12
E6	CTS20001116.1300.1063-E13
E7	CTS20001116.1300.1063-E14
E8	CTS20001116.1300.1063-E15
E9	CTS20001116.1300.1063-E16
E10	CTS20001116.1300.1063-E17
E11	CTS20001116.1300.1063-E18
E12	CTS20001116.1300.1063-E19
EM1	CTS20001116.1300.1063-E8-1
EM20	CTS20001116.1300.1063-E11-2
EM21	CTS20001116.1300.1063-E1-3
EM22	CTS20001116.1300.1063-E17-4
EM24	CTS20001116.1300.1063-E12-5
EM25	CTS20001116.1300.1063-E2-6
EM26	CTS20001116.1300.1063-E3-7
EM27	CTS20001116.1300.1063-E4-8
EM29	CTS20001116.1300.1063-E5-9
EM30	CTS20001116.1300.1063-E10-10
EM31	CTS20001116.1300.1063-E2-11
EM32	CTS20001116.1300.1063-E12-12
EM33	CTS20001116.1300.1063-E14-13
EM34	CTS20001116.1300.1063-E6-14
EM35	CTS20001116.1300.1063-E14-15
EM36	CTS20001116.1300.1063-E14-16
EM37	CTS20001116.1300.1063-E7-17
EM38	CTS20001116.1300.1063-E17-18
EM39	CTS20001116.1300.1063-E10-19
EM2	CTS20001116.1300.1063-E9-20
EM3	CTS20001116.1300.1063-E10-21
EM4	CTS20001116.1300.1063-E11-22
EM5	CTS20001116.1300.1063-E12-23
EM7	CTS20001116.1300.1063-E13-24
EM8	CTS20001116.1300.1063-E14-25
EM9	CTS20001116.1300.1063-E14-26
EM10	CTS20001116.1300.1063-E14-27
EM11	CTS20001116.1300.1063-E14-28
EM12	CTS20001116.1300.1063-E15-29
EM13	CTS20001116.1300.1063-E16-30
EM14	CTS20001116.1300.1063-E10-31
EM15	CTS20001116.1300.1063-E11-32
EM16	CTS20001116.1300.1063-E17-33
EM17	CTS20001116.1300.1063-E18-34
EM18	CTS20001116.1300.1063-E12-35
EM19	CTS20001116.1300.1063-E19-36
R1	CTS20001116.1300.1063-R1
R2	CTS20001116.1300.1063-R2
R3	CTS20001116.1300.1063-R3
R4	CTS20001116.1300.1063-R4
R5	CTS20001116.1300.1063-R5
R6	CTS20001116.1300.1063-R6
R7	CTS20001116.1300.1063-R7
RM1	CTS20001116.1300.1063-R1-1
RM2	CTS20001116.1300.1063-R2-1
RM3	CTS20001116.1300.1063-R3-1
RM4	CTS20001116.1300.1063-R2-2
RM5	CTS20001116.1300.1063-R5-1
RM6	CTS20001116.1300.1063-R6-1
RM7	CTS20001116.1300.1063-R7-1
V2	CTS20001116.1300.1063-EV1
VM3	CTS20001116.1300.1063-EV1-1
Q4	CTS20001116.1300.1063-T1
Q1	CTS20001116.1300.1063-T2
Q2	CTS20001116.1300.1063-T3
Q3	CTS20001116.1300.1063-T4
Q5	CTS20001116.1300.1063-T5
Q6	CTS20001116.1300.1063-T6
