CE14	CBS20001118.1000.0340-CE1
CE15	CBS20001118.1000.0340-CE2
CE16	CBS20001118.1000.0340-CE3
CE17	CBS20001118.1000.0340-CE4
CE18	CBS20001118.1000.0340-CE5
CE19	CBS20001118.1000.0340-CE6
CE20	CBS20001118.1000.0340-CE7
CE21	CBS20001118.1000.0340-CE8
CE22	CBS20001118.1000.0340-CE9
CE23	CBS20001118.1000.0340-CE10
CE24	CBS20001118.1000.0340-CE11
CE25	CBS20001118.1000.0340-CE12
CE26	CBS20001118.1000.0340-CE13
CE27	CBS20001118.1000.0340-CE14
CE28	CBS20001118.1000.0340-CE15
CE29	CBS20001118.1000.0340-CE16
CE30	CBS20001118.1000.0340-CE17
CE31	CBS20001118.1000.0340-CE18
CE33	CBS20001118.1000.0340-CE19
CE34	CBS20001118.1000.0340-CE20
CE35	CBS20001118.1000.0340-CE21
CE36	CBS20001118.1000.0340-CE22
CE37	CBS20001118.1000.0340-CE23
CE38	CBS20001118.1000.0340-CE24
CE39	CBS20001118.1000.0340-CE25
CE40	CBS20001118.1000.0340-CE26
CE41	CBS20001118.1000.0340-CE27
CE43	CBS20001118.1000.0340-CE28
CE44	CBS20001118.1000.0340-CE29
CE45	CBS20001118.1000.0340-CE30
CE46	CBS20001118.1000.0340-CE31
CE47	CBS20001118.1000.0340-CE32
CE48	CBS20001118.1000.0340-CE33
CE49	CBS20001118.1000.0340-CE34
CE50	CBS20001118.1000.0340-CE35
CE1	CBS20001118.1000.0340-CE36
CE51	CBS20001118.1000.0340-CE37
CE52	CBS20001118.1000.0340-CE38
CE53	CBS20001118.1000.0340-CE39
CE2	CBS20001118.1000.0340-CE40
CE3	CBS20001118.1000.0340-CE41
CE4	CBS20001118.1000.0340-CE42
CE5	CBS20001118.1000.0340-CE43
CE6	CBS20001118.1000.0340-CE44
CE7	CBS20001118.1000.0340-CE45
CE8	CBS20001118.1000.0340-CE46
CE10	CBS20001118.1000.0340-CE47
CE12	CBS20001118.1000.0340-CE48
CE13	CBS20001118.1000.0340-CE49
E15	CBS20001118.1000.0340-E1
E16	CBS20001118.1000.0340-E2
E17	CBS20001118.1000.0340-E3
E18	CBS20001118.1000.0340-E4
E19	CBS20001118.1000.0340-E5
E20	CBS20001118.1000.0340-E6
E21	CBS20001118.1000.0340-E7
E22	CBS20001118.1000.0340-E8
E23	CBS20001118.1000.0340-E9
E24	CBS20001118.1000.0340-E10
E25	CBS20001118.1000.0340-E11
