CE12	CTS20001128.1300.0973-CE1
CE13	CTS20001128.1300.0973-CE2
CE14	CTS20001128.1300.0973-CE3
CE15	CTS20001128.1300.0973-CE4
CE16	CTS20001128.1300.0973-CE5
CE17	CTS20001128.1300.0973-CE6
CE18	CTS20001128.1300.0973-CE7
CE1	CTS20001128.1300.0973-CE8
CE2	CTS20001128.1300.0973-CE9
CE3	CTS20001128.1300.0973-CE10
CE4	CTS20001128.1300.0973-CE11
CE5	CTS20001128.1300.0973-CE12
CE6	CTS20001128.1300.0973-CE13
CE7	CTS20001128.1300.0973-CE14
CE8	CTS20001128.1300.0973-CE15
CE9	CTS20001128.1300.0973-CE16
CE10	CTS20001128.1300.0973-CE17
CE11	CTS20001128.1300.0973-CE18
E13	CTS20001128.1300.0973-E1
E14	CTS20001128.1300.0973-E2
E15	CTS20001128.1300.0973-E3
E16	CTS20001128.1300.0973-E4
E17	CTS20001128.1300.0973-E5
E18	CTS20001128.1300.0973-E6
E19	CTS20001128.1300.0973-E7
E20	CTS20001128.1300.0973-E8
E21	CTS20001128.1300.0973-E9
E22	CTS20001128.1300.0973-E10
E1	CTS20001128.1300.0973-E11
E2	CTS20001128.1300.0973-E12
E3	CTS20001128.1300.0973-E13
E4	CTS20001128.1300.0973-E14
E5	CTS20001128.1300.0973-E15
E6	CTS20001128.1300.0973-E16
E7	CTS20001128.1300.0973-E17
E8	CTS20001128.1300.0973-E18
E9	CTS20001128.1300.0973-E19
E10	CTS20001128.1300.0973-E20
E11	CTS20001128.1300.0973-E21
E12	CTS20001128.1300.0973-E22
EM1	CTS20001128.1300.0973-E11-1
EM19	CTS20001128.1300.0973-E1-2
EM20	CTS20001128.1300.0973-E1-3
EM21	CTS20001128.1300.0973-E2-4
EM22	CTS20001128.1300.0973-E12-5
EM23	CTS20001128.1300.0973-E3-6
EM24	CTS20001128.1300.0973-E1-7
EM25	CTS20001128.1300.0973-E14-8
EM26	CTS20001128.1300.0973-E13-9
EM27	CTS20001128.1300.0973-E12-10
EM28	CTS20001128.1300.0973-E4-11
EM29	CTS20001128.1300.0973-E12-12
EM30	CTS20001128.1300.0973-E5-13
EM31	CTS20001128.1300.0973-E12-14
EM32	CTS20001128.1300.0973-E11-15
EM33	CTS20001128.1300.0973-E11-16
EM34	CTS20001128.1300.0973-E6-17
EM35	CTS20001128.1300.0973-E7-18
EM36	CTS20001128.1300.0973-E8-19
EM37	CTS20001128.1300.0973-E9-20
EM38	CTS20001128.1300.0973-E10-21
EM39	CTS20001128.1300.0973-E12-22
EM40	CTS20001128.1300.0973-E12-23
EM41	CTS20001128.1300.0973-E12-24
EM42	CTS20001128.1300.0973-E12-25
EM43	CTS20001128.1300.0973-E12-26
EM2	CTS20001128.1300.0973-E12-27
EM3	CTS20001128.1300.0973-E13-28
EM4	CTS20001128.1300.0973-E14-29
EM5	CTS20001128.1300.0973-E15-30
EM6	CTS20001128.1300.0973-E12-31
EM7	CTS20001128.1300.0973-E12-32
EM8	CTS20001128.1300.0973-E16-33
EM9	CTS20001128.1300.0973-E17-34
EM10	CTS20001128.1300.0973-E12-35
EM11	CTS20001128.1300.0973-E18-36
EM12	CTS20001128.1300.0973-E19-37
EM13	CTS20001128.1300.0973-E12-38
EM14	CTS20001128.1300.0973-E20-39
EM15	CTS20001128.1300.0973-E20-40
EM16	CTS20001128.1300.0973-E21-41
EM17	CTS20001128.1300.0973-E17-42
EM18	CTS20001128.1300.0973-E22-43
R1	CTS20001128.1300.0973-R1
R2	CTS20001128.1300.0973-R2
R3	CTS20001128.1300.0973-R3
R4	CTS20001128.1300.0973-R4
R5	CTS20001128.1300.0973-R5
R6	CTS20001128.1300.0973-R6
R7	CTS20001128.1300.0973-R7
R8	CTS20001128.1300.0973-R8
R9	CTS20001128.1300.0973-R9
R10	CTS20001128.1300.0973-R10
R11	CTS20001128.1300.0973-R11
R12	CTS20001128.1300.0973-R12
R13	CTS20001128.1300.0973-R13
R14	CTS20001128.1300.0973-R14
R15	CTS20001128.1300.0973-R15
RM1	CTS20001128.1300.0973-R1-1
RM2	CTS20001128.1300.0973-R2-1
RM3	CTS20001128.1300.0973-R3-1
RM4	CTS20001128.1300.0973-R4-1
RM5	CTS20001128.1300.0973-R5-1
RM6	CTS20001128.1300.0973-R6-1
RM7	CTS20001128.1300.0973-R7-1
RM8	CTS20001128.1300.0973-R8-1
RM9	CTS20001128.1300.0973-R9-1
RM10	CTS20001128.1300.0973-R10-1
RM11	CTS20001128.1300.0973-R11-1
RM12	CTS20001128.1300.0973-R12-1
RM13	CTS20001128.1300.0973-R13-1
RM14	CTS20001128.1300.0973-R14-1
RM15	CTS20001128.1300.0973-R15-1
V1	CTS20001128.1300.0973-EV1
V2	CTS20001128.1300.0973-EV2
V4	CTS20001128.1300.0973-EV3
V5	CTS20001128.1300.0973-EV4
VM1	CTS20001128.1300.0973-EV1-1
VM2	CTS20001128.1300.0973-EV2-1
VM4	CTS20001128.1300.0973-EV3-1
VM5	CTS20001128.1300.0973-EV4-1
Q1	CTS20001128.1300.0973-T1
Q2	CTS20001128.1300.0973-T2
Q3	CTS20001128.1300.0973-T3
Q4	CTS20001128.1300.0973-T4
