CE11	CNR20001024.1700.0603-CE1
CE12	CNR20001024.1700.0603-CE2
CE13	CNR20001024.1700.0603-CE3
CE14	CNR20001024.1700.0603-CE4
CE15	CNR20001024.1700.0603-CE5
CE16	CNR20001024.1700.0603-CE6
CE17	CNR20001024.1700.0603-CE7
CE18	CNR20001024.1700.0603-CE8
CE19	CNR20001024.1700.0603-CE9
CE20	CNR20001024.1700.0603-CE10
CE21	CNR20001024.1700.0603-CE11
CE22	CNR20001024.1700.0603-CE12
CE23	CNR20001024.1700.0603-CE13
CE25	CNR20001024.1700.0603-CE14
CE26	CNR20001024.1700.0603-CE15
CE27	CNR20001024.1700.0603-CE16
CE28	CNR20001024.1700.0603-CE17
CE29	CNR20001024.1700.0603-CE18
CE30	CNR20001024.1700.0603-CE19
CE31	CNR20001024.1700.0603-CE20
CE33	CNR20001024.1700.0603-CE21
CE35	CNR20001024.1700.0603-CE22
CE36	CNR20001024.1700.0603-CE23
CE37	CNR20001024.1700.0603-CE24
CE38	CNR20001024.1700.0603-CE25
CE39	CNR20001024.1700.0603-CE26
CE40	CNR20001024.1700.0603-CE27
CE1	CNR20001024.1700.0603-CE28
CE41	CNR20001024.1700.0603-CE29
CE42	CNR20001024.1700.0603-CE30
CE43	CNR20001024.1700.0603-CE31
CE44	CNR20001024.1700.0603-CE32
CE45	CNR20001024.1700.0603-CE33
CE46	CNR20001024.1700.0603-CE34
CE47	CNR20001024.1700.0603-CE35
CE48	CNR20001024.1700.0603-CE36
CE49	CNR20001024.1700.0603-CE37
CE50	CNR20001024.1700.0603-CE38
CE51	CNR20001024.1700.0603-CE39
CE53	CNR20001024.1700.0603-CE40
CE54	CNR20001024.1700.0603-CE41
CE55	CNR20001024.1700.0603-CE42
CE56	CNR20001024.1700.0603-CE43
CE57	CNR20001024.1700.0603-CE44
CE58	CNR20001024.1700.0603-CE45
CE59	CNR20001024.1700.0603-CE46
CE60	CNR20001024.1700.0603-CE47
CE61	CNR20001024.1700.0603-CE48
CE62	CNR20001024.1700.0603-CE49
CE2	CNR20001024.1700.0603-CE50
CE3	CNR20001024.1700.0603-CE51
CE4	CNR20001024.1700.0603-CE52
CE5	CNR20001024.1700.0603-CE53
CE6	CNR20001024.1700.0603-CE54
CE7	CNR20001024.1700.0603-CE55
CE8	CNR20001024.1700.0603-CE56
CE9	CNR20001024.1700.0603-CE57
CE10	CNR20001024.1700.0603-CE58
E12	CNR20001024.1700.0603-E1
E13	CNR20001024.1700.0603-E2
E14	CNR20001024.1700.0603-E3
E15	CNR20001024.1700.0603-E4
E16	CNR20001024.1700.0603-E5
E17	CNR20001024.1700.0603-E6
E18	CNR20001024.1700.0603-E7
E19	CNR20001024.1700.0603-E8
E20	CNR20001024.1700.0603-E9
E21	CNR20001024.1700.0603-E10
E22	CNR20001024.1700.0603-E11
E23	CNR20001024.1700.0603-E12
E24	CNR20001024.1700.0603-E13
E25	CNR20001024.1700.0603-E14
E26	CNR20001024.1700.0603-E15
E28	CNR20001024.1700.0603-E16
E29	CNR20001024.1700.0603-E17
E30	CNR20001024.1700.0603-E18
E1	CNR20001024.1700.0603-E19
E31	CNR20001024.1700.0603-E20
E32	CNR20001024.1700.0603-E21
E33	CNR20001024.1700.0603-E22
E34	CNR20001024.1700.0603-E23
E36	CNR20001024.1700.0603-E24
E38	CNR20001024.1700.0603-E25
E39	CNR20001024.1700.0603-E26
E40	CNR20001024.1700.0603-E27
E41	CNR20001024.1700.0603-E28
E42	CNR20001024.1700.0603-E29
E43	CNR20001024.1700.0603-E30
