CE11	CTV20001114.1330.1559-CE1
CE13	CTV20001114.1330.1559-CE2
CE14	CTV20001114.1330.1559-CE3
CE15	CTV20001114.1330.1559-CE4
CE16	CTV20001114.1330.1559-CE5
CE17	CTV20001114.1330.1559-CE6
CE1	CTV20001114.1330.1559-CE7
CE2	CTV20001114.1330.1559-CE8
CE3	CTV20001114.1330.1559-CE9
CE4	CTV20001114.1330.1559-CE10
CE5	CTV20001114.1330.1559-CE11
CE6	CTV20001114.1330.1559-CE12
CE7	CTV20001114.1330.1559-CE13
CE8	CTV20001114.1330.1559-CE14
CE9	CTV20001114.1330.1559-CE15
CE10	CTV20001114.1330.1559-CE16
E12	CTV20001114.1330.1559-E1
E14	CTV20001114.1330.1559-E2
E15	CTV20001114.1330.1559-E3
E16	CTV20001114.1330.1559-E4
E17	CTV20001114.1330.1559-E5
E18	CTV20001114.1330.1559-E6
E1	CTV20001114.1330.1559-E7
E2	CTV20001114.1330.1559-E8
E3	CTV20001114.1330.1559-E9
E4	CTV20001114.1330.1559-E10
E5	CTV20001114.1330.1559-E11
E6	CTV20001114.1330.1559-E12
E7	CTV20001114.1330.1559-E13
E8	CTV20001114.1330.1559-E14
E9	CTV20001114.1330.1559-E15
E10	CTV20001114.1330.1559-E16
E11	CTV20001114.1330.1559-E17
EM20	CTV20001114.1330.1559-E10-1
EM22	CTV20001114.1330.1559-E9-2
EM23	CTV20001114.1330.1559-E9-3
EM24	CTV20001114.1330.1559-E2-4
EM25	CTV20001114.1330.1559-E10-5
EM27	CTV20001114.1330.1559-E3-6
EM28	CTV20001114.1330.1559-E3-7
EM29	CTV20001114.1330.1559-E10-8
EM30	CTV20001114.1330.1559-E4-9
EM31	CTV20001114.1330.1559-E7-10
EM32	CTV20001114.1330.1559-E10-11
EM33	CTV20001114.1330.1559-E5-12
EM34	CTV20001114.1330.1559-E6-13
EM1	CTV20001114.1330.1559-E7-14
EM2	CTV20001114.1330.1559-E8-15
EM3	CTV20001114.1330.1559-E9-16
EM4	CTV20001114.1330.1559-E10-17
EM5	CTV20001114.1330.1559-E10-18
EM6	CTV20001114.1330.1559-E11-19
EM7	CTV20001114.1330.1559-E12-20
EM8	CTV20001114.1330.1559-E8-21
EM9	CTV20001114.1330.1559-E12-22
EM10	CTV20001114.1330.1559-E7-23
EM11	CTV20001114.1330.1559-E13-24
EM13	CTV20001114.1330.1559-E14-25
EM14	CTV20001114.1330.1559-E12-26
EM15	CTV20001114.1330.1559-E15-27
EM16	CTV20001114.1330.1559-E16-28
EM17	CTV20001114.1330.1559-E17-29
EM18	CTV20001114.1330.1559-E1-30
R1	CTV20001114.1330.1559-R1
R2	CTV20001114.1330.1559-R2
R3	CTV20001114.1330.1559-R3
R4	CTV20001114.1330.1559-R4
R5	CTV20001114.1330.1559-R5
R6	CTV20001114.1330.1559-R6
R7	CTV20001114.1330.1559-R7
R8	CTV20001114.1330.1559-R8
R9	CTV20001114.1330.1559-R9
RM1	CTV20001114.1330.1559-R1-1
RM2	CTV20001114.1330.1559-R2-1
RM3	CTV20001114.1330.1559-R3-1
RM4	CTV20001114.1330.1559-R4-1
RM5	CTV20001114.1330.1559-R5-1
RM6	CTV20001114.1330.1559-R6-1
RM7	CTV20001114.1330.1559-R7-1
RM8	CTV20001114.1330.1559-R8-1
RM9	CTV20001114.1330.1559-R9-1
V1	CTV20001114.1330.1559-EV1
V3	CTV20001114.1330.1559-EV2
V4	CTV20001114.1330.1559-EV3
V6	CTV20001114.1330.1559-EV4
V7	CTV20001114.1330.1559-EV5
V9	CTV20001114.1330.1559-EV6
V10	CTV20001114.1330.1559-EV7
V11	CTV20001114.1330.1559-EV8
VM1	CTV20001114.1330.1559-EV1-1
VM4	CTV20001114.1330.1559-EV2-1
VM5	CTV20001114.1330.1559-EV3-1
VM7	CTV20001114.1330.1559-EV4-1
VM8	CTV20001114.1330.1559-EV5-1
VM11	CTV20001114.1330.1559-EV6-1
VM12	CTV20001114.1330.1559-EV7-1
VM13	CTV20001114.1330.1559-EV8-1
Q2	CTV20001114.1330.1559-T1
Q4	CTV20001114.1330.1559-V1
Q5	CTV20001114.1330.1559-T2
Q6	CTV20001114.1330.1559-V2
Q7	CTV20001114.1330.1559-V3
Q8	CTV20001114.1330.1559-T3
Q9	CTV20001114.1330.1559-V4
Q1	CTV20001114.1330.1559-T4
QM4	CTV20001114.1330.1559-V1-1
QM6	CTV20001114.1330.1559-V2-1
QM7	CTV20001114.1330.1559-V3-1
QM9	CTV20001114.1330.1559-V4-1
