CE12	CBS20001109.1000.0114-CE1
CE13	CBS20001109.1000.0114-CE2
CE14	CBS20001109.1000.0114-CE3
CE15	CBS20001109.1000.0114-CE4
CE16	CBS20001109.1000.0114-CE5
CE17	CBS20001109.1000.0114-CE6
CE18	CBS20001109.1000.0114-CE7
CE19	CBS20001109.1000.0114-CE8
CE20	CBS20001109.1000.0114-CE9
CE21	CBS20001109.1000.0114-CE10
CE22	CBS20001109.1000.0114-CE11
CE23	CBS20001109.1000.0114-CE12
CE24	CBS20001109.1000.0114-CE13
CE25	CBS20001109.1000.0114-CE14
CE26	CBS20001109.1000.0114-CE15
CE27	CBS20001109.1000.0114-CE16
CE28	CBS20001109.1000.0114-CE17
CE29	CBS20001109.1000.0114-CE18
CE31	CBS20001109.1000.0114-CE19
CE32	CBS20001109.1000.0114-CE20
CE1	CBS20001109.1000.0114-CE21
CE3	CBS20001109.1000.0114-CE22
CE4	CBS20001109.1000.0114-CE23
CE5	CBS20001109.1000.0114-CE24
CE6	CBS20001109.1000.0114-CE25
CE8	CBS20001109.1000.0114-CE26
CE10	CBS20001109.1000.0114-CE27
CE11	CBS20001109.1000.0114-CE28
E14	CBS20001109.1000.0114-E1
E15	CBS20001109.1000.0114-E2
E16	CBS20001109.1000.0114-E3
E17	CBS20001109.1000.0114-E4
E18	CBS20001109.1000.0114-E5
E19	CBS20001109.1000.0114-E6
E20	CBS20001109.1000.0114-E7
E21	CBS20001109.1000.0114-E8
E22	CBS20001109.1000.0114-E9
E24	CBS20001109.1000.0114-E10
E25	CBS20001109.1000.0114-E11
E26	CBS20001109.1000.0114-E12
E27	CBS20001109.1000.0114-E13
E28	CBS20001109.1000.0114-E14
E29	CBS20001109.1000.0114-E15
E30	CBS20001109.1000.0114-E16
E31	CBS20001109.1000.0114-E17
E1	CBS20001109.1000.0114-E18
E32	CBS20001109.1000.0114-E19
E33	CBS20001109.1000.0114-E20
E34	CBS20001109.1000.0114-E21
E35	CBS20001109.1000.0114-E22
E36	CBS20001109.1000.0114-E23
E38	CBS20001109.1000.0114-E24
E39	CBS20001109.1000.0114-E25
E40	CBS20001109.1000.0114-E26
E3	CBS20001109.1000.0114-E27
E4	CBS20001109.1000.0114-E28
E5	CBS20001109.1000.0114-E29
E6	CBS20001109.1000.0114-E30
E7	CBS20001109.1000.0114-E31
E8	CBS20001109.1000.0114-E32
E10	CBS20001109.1000.0114-E33
E12	CBS20001109.1000.0114-E34
E13	CBS20001109.1000.0114-E35
EM1	CBS20001109.1000.0114-E18-1
EM20	CBS20001109.1000.0114-E35-2
EM21	CBS20001109.1000.0114-E18-3
EM22	CBS20001109.1000.0114-E27-4
EM23	CBS20001109.1000.0114-E30-5
EM24	CBS20001109.1000.0114-E30-6
EM25	CBS20001109.1000.0114-E27-7
EM27	CBS20001109.1000.0114-E29-8
EM28	CBS20001109.1000.0114-E30-9
EM29	CBS20001109.1000.0114-E30-10
EM30	CBS20001109.1000.0114-E34-11
EM31	CBS20001109.1000.0114-E2-12
EM32	CBS20001109.1000.0114-E3-13
EM33	CBS20001109.1000.0114-E4-14
EM34	CBS20001109.1000.0114-E29-15
EM35	CBS20001109.1000.0114-E30-16
EM36	CBS20001109.1000.0114-E5-17
EM37	CBS20001109.1000.0114-E6-18
EM38	CBS20001109.1000.0114-E7-19
EM39	CBS20001109.1000.0114-E4-20
EM40	CBS20001109.1000.0114-E8-21
EM41	CBS20001109.1000.0114-E9-22
EM42	CBS20001109.1000.0114-E8-23
EM43	CBS20001109.1000.0114-E10-24
EM44	CBS20001109.1000.0114-E8-25
EM45	CBS20001109.1000.0114-E8-26
EM46	CBS20001109.1000.0114-E30-27
EM47	CBS20001109.1000.0114-E11-28
EM48	CBS20001109.1000.0114-E30-29
EM49	CBS20001109.1000.0114-E34-30
EM50	CBS20001109.1000.0114-E29-31
EM12	CBS20001109.1000.0114-E29-32
EM16	CBS20001109.1000.0114-E34-33
EM26	CBS20001109.1000.0114-E29-34
EM51	CBS20001109.1000.0114-E12-35
EM52	CBS20001109.1000.0114-E5-36
EM53	CBS20001109.1000.0114-E30-37
EM54	CBS20001109.1000.0114-E13-38
EM55	CBS20001109.1000.0114-E14-39
EM56	CBS20001109.1000.0114-E15-40
EM57	CBS20001109.1000.0114-E16-41
EM58	CBS20001109.1000.0114-E17-42
EM59	CBS20001109.1000.0114-E29-43
EM60	CBS20001109.1000.0114-E19-44
EM61	CBS20001109.1000.0114-E20-45
EM62	CBS20001109.1000.0114-E21-46
EM63	CBS20001109.1000.0114-E22-47
EM64	CBS20001109.1000.0114-E23-48
EM65	CBS20001109.1000.0114-E35-49
EM66	CBS20001109.1000.0114-E24-50
EM67	CBS20001109.1000.0114-E25-51
EM68	CBS20001109.1000.0114-E35-52
EM69	CBS20001109.1000.0114-E26-53
EM70	CBS20001109.1000.0114-E13-54
EM3	CBS20001109.1000.0114-E27-55
EM4	CBS20001109.1000.0114-E27-56
EM5	CBS20001109.1000.0114-E28-57
EM6	CBS20001109.1000.0114-E29-58
EM7	CBS20001109.1000.0114-E30-59
EM8	CBS20001109.1000.0114-E31-60
EM11	CBS20001109.1000.0114-E32-61
EM13	CBS20001109.1000.0114-E29-62
EM14	CBS20001109.1000.0114-E30-63
EM15	CBS20001109.1000.0114-E33-64
EM17	CBS20001109.1000.0114-E34-65
EM18	CBS20001109.1000.0114-E35-66
EM19	CBS20001109.1000.0114-E1-67
R1	CBS20001109.1000.0114-R1
R2	CBS20001109.1000.0114-R2
R3	CBS20001109.1000.0114-R3
R4	CBS20001109.1000.0114-R4
R5	CBS20001109.1000.0114-R5
R6	CBS20001109.1000.0114-R6
R7	CBS20001109.1000.0114-R7
R8	CBS20001109.1000.0114-R8
R9	CBS20001109.1000.0114-R9
R10	CBS20001109.1000.0114-R10
R11	CBS20001109.1000.0114-R11
R12	CBS20001109.1000.0114-R12
R13	CBS20001109.1000.0114-R13
R14	CBS20001109.1000.0114-R14
R15	CBS20001109.1000.0114-R15
RM1	CBS20001109.1000.0114-R1-1
RM2	CBS20001109.1000.0114-R2-1
RM3	CBS20001109.1000.0114-R3-1
RM4	CBS20001109.1000.0114-R4-1
RM5	CBS20001109.1000.0114-R5-1
RM6	CBS20001109.1000.0114-R6-1
RM7	CBS20001109.1000.0114-R7-1
RM8	CBS20001109.1000.0114-R8-1
RM9	CBS20001109.1000.0114-R9-1
RM10	CBS20001109.1000.0114-R10-1
RM11	CBS20001109.1000.0114-R11-1
RM12	CBS20001109.1000.0114-R12-1
RM13	CBS20001109.1000.0114-R13-1
RM14	CBS20001109.1000.0114-R14-1
RM15	CBS20001109.1000.0114-R15-1
V2	CBS20001109.1000.0114-EV1
V3	CBS20001109.1000.0114-EV2
V4	CBS20001109.1000.0114-EV3
V5	CBS20001109.1000.0114-EV4
V6	CBS20001109.1000.0114-EV5
V7	CBS20001109.1000.0114-EV6
VM3	CBS20001109.1000.0114-EV2-1
VM4	CBS20001109.1000.0114-EV3-1
VM6	CBS20001109.1000.0114-EV2-2
VM7	CBS20001109.1000.0114-EV1-1
VM8	CBS20001109.1000.0114-EV1-2
VM9	CBS20001109.1000.0114-EV2-3
VM10	CBS20001109.1000.0114-EV1-3
VM11	CBS20001109.1000.0114-EV3-2
VM12	CBS20001109.1000.0114-EV4-1
VM13	CBS20001109.1000.0114-EV3-3
VM14	CBS20001109.1000.0114-EV4-2
VM15	CBS20001109.1000.0114-EV3-4
VM16	CBS20001109.1000.0114-EV4-3
VM17	CBS20001109.1000.0114-EV5-1
VM18	CBS20001109.1000.0114-EV4-4
VM19	CBS20001109.1000.0114-EV3-5
VM20	CBS20001109.1000.0114-EV6-1
Q1	CBS20001109.1000.0114-T1
Q2	CBS20001109.1000.0114-T2
Q3	CBS20001109.1000.0114-T3
Q4	CBS20001109.1000.0114-T4
