CE1	CNR20001109.1700.1220-CE1
CE2	CNR20001109.1700.1220-CE2
CE3	CNR20001109.1700.1220-CE3
CE4	CNR20001109.1700.1220-CE4
CE5	CNR20001109.1700.1220-CE5
CE7	CNR20001109.1700.1220-CE6
CE8	CNR20001109.1700.1220-CE7
CE9	CNR20001109.1700.1220-CE8
CE10	CNR20001109.1700.1220-CE9
CE11	CNR20001109.1700.1220-CE10
E1	CNR20001109.1700.1220-E1
E2	CNR20001109.1700.1220-E2
E3	CNR20001109.1700.1220-E3
E4	CNR20001109.1700.1220-E4
E5	CNR20001109.1700.1220-E5
E7	CNR20001109.1700.1220-E6
E8	CNR20001109.1700.1220-E7
E9	CNR20001109.1700.1220-E8
E10	CNR20001109.1700.1220-E9
E11	CNR20001109.1700.1220-E10
EM1	CNR20001109.1700.1220-E1-1
EM2	CNR20001109.1700.1220-E2-2
EM3	CNR20001109.1700.1220-E3-3
EM4	CNR20001109.1700.1220-E4-4
EM5	CNR20001109.1700.1220-E5-5
EM8	CNR20001109.1700.1220-E6-6
EM9	CNR20001109.1700.1220-E7-7
EM10	CNR20001109.1700.1220-E8-8
EM11	CNR20001109.1700.1220-E2-9
EM12	CNR20001109.1700.1220-E9-10
EM13	CNR20001109.1700.1220-E10-11
R2	CNR20001109.1700.1220-R1
R1	CNR20001109.1700.1220-R2
RM2	CNR20001109.1700.1220-R1-1
RM1	CNR20001109.1700.1220-R2-1
Q1	CNR20001109.1700.1220-T1
Q2	CNR20001109.1700.1220-T2
Q3	CNR20001109.1700.1220-T3
Q4	CNR20001109.1700.1220-T4
