CE12	CNR20001004.1700.0727-CE1
CE13	CNR20001004.1700.0727-CE2
CE14	CNR20001004.1700.0727-CE3
CE15	CNR20001004.1700.0727-CE4
CE16	CNR20001004.1700.0727-CE5
CE17	CNR20001004.1700.0727-CE6
CE18	CNR20001004.1700.0727-CE7
CE19	CNR20001004.1700.0727-CE8
CE20	CNR20001004.1700.0727-CE9
CE21	CNR20001004.1700.0727-CE10
CE22	CNR20001004.1700.0727-CE11
CE23	CNR20001004.1700.0727-CE12
CE24	CNR20001004.1700.0727-CE13
CE25	CNR20001004.1700.0727-CE14
CE26	CNR20001004.1700.0727-CE15
CE27	CNR20001004.1700.0727-CE16
CE28	CNR20001004.1700.0727-CE17
CE29	CNR20001004.1700.0727-CE18
CE30	CNR20001004.1700.0727-CE19
CE31	CNR20001004.1700.0727-CE20
CE32	CNR20001004.1700.0727-CE21
CE33	CNR20001004.1700.0727-CE22
CE34	CNR20001004.1700.0727-CE23
CE36	CNR20001004.1700.0727-CE24
CE37	CNR20001004.1700.0727-CE25
CE38	CNR20001004.1700.0727-CE26
CE39	CNR20001004.1700.0727-CE27
CE40	CNR20001004.1700.0727-CE28
CE1	CNR20001004.1700.0727-CE29
CE2	CNR20001004.1700.0727-CE30
CE3	CNR20001004.1700.0727-CE31
CE4	CNR20001004.1700.0727-CE32
CE5	CNR20001004.1700.0727-CE33
CE6	CNR20001004.1700.0727-CE34
CE7	CNR20001004.1700.0727-CE35
CE8	CNR20001004.1700.0727-CE36
CE9	CNR20001004.1700.0727-CE37
CE10	CNR20001004.1700.0727-CE38
CE11	CNR20001004.1700.0727-CE39
E13	CNR20001004.1700.0727-E1
E14	CNR20001004.1700.0727-E2
E15	CNR20001004.1700.0727-E3
E16	CNR20001004.1700.0727-E4
E17	CNR20001004.1700.0727-E5
E18	CNR20001004.1700.0727-E6
E19	CNR20001004.1700.0727-E7
E20	CNR20001004.1700.0727-E8
E21	CNR20001004.1700.0727-E9
E22	CNR20001004.1700.0727-E10
E23	CNR20001004.1700.0727-E11
E24	CNR20001004.1700.0727-E12
E25	CNR20001004.1700.0727-E13
E26	CNR20001004.1700.0727-E14
E27	CNR20001004.1700.0727-E15
E28	CNR20001004.1700.0727-E16
E29	CNR20001004.1700.0727-E17
E31	CNR20001004.1700.0727-E18
E32	CNR20001004.1700.0727-E19
E33	CNR20001004.1700.0727-E20
E34	CNR20001004.1700.0727-E21
E35	CNR20001004.1700.0727-E22
E36	CNR20001004.1700.0727-E23
E37	CNR20001004.1700.0727-E24
E38	CNR20001004.1700.0727-E25
E39	CNR20001004.1700.0727-E26
E40	CNR20001004.1700.0727-E27
E41	CNR20001004.1700.0727-E28
E43	CNR20001004.1700.0727-E29
E44	CNR20001004.1700.0727-E30
E45	CNR20001004.1700.0727-E31
E46	CNR20001004.1700.0727-E32
E47	CNR20001004.1700.0727-E33
E48	CNR20001004.1700.0727-E34
E1	CNR20001004.1700.0727-E35
E2	CNR20001004.1700.0727-E36
E3	CNR20001004.1700.0727-E37
E4	CNR20001004.1700.0727-E38
E5	CNR20001004.1700.0727-E39
E6	CNR20001004.1700.0727-E40
E7	CNR20001004.1700.0727-E41
E8	CNR20001004.1700.0727-E42
E9	CNR20001004.1700.0727-E43
E10	CNR20001004.1700.0727-E44
E11	CNR20001004.1700.0727-E45
EM19	CNR20001004.1700.0727-E41-1
EM21	CNR20001004.1700.0727-E41-2
EM24	CNR20001004.1700.0727-E41-3
EM25	CNR20001004.1700.0727-E41-4
EM26	CNR20001004.1700.0727-E1-5
EM27	CNR20001004.1700.0727-E2-6
EM28	CNR20001004.1700.0727-E3-7
EM29	CNR20001004.1700.0727-E44-8
