CE15	CTV20001030.1330.0326-CE1
CE16	CTV20001030.1330.0326-CE2
CE17	CTV20001030.1330.0326-CE3
CE18	CTV20001030.1330.0326-CE4
CE19	CTV20001030.1330.0326-CE5
CE20	CTV20001030.1330.0326-CE6
CE21	CTV20001030.1330.0326-CE7
CE22	CTV20001030.1330.0326-CE8
CE23	CTV20001030.1330.0326-CE9
CE24	CTV20001030.1330.0326-CE10
CE25	CTV20001030.1330.0326-CE11
CE26	CTV20001030.1330.0326-CE12
CE27	CTV20001030.1330.0326-CE13
CE28	CTV20001030.1330.0326-CE14
CE29	CTV20001030.1330.0326-CE15
CE30	CTV20001030.1330.0326-CE16
CE32	CTV20001030.1330.0326-CE17
CE33	CTV20001030.1330.0326-CE18
CE34	CTV20001030.1330.0326-CE19
CE1	CTV20001030.1330.0326-CE20
CE2	CTV20001030.1330.0326-CE21
CE3	CTV20001030.1330.0326-CE22
CE4	CTV20001030.1330.0326-CE23
CE5	CTV20001030.1330.0326-CE24
CE8	CTV20001030.1330.0326-CE25
CE9	CTV20001030.1330.0326-CE26
CE10	CTV20001030.1330.0326-CE27
CE11	CTV20001030.1330.0326-CE28
CE12	CTV20001030.1330.0326-CE29
CE14	CTV20001030.1330.0326-CE30
E15	CTV20001030.1330.0326-E1
E16	CTV20001030.1330.0326-E2
E17	CTV20001030.1330.0326-E3
E18	CTV20001030.1330.0326-E4
E19	CTV20001030.1330.0326-E5
E20	CTV20001030.1330.0326-E6
E21	CTV20001030.1330.0326-E7
E22	CTV20001030.1330.0326-E8
E23	CTV20001030.1330.0326-E9
E24	CTV20001030.1330.0326-E10
E25	CTV20001030.1330.0326-E11
E26	CTV20001030.1330.0326-E12
E27	CTV20001030.1330.0326-E13
E28	CTV20001030.1330.0326-E14
E29	CTV20001030.1330.0326-E15
E30	CTV20001030.1330.0326-E16
E32	CTV20001030.1330.0326-E17
E33	CTV20001030.1330.0326-E18
E34	CTV20001030.1330.0326-E19
E1	CTV20001030.1330.0326-E20
E2	CTV20001030.1330.0326-E21
E3	CTV20001030.1330.0326-E22
E4	CTV20001030.1330.0326-E23
E5	CTV20001030.1330.0326-E24
E8	CTV20001030.1330.0326-E25
E9	CTV20001030.1330.0326-E26
E10	CTV20001030.1330.0326-E27
E11	CTV20001030.1330.0326-E28
E12	CTV20001030.1330.0326-E29
E14	CTV20001030.1330.0326-E30
EM1	CTV20001030.1330.0326-E20-1
EM19	CTV20001030.1330.0326-E22-2
EM20	CTV20001030.1330.0326-E1-3
EM21	CTV20001030.1330.0326-E2-4
EM22	CTV20001030.1330.0326-E3-5
EM23	CTV20001030.1330.0326-E4-6
EM24	CTV20001030.1330.0326-E5-7
EM25	CTV20001030.1330.0326-E6-8
EM26	CTV20001030.1330.0326-E5-9
EM27	CTV20001030.1330.0326-E7-10
EM28	CTV20001030.1330.0326-E8-11
EM30	CTV20001030.1330.0326-E30-12
EM31	CTV20001030.1330.0326-E27-13
EM32	CTV20001030.1330.0326-E9-14
EM33	CTV20001030.1330.0326-E10-15
EM34	CTV20001030.1330.0326-E11-16
EM35	CTV20001030.1330.0326-E12-17
EM36	CTV20001030.1330.0326-E12-18
EM37	CTV20001030.1330.0326-E22-19
