CE10	CTV20001217.1430.0968-CE1
CE11	CTV20001217.1430.0968-CE2
CE12	CTV20001217.1430.0968-CE3
CE13	CTV20001217.1430.0968-CE4
CE14	CTV20001217.1430.0968-CE5
CE15	CTV20001217.1430.0968-CE6
CE16	CTV20001217.1430.0968-CE7
CE17	CTV20001217.1430.0968-CE8
CE18	CTV20001217.1430.0968-CE9
CE19	CTV20001217.1430.0968-CE10
CE24	CTV20001217.1430.0968-CE11
CE25	CTV20001217.1430.0968-CE12
CE26	CTV20001217.1430.0968-CE13
CE27	CTV20001217.1430.0968-CE14
CE28	CTV20001217.1430.0968-CE15
CE1	CTV20001217.1430.0968-CE16
CE2	CTV20001217.1430.0968-CE17
CE3	CTV20001217.1430.0968-CE18
CE4	CTV20001217.1430.0968-CE19
CE5	CTV20001217.1430.0968-CE20
CE6	CTV20001217.1430.0968-CE21
CE7	CTV20001217.1430.0968-CE22
CE8	CTV20001217.1430.0968-CE23
CE9	CTV20001217.1430.0968-CE24
E11	CTV20001217.1430.0968-E1
E12	CTV20001217.1430.0968-E2
E13	CTV20001217.1430.0968-E3
E14	CTV20001217.1430.0968-E4
E15	CTV20001217.1430.0968-E5
E16	CTV20001217.1430.0968-E6
E17	CTV20001217.1430.0968-E7
E18	CTV20001217.1430.0968-E8
E19	CTV20001217.1430.0968-E9
E20	CTV20001217.1430.0968-E10
E21	CTV20001217.1430.0968-E11
E26	CTV20001217.1430.0968-E12
E27	CTV20001217.1430.0968-E13
E28	CTV20001217.1430.0968-E14
E29	CTV20001217.1430.0968-E15
E30	CTV20001217.1430.0968-E16
E31	CTV20001217.1430.0968-E17
E1	CTV20001217.1430.0968-E18
E2	CTV20001217.1430.0968-E19
E3	CTV20001217.1430.0968-E20
E4	CTV20001217.1430.0968-E21
E5	CTV20001217.1430.0968-E22
E6	CTV20001217.1430.0968-E23
E7	CTV20001217.1430.0968-E24
E8	CTV20001217.1430.0968-E25
E9	CTV20001217.1430.0968-E26
E10	CTV20001217.1430.0968-E27
EM19	CTV20001217.1430.0968-E18-1
EM20	CTV20001217.1430.0968-E19-2
EM21	CTV20001217.1430.0968-E1-3
EM22	CTV20001217.1430.0968-E18-4
EM23	CTV20001217.1430.0968-E19-5
EM24	CTV20001217.1430.0968-E2-6
EM25	CTV20001217.1430.0968-E1-7
EM26	CTV20001217.1430.0968-E3-8
EM27	CTV20001217.1430.0968-E4-9
EM28	CTV20001217.1430.0968-E5-10
EM29	CTV20001217.1430.0968-E6-11
EM30	CTV20001217.1430.0968-E7-12
EM31	CTV20001217.1430.0968-E2-13
EM32	CTV20001217.1430.0968-E19-14
EM33	CTV20001217.1430.0968-E8-15
EM34	CTV20001217.1430.0968-E9-16
EM35	CTV20001217.1430.0968-E10-17
EM36	CTV20001217.1430.0968-E9-18
EM37	CTV20001217.1430.0968-E11-19
EM44	CTV20001217.1430.0968-E19-20
EM45	CTV20001217.1430.0968-E12-21
EM46	CTV20001217.1430.0968-E19-22
EM47	CTV20001217.1430.0968-E13-23
EM48	CTV20001217.1430.0968-E19-24
EM49	CTV20001217.1430.0968-E14-25
EM50	CTV20001217.1430.0968-E14-26
EM51	CTV20001217.1430.0968-E15-27
EM52	CTV20001217.1430.0968-E16-28
EM53	CTV20001217.1430.0968-E17-29
EM1	CTV20001217.1430.0968-E18-30
EM2	CTV20001217.1430.0968-E19-31
EM3	CTV20001217.1430.0968-E20-32
EM4	CTV20001217.1430.0968-E21-33
EM6	CTV20001217.1430.0968-E21-34
EM7	CTV20001217.1430.0968-E22-35
EM8	CTV20001217.1430.0968-E23-36
EM9	CTV20001217.1430.0968-E24-37
EM10	CTV20001217.1430.0968-E25-38
EM11	CTV20001217.1430.0968-E26-39
EM12	CTV20001217.1430.0968-E21-40
EM13	CTV20001217.1430.0968-E22-41
EM14	CTV20001217.1430.0968-E27-42
EM17	CTV20001217.1430.0968-E26-43
EM18	CTV20001217.1430.0968-E25-44
R1	CTV20001217.1430.0968-R1
R2	CTV20001217.1430.0968-R2
R3	CTV20001217.1430.0968-R3
R4	CTV20001217.1430.0968-R4
R5	CTV20001217.1430.0968-R5
R7	CTV20001217.1430.0968-R6
R8	CTV20001217.1430.0968-R7
R9	CTV20001217.1430.0968-R8
R10	CTV20001217.1430.0968-R9
R11	CTV20001217.1430.0968-R10
R12	CTV20001217.1430.0968-R11
R13	CTV20001217.1430.0968-R12
R14	CTV20001217.1430.0968-R13
R15	CTV20001217.1430.0968-R14
R16	CTV20001217.1430.0968-R15
RM1	CTV20001217.1430.0968-R1-1
RM2	CTV20001217.1430.0968-R2-1
RM3	CTV20001217.1430.0968-R3-1
RM4	CTV20001217.1430.0968-R4-1
RM5	CTV20001217.1430.0968-R4-2
RM7	CTV20001217.1430.0968-R6-1
RM8	CTV20001217.1430.0968-R1-2
RM9	CTV20001217.1430.0968-R8-1
RM10	CTV20001217.1430.0968-R1-3
RM11	CTV20001217.1430.0968-R10-1
RM12	CTV20001217.1430.0968-R11-1
RM13	CTV20001217.1430.0968-R12-1
RM14	CTV20001217.1430.0968-R13-1
RM15	CTV20001217.1430.0968-R14-1
RM16	CTV20001217.1430.0968-R15-1
V1	CTV20001217.1430.0968-EV1
V2	CTV20001217.1430.0968-EV2
VM1	CTV20001217.1430.0968-EV1-1
VM2	CTV20001217.1430.0968-EV1-2
VM3	CTV20001217.1430.0968-EV1-3
VM4	CTV20001217.1430.0968-EV2-1
Q1	CTV20001217.1430.0968-T1
Q2	CTV20001217.1430.0968-T2
Q3	CTV20001217.1430.0968-T3
