CE9	CNR20001225.1700.0801-CE1
CE10	CNR20001225.1700.0801-CE2
CE11	CNR20001225.1700.0801-CE3
CE12	CNR20001225.1700.0801-CE4
CE13	CNR20001225.1700.0801-CE5
CE14	CNR20001225.1700.0801-CE6
CE15	CNR20001225.1700.0801-CE7
CE16	CNR20001225.1700.0801-CE8
CE17	CNR20001225.1700.0801-CE9
CE18	CNR20001225.1700.0801-CE10
CE19	CNR20001225.1700.0801-CE11
CE1	CNR20001225.1700.0801-CE12
CE2	CNR20001225.1700.0801-CE13
CE3	CNR20001225.1700.0801-CE14
CE5	CNR20001225.1700.0801-CE15
CE6	CNR20001225.1700.0801-CE16
CE7	CNR20001225.1700.0801-CE17
CE8	CNR20001225.1700.0801-CE18
E13	CNR20001225.1700.0801-E1
E14	CNR20001225.1700.0801-E2
E15	CNR20001225.1700.0801-E3
E16	CNR20001225.1700.0801-E4
E17	CNR20001225.1700.0801-E5
E18	CNR20001225.1700.0801-E6
E19	CNR20001225.1700.0801-E7
E20	CNR20001225.1700.0801-E8
E21	CNR20001225.1700.0801-E9
E22	CNR20001225.1700.0801-E10
E23	CNR20001225.1700.0801-E11
E24	CNR20001225.1700.0801-E12
E25	CNR20001225.1700.0801-E13
E26	CNR20001225.1700.0801-E14
E27	CNR20001225.1700.0801-E15
E28	CNR20001225.1700.0801-E16
E29	CNR20001225.1700.0801-E17
E1	CNR20001225.1700.0801-E18
E2	CNR20001225.1700.0801-E19
E3	CNR20001225.1700.0801-E20
E5	CNR20001225.1700.0801-E21
E6	CNR20001225.1700.0801-E22
E7	CNR20001225.1700.0801-E23
E8	CNR20001225.1700.0801-E24
E9	CNR20001225.1700.0801-E25
E10	CNR20001225.1700.0801-E26
E11	CNR20001225.1700.0801-E27
E12	CNR20001225.1700.0801-E28
EM1	CNR20001225.1700.0801-E18-1
EM21	CNR20001225.1700.0801-E20-2
EM22	CNR20001225.1700.0801-E2-3
EM23	CNR20001225.1700.0801-E20-4
EM24	CNR20001225.1700.0801-E19-5
EM25	CNR20001225.1700.0801-E20-6
EM26	CNR20001225.1700.0801-E3-7
EM27	CNR20001225.1700.0801-E4-8
EM28	CNR20001225.1700.0801-E28-9
EM29	CNR20001225.1700.0801-E20-10
EM30	CNR20001225.1700.0801-E5-11
EM31	CNR20001225.1700.0801-E6-12
EM32	CNR20001225.1700.0801-E20-13
EM33	CNR20001225.1700.0801-E7-14
EM34	CNR20001225.1700.0801-E19-15
EM35	CNR20001225.1700.0801-E20-16
EM36	CNR20001225.1700.0801-E3-17
EM37	CNR20001225.1700.0801-E3-18
EM38	CNR20001225.1700.0801-E8-19
EM39	CNR20001225.1700.0801-E8-20
EM40	CNR20001225.1700.0801-E8-21
EM41	CNR20001225.1700.0801-E9-22
EM42	CNR20001225.1700.0801-E19-23
EM43	CNR20001225.1700.0801-E20-24
EM44	CNR20001225.1700.0801-E10-25
EM45	CNR20001225.1700.0801-E11-26
EM46	CNR20001225.1700.0801-E20-27
EM47	CNR20001225.1700.0801-E12-28
EM48	CNR20001225.1700.0801-E13-29
EM49	CNR20001225.1700.0801-E14-30
EM50	CNR20001225.1700.0801-E20-31
EM51	CNR20001225.1700.0801-E23-32
EM52	CNR20001225.1700.0801-E19-33
EM53	CNR20001225.1700.0801-E20-34
EM54	CNR20001225.1700.0801-E23-35
EM55	CNR20001225.1700.0801-E22-36
EM56	CNR20001225.1700.0801-E19-37
EM57	CNR20001225.1700.0801-E20-38
EM58	CNR20001225.1700.0801-E19-39
EM59	CNR20001225.1700.0801-E15-40
EM60	CNR20001225.1700.0801-E22-41
EM62	CNR20001225.1700.0801-E16-42
EM63	CNR20001225.1700.0801-E16-43
EM64	CNR20001225.1700.0801-E17-44
EM65	CNR20001225.1700.0801-E22-45
EM2	CNR20001225.1700.0801-E19-46
EM3	CNR20001225.1700.0801-E20-47
EM7	CNR20001225.1700.0801-E21-48
EM8	CNR20001225.1700.0801-E20-49
EM9	CNR20001225.1700.0801-E22-50
EM10	CNR20001225.1700.0801-E19-51
EM11	CNR20001225.1700.0801-E20-52
EM12	CNR20001225.1700.0801-E23-53
EM13	CNR20001225.1700.0801-E24-54
EM14	CNR20001225.1700.0801-E25-55
EM15	CNR20001225.1700.0801-E26-56
EM16	CNR20001225.1700.0801-E27-57
EM17	CNR20001225.1700.0801-E23-58
EM18	CNR20001225.1700.0801-E28-59
EM19	CNR20001225.1700.0801-E20-60
EM20	CNR20001225.1700.0801-E1-61
R1	CNR20001225.1700.0801-R1
R2	CNR20001225.1700.0801-R2
R3	CNR20001225.1700.0801-R3
R4	CNR20001225.1700.0801-R4
R5	CNR20001225.1700.0801-R5
R6	CNR20001225.1700.0801-R6
R7	CNR20001225.1700.0801-R7
R8	CNR20001225.1700.0801-R8
R9	CNR20001225.1700.0801-R9
R10	CNR20001225.1700.0801-R10
R11	CNR20001225.1700.0801-R11
R12	CNR20001225.1700.0801-R12
R13	CNR20001225.1700.0801-R13
R14	CNR20001225.1700.0801-R14
R15	CNR20001225.1700.0801-R15
R16	CNR20001225.1700.0801-R16
R17	CNR20001225.1700.0801-R17
R18	CNR20001225.1700.0801-R18
R19	CNR20001225.1700.0801-R19
R20	CNR20001225.1700.0801-R20
R21	CNR20001225.1700.0801-R21
R22	CNR20001225.1700.0801-R22
R23	CNR20001225.1700.0801-R23
R24	CNR20001225.1700.0801-R24
R25	CNR20001225.1700.0801-R25
R26	CNR20001225.1700.0801-R26
RM1	CNR20001225.1700.0801-R1-1
RM2	CNR20001225.1700.0801-R1-2
RM3	CNR20001225.1700.0801-R3-1
RM4	CNR20001225.1700.0801-R4-1
RM5	CNR20001225.1700.0801-R5-1
RM6	CNR20001225.1700.0801-R6-1
RM7	CNR20001225.1700.0801-R7-1
RM8	CNR20001225.1700.0801-R8-1
RM9	CNR20001225.1700.0801-R9-1
RM10	CNR20001225.1700.0801-R10-1
RM11	CNR20001225.1700.0801-R1-3
RM12	CNR20001225.1700.0801-R12-1
RM13	CNR20001225.1700.0801-R5-2
RM14	CNR20001225.1700.0801-R14-1
RM15	CNR20001225.1700.0801-R15-1
RM16	CNR20001225.1700.0801-R16-1
RM17	CNR20001225.1700.0801-R1-4
RM18	CNR20001225.1700.0801-R18-1
RM19	CNR20001225.1700.0801-R19-1
RM20	CNR20001225.1700.0801-R20-1
RM21	CNR20001225.1700.0801-R21-1
RM22	CNR20001225.1700.0801-R22-1
RM23	CNR20001225.1700.0801-R23-1
RM24	CNR20001225.1700.0801-R1-5
RM25	CNR20001225.1700.0801-R1-6
RM26	CNR20001225.1700.0801-R1-7
V1	CNR20001225.1700.0801-EV1
VM1	CNR20001225.1700.0801-EV1-1
Q1	CNR20001225.1700.0801-T1
Q2	CNR20001225.1700.0801-T2
Q3	CNR20001225.1700.0801-T3
Q4	CNR20001225.1700.0801-T4
