CE10	CTS20001027.1300.0768-CE1
CE1	CTS20001027.1300.0768-CE2
CE2	CTS20001027.1300.0768-CE3
CE3	CTS20001027.1300.0768-CE4
CE4	CTS20001027.1300.0768-CE5
CE6	CTS20001027.1300.0768-CE6
CE7	CTS20001027.1300.0768-CE7
CE8	CTS20001027.1300.0768-CE8
CE9	CTS20001027.1300.0768-CE9
E11	CTS20001027.1300.0768-E1
E12	CTS20001027.1300.0768-E2
E1	CTS20001027.1300.0768-E3
E2	CTS20001027.1300.0768-E4
E3	CTS20001027.1300.0768-E5
E4	CTS20001027.1300.0768-E6
E6	CTS20001027.1300.0768-E7
E7	CTS20001027.1300.0768-E8
E8	CTS20001027.1300.0768-E9
E9	CTS20001027.1300.0768-E10
E10	CTS20001027.1300.0768-E11
EM1	CTS20001027.1300.0768-E3-1
EM21	CTS20001027.1300.0768-E10-2
EM22	CTS20001027.1300.0768-E4-3
EM23	CTS20001027.1300.0768-E4-4
EM24	CTS20001027.1300.0768-E4-5
EM25	CTS20001027.1300.0768-E4-6
EM26	CTS20001027.1300.0768-E4-7
EM27	CTS20001027.1300.0768-E4-8
EM28	CTS20001027.1300.0768-E4-9
EM29	CTS20001027.1300.0768-E4-10
EM30	CTS20001027.1300.0768-E4-11
EM31	CTS20001027.1300.0768-E4-12
EM32	CTS20001027.1300.0768-E2-13
EM2	CTS20001027.1300.0768-E4-14
EM3	CTS20001027.1300.0768-E5-15
EM4	CTS20001027.1300.0768-E4-16
EM5	CTS20001027.1300.0768-E6-17
EM6	CTS20001027.1300.0768-E4-18
EM7	CTS20001027.1300.0768-E4-19
EM8	CTS20001027.1300.0768-E7-20
EM9	CTS20001027.1300.0768-E8-21
EM10	CTS20001027.1300.0768-E9-22
EM11	CTS20001027.1300.0768-E4-23
EM12	CTS20001027.1300.0768-E4-24
EM13	CTS20001027.1300.0768-E5-25
EM14	CTS20001027.1300.0768-E4-26
EM15	CTS20001027.1300.0768-E4-27
EM16	CTS20001027.1300.0768-E10-28
EM17	CTS20001027.1300.0768-E11-29
EM18	CTS20001027.1300.0768-E4-30
EM19	CTS20001027.1300.0768-E4-31
EM20	CTS20001027.1300.0768-E1-32
V1	CTS20001027.1300.0768-EV1
V2	CTS20001027.1300.0768-EV2
VM1	CTS20001027.1300.0768-EV1-1
VM2	CTS20001027.1300.0768-EV2-1
VM3	CTS20001027.1300.0768-EV2-2
VM4	CTS20001027.1300.0768-EV2-3
Q1	CTS20001027.1300.0768-T1
Q2	CTS20001027.1300.0768-T2
Q3	CTS20001027.1300.0768-T3
Q4	CTS20001027.1300.0768-T4
Q5	CTS20001027.1300.0768-T5
Q6	CTS20001027.1300.0768-T6
Q7	CTS20001027.1300.0768-T7
