CE10	CBS20001118.1000.0154-CE1
CE11	CBS20001118.1000.0154-CE2
CE12	CBS20001118.1000.0154-CE3
CE13	CBS20001118.1000.0154-CE4
CE14	CBS20001118.1000.0154-CE5
CE15	CBS20001118.1000.0154-CE6
CE16	CBS20001118.1000.0154-CE7
CE17	CBS20001118.1000.0154-CE8
CE18	CBS20001118.1000.0154-CE9
CE19	CBS20001118.1000.0154-CE10
CE20	CBS20001118.1000.0154-CE11
CE21	CBS20001118.1000.0154-CE12
CE22	CBS20001118.1000.0154-CE13
CE23	CBS20001118.1000.0154-CE14
CE1	CBS20001118.1000.0154-CE15
CE2	CBS20001118.1000.0154-CE16
CE3	CBS20001118.1000.0154-CE17
CE4	CBS20001118.1000.0154-CE18
CE5	CBS20001118.1000.0154-CE19
CE6	CBS20001118.1000.0154-CE20
CE7	CBS20001118.1000.0154-CE21
CE8	CBS20001118.1000.0154-CE22
CE9	CBS20001118.1000.0154-CE23
E14	CBS20001118.1000.0154-E1
E15	CBS20001118.1000.0154-E2
E16	CBS20001118.1000.0154-E3
E17	CBS20001118.1000.0154-E4
E18	CBS20001118.1000.0154-E5
E21	CBS20001118.1000.0154-E6
E23	CBS20001118.1000.0154-E7
E24	CBS20001118.1000.0154-E8
E25	CBS20001118.1000.0154-E9
E26	CBS20001118.1000.0154-E10
E27	CBS20001118.1000.0154-E11
E28	CBS20001118.1000.0154-E12
E29	CBS20001118.1000.0154-E13
E30	CBS20001118.1000.0154-E14
E31	CBS20001118.1000.0154-E15
E32	CBS20001118.1000.0154-E16
E33	CBS20001118.1000.0154-E17
E34	CBS20001118.1000.0154-E18
E35	CBS20001118.1000.0154-E19
E1	CBS20001118.1000.0154-E20
E2	CBS20001118.1000.0154-E21
E3	CBS20001118.1000.0154-E22
E4	CBS20001118.1000.0154-E23
E5	CBS20001118.1000.0154-E24
E6	CBS20001118.1000.0154-E25
E7	CBS20001118.1000.0154-E26
E8	CBS20001118.1000.0154-E27
E9	CBS20001118.1000.0154-E28
E10	CBS20001118.1000.0154-E29
E11	CBS20001118.1000.0154-E30
E12	CBS20001118.1000.0154-E31
E13	CBS20001118.1000.0154-E32
EM1	CBS20001118.1000.0154-E20-1
EM20	CBS20001118.1000.0154-E2-2
EM21	CBS20001118.1000.0154-E1-3
EM22	CBS20001118.1000.0154-E3-4
EM23	CBS20001118.1000.0154-E4-5
EM25	CBS20001118.1000.0154-E30-6
EM26	CBS20001118.1000.0154-E5-7
EM28	CBS20001118.1000.0154-E6-8
EM29	CBS20001118.1000.0154-E7-9
EM30	CBS20001118.1000.0154-E8-10
EM31	CBS20001118.1000.0154-E25-11
EM32	CBS20001118.1000.0154-E25-12
EM33	CBS20001118.1000.0154-E30-13
EM34	CBS20001118.1000.0154-E28-14
EM35	CBS20001118.1000.0154-E27-15
EM36	CBS20001118.1000.0154-E9-16
EM37	CBS20001118.1000.0154-E10-17
EM38	CBS20001118.1000.0154-E11-18
EM39	CBS20001118.1000.0154-E12-19
EM40	CBS20001118.1000.0154-E27-20
EM41	CBS20001118.1000.0154-E13-21
EM42	CBS20001118.1000.0154-E14-22
EM43	CBS20001118.1000.0154-E13-23
EM44	CBS20001118.1000.0154-E15-24
EM45	CBS20001118.1000.0154-E16-25
EM46	CBS20001118.1000.0154-E21-26
EM47	CBS20001118.1000.0154-E17-27
EM48	CBS20001118.1000.0154-E16-28
EM49	CBS20001118.1000.0154-E21-29
EM50	CBS20001118.1000.0154-E25-30
EM51	CBS20001118.1000.0154-E16-31
EM52	CBS20001118.1000.0154-E21-32
EM53	CBS20001118.1000.0154-E20-33
EM54	CBS20001118.1000.0154-E13-34
EM55	CBS20001118.1000.0154-E20-35
EM56	CBS20001118.1000.0154-E25-36
EM57	CBS20001118.1000.0154-E21-37
EM58	CBS20001118.1000.0154-E21-38
EM59	CBS20001118.1000.0154-E18-39
EM60	CBS20001118.1000.0154-E19-40
EM61	CBS20001118.1000.0154-E20-41
EM62	CBS20001118.1000.0154-E27-42
EM2	CBS20001118.1000.0154-E21-43
EM3	CBS20001118.1000.0154-E22-44
EM4	CBS20001118.1000.0154-E21-45
EM5	CBS20001118.1000.0154-E23-46
EM6	CBS20001118.1000.0154-E24-47
EM7	CBS20001118.1000.0154-E23-48
EM8	CBS20001118.1000.0154-E25-49
EM9	CBS20001118.1000.0154-E26-50
EM10	CBS20001118.1000.0154-E27-51
EM11	CBS20001118.1000.0154-E28-52
EM12	CBS20001118.1000.0154-E27-53
EM13	CBS20001118.1000.0154-E29-54
EM14	CBS20001118.1000.0154-E30-55
EM15	CBS20001118.1000.0154-E31-56
EM16	CBS20001118.1000.0154-E32-57
EM17	CBS20001118.1000.0154-E31-58
EM18	CBS20001118.1000.0154-E27-59
EM19	CBS20001118.1000.0154-E1-60
R1	CBS20001118.1000.0154-R1
R2	CBS20001118.1000.0154-R2
R3	CBS20001118.1000.0154-R3
R4	CBS20001118.1000.0154-R4
R5	CBS20001118.1000.0154-R5
R6	CBS20001118.1000.0154-R6
R7	CBS20001118.1000.0154-R7
R8	CBS20001118.1000.0154-R8
R9	CBS20001118.1000.0154-R9
R10	CBS20001118.1000.0154-R10
R11	CBS20001118.1000.0154-R11
R12	CBS20001118.1000.0154-R12
R13	CBS20001118.1000.0154-R13
R14	CBS20001118.1000.0154-R14
R15	CBS20001118.1000.0154-R15
R16	CBS20001118.1000.0154-R16
R17	CBS20001118.1000.0154-R17
R18	CBS20001118.1000.0154-R18
R19	CBS20001118.1000.0154-R19
R20	CBS20001118.1000.0154-R20
R21	CBS20001118.1000.0154-R21
R22	CBS20001118.1000.0154-R22
R23	CBS20001118.1000.0154-R23
RM1	CBS20001118.1000.0154-R1-1
RM2	CBS20001118.1000.0154-R2-1
