CE14	CBS20001030.1000.0617-CE1
CE15	CBS20001030.1000.0617-CE2
CE16	CBS20001030.1000.0617-CE3
CE17	CBS20001030.1000.0617-CE4
CE18	CBS20001030.1000.0617-CE5
CE19	CBS20001030.1000.0617-CE6
CE20	CBS20001030.1000.0617-CE7
CE21	CBS20001030.1000.0617-CE8
CE22	CBS20001030.1000.0617-CE9
CE23	CBS20001030.1000.0617-CE10
CE24	CBS20001030.1000.0617-CE11
CE25	CBS20001030.1000.0617-CE12
CE26	CBS20001030.1000.0617-CE13
CE1	CBS20001030.1000.0617-CE14
CE2	CBS20001030.1000.0617-CE15
CE3	CBS20001030.1000.0617-CE16
CE4	CBS20001030.1000.0617-CE17
CE5	CBS20001030.1000.0617-CE18
CE6	CBS20001030.1000.0617-CE19
CE9	CBS20001030.1000.0617-CE20
CE11	CBS20001030.1000.0617-CE21
CE12	CBS20001030.1000.0617-CE22
CE13	CBS20001030.1000.0617-CE23
E14	CBS20001030.1000.0617-E1
E15	CBS20001030.1000.0617-E2
E16	CBS20001030.1000.0617-E3
E17	CBS20001030.1000.0617-E4
E18	CBS20001030.1000.0617-E5
E19	CBS20001030.1000.0617-E6
E20	CBS20001030.1000.0617-E7
E21	CBS20001030.1000.0617-E8
E22	CBS20001030.1000.0617-E9
E23	CBS20001030.1000.0617-E10
E24	CBS20001030.1000.0617-E11
E25	CBS20001030.1000.0617-E12
E26	CBS20001030.1000.0617-E13
E27	CBS20001030.1000.0617-E14
E28	CBS20001030.1000.0617-E15
E1	CBS20001030.1000.0617-E16
E2	CBS20001030.1000.0617-E17
E3	CBS20001030.1000.0617-E18
E4	CBS20001030.1000.0617-E19
E5	CBS20001030.1000.0617-E20
E6	CBS20001030.1000.0617-E21
E9	CBS20001030.1000.0617-E22
E11	CBS20001030.1000.0617-E23
E12	CBS20001030.1000.0617-E24
E13	CBS20001030.1000.0617-E25
EM1	CBS20001030.1000.0617-E16-1
EM17	CBS20001030.1000.0617-E25-2
EM18	CBS20001030.1000.0617-E1-3
EM19	CBS20001030.1000.0617-E24-4
EM20	CBS20001030.1000.0617-E2-5
EM21	CBS20001030.1000.0617-E3-6
EM22	CBS20001030.1000.0617-E3-7
EM23	CBS20001030.1000.0617-E4-8
EM24	CBS20001030.1000.0617-E19-9
EM25	CBS20001030.1000.0617-E3-10
EM26	CBS20001030.1000.0617-E5-11
EM27	CBS20001030.1000.0617-E25-12
EM28	CBS20001030.1000.0617-E6-13
EM29	CBS20001030.1000.0617-E7-14
EM30	CBS20001030.1000.0617-E8-15
EM31	CBS20001030.1000.0617-E9-16
EM32	CBS20001030.1000.0617-E10-17
EM33	CBS20001030.1000.0617-E11-18
EM34	CBS20001030.1000.0617-E22-19
EM35	CBS20001030.1000.0617-E21-20
EM36	CBS20001030.1000.0617-E18-21
EM37	CBS20001030.1000.0617-E19-22
EM38	CBS20001030.1000.0617-E12-23
EM39	CBS20001030.1000.0617-E23-24
EM40	CBS20001030.1000.0617-E19-25
EM41	CBS20001030.1000.0617-E13-26
EM42	CBS20001030.1000.0617-E25-27
EM43	CBS20001030.1000.0617-E13-28
EM44	CBS20001030.1000.0617-E24-29
EM45	CBS20001030.1000.0617-E14-30
EM46	CBS20001030.1000.0617-E15-31
EM47	CBS20001030.1000.0617-E18-32
EM2	CBS20001030.1000.0617-E17-33
EM3	CBS20001030.1000.0617-E18-34
EM4	CBS20001030.1000.0617-E19-35
EM5	CBS20001030.1000.0617-E20-36
EM6	CBS20001030.1000.0617-E21-37
EM9	CBS20001030.1000.0617-E22-38
EM10	CBS20001030.1000.0617-E22-39
EM11	CBS20001030.1000.0617-E19-40
EM12	CBS20001030.1000.0617-E23-41
EM13	CBS20001030.1000.0617-E21-42
EM14	CBS20001030.1000.0617-E24-43
EM15	CBS20001030.1000.0617-E24-44
