CE10	CNR20001203.1700.0075-CE1
CE11	CNR20001203.1700.0075-CE2
CE12	CNR20001203.1700.0075-CE3
CE13	CNR20001203.1700.0075-CE4
CE14	CNR20001203.1700.0075-CE5
CE15	CNR20001203.1700.0075-CE6
CE1	CNR20001203.1700.0075-CE7
CE2	CNR20001203.1700.0075-CE8
CE3	CNR20001203.1700.0075-CE9
CE4	CNR20001203.1700.0075-CE10
CE5	CNR20001203.1700.0075-CE11
CE6	CNR20001203.1700.0075-CE12
CE7	CNR20001203.1700.0075-CE13
CE8	CNR20001203.1700.0075-CE14
CE9	CNR20001203.1700.0075-CE15
E12	CNR20001203.1700.0075-E1
E13	CNR20001203.1700.0075-E2
E14	CNR20001203.1700.0075-E3
E15	CNR20001203.1700.0075-E4
E16	CNR20001203.1700.0075-E5
E17	CNR20001203.1700.0075-E6
E1	CNR20001203.1700.0075-E7
E2	CNR20001203.1700.0075-E8
E3	CNR20001203.1700.0075-E9
E4	CNR20001203.1700.0075-E10
E5	CNR20001203.1700.0075-E11
E6	CNR20001203.1700.0075-E12
E7	CNR20001203.1700.0075-E13
E8	CNR20001203.1700.0075-E14
E9	CNR20001203.1700.0075-E15
E10	CNR20001203.1700.0075-E16
E11	CNR20001203.1700.0075-E17
EM1	CNR20001203.1700.0075-E7-1
EM21	CNR20001203.1700.0075-E2-2
EM22	CNR20001203.1700.0075-E3-3
EM23	CNR20001203.1700.0075-E11-4
EM24	CNR20001203.1700.0075-E4-5
EM25	CNR20001203.1700.0075-E5-6
EM26	CNR20001203.1700.0075-E11-7
EM27	CNR20001203.1700.0075-E11-8
EM28	CNR20001203.1700.0075-E6-9
EM29	CNR20001203.1700.0075-E11-10
EM2	CNR20001203.1700.0075-E8-11
EM3	CNR20001203.1700.0075-E9-12
EM5	CNR20001203.1700.0075-E7-13
EM6	CNR20001203.1700.0075-E10-14
EM7	CNR20001203.1700.0075-E11-15
EM8	CNR20001203.1700.0075-E11-16
EM9	CNR20001203.1700.0075-E12-17
EM10	CNR20001203.1700.0075-E13-18
EM11	CNR20001203.1700.0075-E11-19
EM12	CNR20001203.1700.0075-E14-20
EM13	CNR20001203.1700.0075-E11-21
EM14	CNR20001203.1700.0075-E11-22
EM15	CNR20001203.1700.0075-E11-23
EM16	CNR20001203.1700.0075-E11-24
EM17	CNR20001203.1700.0075-E15-25
EM18	CNR20001203.1700.0075-E16-26
EM19	CNR20001203.1700.0075-E17-27
EM20	CNR20001203.1700.0075-E1-28
Q17	CNR20001203.1700.0075-V1
Q1	CNR20001203.1700.0075-T1
Q2	CNR20001203.1700.0075-T2
Q3	CNR20001203.1700.0075-T3
Q4	CNR20001203.1700.0075-V2
Q18	CNR20001203.1700.0075-V3
Q6	CNR20001203.1700.0075-T4
Q19	CNR20001203.1700.0075-V4
Q8	CNR20001203.1700.0075-T5
Q20	CNR20001203.1700.0075-V5
Q14	CNR20001203.1700.0075-V6
Q15	CNR20001203.1700.0075-T6
QM4	CNR20001203.1700.0075-V2-1
QM18	CNR20001203.1700.0075-V3-1
QM19	CNR20001203.1700.0075-V4-1
QM20	CNR20001203.1700.0075-V5-1
QM14	CNR20001203.1700.0075-V6-1
QM17	CNR20001203.1700.0075-V1-1
