CE11	CNR20001008.1700.0510-CE1
CE12	CNR20001008.1700.0510-CE2
CE13	CNR20001008.1700.0510-CE3
CE14	CNR20001008.1700.0510-CE4
CE15	CNR20001008.1700.0510-CE5
CE1	CNR20001008.1700.0510-CE6
CE2	CNR20001008.1700.0510-CE7
CE5	CNR20001008.1700.0510-CE8
CE6	CNR20001008.1700.0510-CE9
CE7	CNR20001008.1700.0510-CE10
CE8	CNR20001008.1700.0510-CE11
CE9	CNR20001008.1700.0510-CE12
CE10	CNR20001008.1700.0510-CE13
E13	CNR20001008.1700.0510-E1
E14	CNR20001008.1700.0510-E2
E15	CNR20001008.1700.0510-E3
E16	CNR20001008.1700.0510-E4
E17	CNR20001008.1700.0510-E5
E1	CNR20001008.1700.0510-E6
E2	CNR20001008.1700.0510-E7
E5	CNR20001008.1700.0510-E8
E6	CNR20001008.1700.0510-E9
E7	CNR20001008.1700.0510-E10
E8	CNR20001008.1700.0510-E11
E9	CNR20001008.1700.0510-E12
E10	CNR20001008.1700.0510-E13
E11	CNR20001008.1700.0510-E14
E12	CNR20001008.1700.0510-E15
EM1	CNR20001008.1700.0510-E6-1
EM21	CNR20001008.1700.0510-E2-2
EM22	CNR20001008.1700.0510-E3-3
EM24	CNR20001008.1700.0510-E14-4
EM25	CNR20001008.1700.0510-E2-5
EM26	CNR20001008.1700.0510-E7-6
EM27	CNR20001008.1700.0510-E7-7
EM28	CNR20001008.1700.0510-E4-8
EM29	CNR20001008.1700.0510-E5-9
EM2	CNR20001008.1700.0510-E7-10
EM5	CNR20001008.1700.0510-E8-11
EM6	CNR20001008.1700.0510-E8-12
EM7	CNR20001008.1700.0510-E9-13
EM8	CNR20001008.1700.0510-E10-14
EM9	CNR20001008.1700.0510-E7-15
EM10	CNR20001008.1700.0510-E11-16
EM11	CNR20001008.1700.0510-E7-17
EM12	CNR20001008.1700.0510-E11-18
EM14	CNR20001008.1700.0510-E12-19
EM15	CNR20001008.1700.0510-E13-20
EM17	CNR20001008.1700.0510-E14-21
EM18	CNR20001008.1700.0510-E14-22
EM19	CNR20001008.1700.0510-E15-23
EM20	CNR20001008.1700.0510-E1-24
R1	CNR20001008.1700.0510-R1
R2	CNR20001008.1700.0510-R2
RM1	CNR20001008.1700.0510-R1-1
RM2	CNR20001008.1700.0510-R2-1
V1	CNR20001008.1700.0510-EV1
V2	CNR20001008.1700.0510-EV2
VM1	CNR20001008.1700.0510-EV1-1
VM2	CNR20001008.1700.0510-EV2-1
Q1	CNR20001008.1700.0510-T1
Q2	CNR20001008.1700.0510-T2
Q3	CNR20001008.1700.0510-T3
Q4	CNR20001008.1700.0510-T4
Q5	CNR20001008.1700.0510-T5
Q6	CNR20001008.1700.0510-T6
