CE11	CTV20001005.1330.1455-CE1
CE12	CTV20001005.1330.1455-CE2
CE14	CTV20001005.1330.1455-CE3
CE1	CTV20001005.1330.1455-CE4
CE2	CTV20001005.1330.1455-CE5
CE3	CTV20001005.1330.1455-CE6
CE4	CTV20001005.1330.1455-CE7
CE5	CTV20001005.1330.1455-CE8
CE6	CTV20001005.1330.1455-CE9
CE7	CTV20001005.1330.1455-CE10
CE8	CTV20001005.1330.1455-CE11
CE10	CTV20001005.1330.1455-CE12
E13	CTV20001005.1330.1455-E1
E14	CTV20001005.1330.1455-E2
E15	CTV20001005.1330.1455-E3
E17	CTV20001005.1330.1455-E4
E1	CTV20001005.1330.1455-E5
E2	CTV20001005.1330.1455-E6
E3	CTV20001005.1330.1455-E7
E4	CTV20001005.1330.1455-E8
E5	CTV20001005.1330.1455-E9
E6	CTV20001005.1330.1455-E10
E7	CTV20001005.1330.1455-E11
E8	CTV20001005.1330.1455-E12
E9	CTV20001005.1330.1455-E13
E10	CTV20001005.1330.1455-E14
E12	CTV20001005.1330.1455-E15
EM1	CTV20001005.1330.1455-E5-1
EM21	CTV20001005.1330.1455-E1-2
EM22	CTV20001005.1330.1455-E1-3
EM23	CTV20001005.1330.1455-E8-4
EM24	CTV20001005.1330.1455-E2-5
EM25	CTV20001005.1330.1455-E11-6
EM26	CTV20001005.1330.1455-E8-7
EM27	CTV20001005.1330.1455-E3-8
EM29	CTV20001005.1330.1455-E4-9
EM2	CTV20001005.1330.1455-E6-10
EM3	CTV20001005.1330.1455-E7-11
EM4	CTV20001005.1330.1455-E8-12
EM5	CTV20001005.1330.1455-E8-13
EM6	CTV20001005.1330.1455-E8-14
EM7	CTV20001005.1330.1455-E9-15
EM8	CTV20001005.1330.1455-E9-16
EM9	CTV20001005.1330.1455-E10-17
EM10	CTV20001005.1330.1455-E11-18
EM12	CTV20001005.1330.1455-E9-19
EM13	CTV20001005.1330.1455-E12-20
EM14	CTV20001005.1330.1455-E13-21
EM15	CTV20001005.1330.1455-E5-22
EM16	CTV20001005.1330.1455-E14-23
EM18	CTV20001005.1330.1455-E15-24
EM19	CTV20001005.1330.1455-E15-25
EM20	CTV20001005.1330.1455-E8-26
R1	CTV20001005.1330.1455-R1
R2	CTV20001005.1330.1455-R2
R4	CTV20001005.1330.1455-R3
R5	CTV20001005.1330.1455-R4
R6	CTV20001005.1330.1455-R5
R7	CTV20001005.1330.1455-R6
R8	CTV20001005.1330.1455-R7
R9	CTV20001005.1330.1455-R8
R10	CTV20001005.1330.1455-R9
RM1	CTV20001005.1330.1455-R1-1
RM2	CTV20001005.1330.1455-R2-1
RM4	CTV20001005.1330.1455-R3-1
RM5	CTV20001005.1330.1455-R4-1
RM6	CTV20001005.1330.1455-R5-1
RM7	CTV20001005.1330.1455-R6-1
RM8	CTV20001005.1330.1455-R7-1
RM9	CTV20001005.1330.1455-R8-1
RM10	CTV20001005.1330.1455-R9-1
V1	CTV20001005.1330.1455-EV1
VM1	CTV20001005.1330.1455-EV1-1
Q1	CTV20001005.1330.1455-T1
Q2	CTV20001005.1330.1455-T2
Q3	CTV20001005.1330.1455-T3
Q4	CTV20001005.1330.1455-T4
Q5	CTV20001005.1330.1455-T5
Q6	CTV20001005.1330.1455-T6
Q7	CTV20001005.1330.1455-T7
