CE10	CNR20001001.1700.0426-CE1
CE12	CNR20001001.1700.0426-CE2
CE14	CNR20001001.1700.0426-CE3
CE2	CNR20001001.1700.0426-CE4
CE3	CNR20001001.1700.0426-CE5
CE4	CNR20001001.1700.0426-CE6
CE5	CNR20001001.1700.0426-CE7
CE6	CNR20001001.1700.0426-CE8
CE7	CNR20001001.1700.0426-CE9
CE8	CNR20001001.1700.0426-CE10
CE9	CNR20001001.1700.0426-CE11
E13	CNR20001001.1700.0426-E1
E14	CNR20001001.1700.0426-E2
E15	CNR20001001.1700.0426-E3
E17	CNR20001001.1700.0426-E4
E19	CNR20001001.1700.0426-E5
E20	CNR20001001.1700.0426-E6
E2	CNR20001001.1700.0426-E7
E3	CNR20001001.1700.0426-E8
E4	CNR20001001.1700.0426-E9
E5	CNR20001001.1700.0426-E10
E6	CNR20001001.1700.0426-E11
E7	CNR20001001.1700.0426-E12
E8	CNR20001001.1700.0426-E13
E9	CNR20001001.1700.0426-E14
E10	CNR20001001.1700.0426-E15
E11	CNR20001001.1700.0426-E16
E12	CNR20001001.1700.0426-E17
EM21	CNR20001001.1700.0426-E14-1
EM22	CNR20001001.1700.0426-E15-2
EM23	CNR20001001.1700.0426-E15-3
EM25	CNR20001001.1700.0426-E2-4
EM26	CNR20001001.1700.0426-E11-5
EM27	CNR20001001.1700.0426-E11-6
EM28	CNR20001001.1700.0426-E11-7
EM29	CNR20001001.1700.0426-E14-8
EM30	CNR20001001.1700.0426-E3-9
EM31	CNR20001001.1700.0426-E8-10
EM35	CNR20001001.1700.0426-E11-11
EM36	CNR20001001.1700.0426-E11-12
EM37	CNR20001001.1700.0426-E4-13
EM38	CNR20001001.1700.0426-E14-14
EM39	CNR20001001.1700.0426-E14-15
EM40	CNR20001001.1700.0426-E14-16
EM41	CNR20001001.1700.0426-E15-17
EM42	CNR20001001.1700.0426-E5-18
EM43	CNR20001001.1700.0426-E15-19
EM44	CNR20001001.1700.0426-E14-20
EM45	CNR20001001.1700.0426-E6-21
EM46	CNR20001001.1700.0426-E15-22
EM47	CNR20001001.1700.0426-E14-23
EM48	CNR20001001.1700.0426-E11-24
EM2	CNR20001001.1700.0426-E7-25
EM3	CNR20001001.1700.0426-E8-26
EM4	CNR20001001.1700.0426-E8-27
EM5	CNR20001001.1700.0426-E9-28
EM6	CNR20001001.1700.0426-E10-29
EM7	CNR20001001.1700.0426-E11-30
EM8	CNR20001001.1700.0426-E12-31
EM9	CNR20001001.1700.0426-E12-32
EM10	CNR20001001.1700.0426-E13-33
EM11	CNR20001001.1700.0426-E14-34
EM12	CNR20001001.1700.0426-E15-35
EM13	CNR20001001.1700.0426-E15-36
EM14	CNR20001001.1700.0426-E16-37
EM15	CNR20001001.1700.0426-E17-38
EM16	CNR20001001.1700.0426-E8-39
EM17	CNR20001001.1700.0426-E15-40
EM18	CNR20001001.1700.0426-E15-41
EM19	CNR20001001.1700.0426-E15-42
EM20	CNR20001001.1700.0426-E1-43
R1	CNR20001001.1700.0426-R1
R2	CNR20001001.1700.0426-R2
R3	CNR20001001.1700.0426-R3
R4	CNR20001001.1700.0426-R4
R5	CNR20001001.1700.0426-R5
R9	CNR20001001.1700.0426-R6
R10	CNR20001001.1700.0426-R7
RM1	CNR20001001.1700.0426-R1-1
RM2	CNR20001001.1700.0426-R2-1
RM3	CNR20001001.1700.0426-R3-1
RM4	CNR20001001.1700.0426-R4-1
RM5	CNR20001001.1700.0426-R5-1
RM9	CNR20001001.1700.0426-R6-1
RM10	CNR20001001.1700.0426-R7-1
V1	CNR20001001.1700.0426-EV1
V2	CNR20001001.1700.0426-EV2
V3	CNR20001001.1700.0426-EV3
VM1	CNR20001001.1700.0426-EV1-1
VM2	CNR20001001.1700.0426-EV2-1
VM3	CNR20001001.1700.0426-EV1-2
VM4	CNR20001001.1700.0426-EV2-2
VM5	CNR20001001.1700.0426-EV2-3
VM6	CNR20001001.1700.0426-EV3-1
Q1	CNR20001001.1700.0426-T1
Q2	CNR20001001.1700.0426-T2
Q3	CNR20001001.1700.0426-T3
Q4	CNR20001001.1700.0426-T4
