CE12	CNR20001010.1700.0924-CE1
CE13	CNR20001010.1700.0924-CE2
CE14	CNR20001010.1700.0924-CE3
CE15	CNR20001010.1700.0924-CE4
CE16	CNR20001010.1700.0924-CE5
CE17	CNR20001010.1700.0924-CE6
CE18	CNR20001010.1700.0924-CE7
CE20	CNR20001010.1700.0924-CE8
CE21	CNR20001010.1700.0924-CE9
CE22	CNR20001010.1700.0924-CE10
CE1	CNR20001010.1700.0924-CE11
CE2	CNR20001010.1700.0924-CE12
CE3	CNR20001010.1700.0924-CE13
CE4	CNR20001010.1700.0924-CE14
CE5	CNR20001010.1700.0924-CE15
CE6	CNR20001010.1700.0924-CE16
CE8	CNR20001010.1700.0924-CE17
CE9	CNR20001010.1700.0924-CE18
CE10	CNR20001010.1700.0924-CE19
CE11	CNR20001010.1700.0924-CE20
E13	CNR20001010.1700.0924-E1
E14	CNR20001010.1700.0924-E2
E15	CNR20001010.1700.0924-E3
E16	CNR20001010.1700.0924-E4
E17	CNR20001010.1700.0924-E5
E18	CNR20001010.1700.0924-E6
E19	CNR20001010.1700.0924-E7
E21	CNR20001010.1700.0924-E8
E22	CNR20001010.1700.0924-E9
E23	CNR20001010.1700.0924-E10
E1	CNR20001010.1700.0924-E11
E2	CNR20001010.1700.0924-E12
E3	CNR20001010.1700.0924-E13
E4	CNR20001010.1700.0924-E14
E5	CNR20001010.1700.0924-E15
E6	CNR20001010.1700.0924-E16
E7	CNR20001010.1700.0924-E17
E9	CNR20001010.1700.0924-E18
E10	CNR20001010.1700.0924-E19
E11	CNR20001010.1700.0924-E20
E12	CNR20001010.1700.0924-E21
EM1	CNR20001010.1700.0924-E11-1
EM19	CNR20001010.1700.0924-E1-2
EM21	CNR20001010.1700.0924-E2-3
EM22	CNR20001010.1700.0924-E3-4
EM23	CNR20001010.1700.0924-E20-5
EM24	CNR20001010.1700.0924-E21-6
EM26	CNR20001010.1700.0924-E4-7
EM27	CNR20001010.1700.0924-E15-8
EM28	CNR20001010.1700.0924-E17-9
EM29	CNR20001010.1700.0924-E5-10
EM30	CNR20001010.1700.0924-E6-11
EM31	CNR20001010.1700.0924-E7-12
EM32	CNR20001010.1700.0924-E5-13
EM33	CNR20001010.1700.0924-E7-14
EM34	CNR20001010.1700.0924-E5-15
EM35	CNR20001010.1700.0924-E8-16
EM36	CNR20001010.1700.0924-E15-17
EM37	CNR20001010.1700.0924-E17-18
EM38	CNR20001010.1700.0924-E15-19
EM39	CNR20001010.1700.0924-E17-20
EM40	CNR20001010.1700.0924-E9-21
EM41	CNR20001010.1700.0924-E9-22
EM42	CNR20001010.1700.0924-E17-23
EM43	CNR20001010.1700.0924-E15-24
EM9	CNR20001010.1700.0924-E15-25
EM16	CNR20001010.1700.0924-E15-26
EM20	CNR20001010.1700.0924-E15-27
EM25	CNR20001010.1700.0924-E15-28
EM44	CNR20001010.1700.0924-E15-29
EM45	CNR20001010.1700.0924-E17-30
EM46	CNR20001010.1700.0924-E10-31
EM47	CNR20001010.1700.0924-E17-32
EM48	CNR20001010.1700.0924-E16-33
EM49	CNR20001010.1700.0924-E17-34
EM50	CNR20001010.1700.0924-E5-35
EM2	CNR20001010.1700.0924-E11-36
EM3	CNR20001010.1700.0924-E12-37
EM4	CNR20001010.1700.0924-E13-38
EM5	CNR20001010.1700.0924-E14-39
EM6	CNR20001010.1700.0924-E15-40
EM7	CNR20001010.1700.0924-E16-41
EM8	CNR20001010.1700.0924-E17-42
EM10	CNR20001010.1700.0924-E18-43
EM11	CNR20001010.1700.0924-E19-44
EM12	CNR20001010.1700.0924-E15-45
EM13	CNR20001010.1700.0924-E20-46
EM14	CNR20001010.1700.0924-E21-47
EM15	CNR20001010.1700.0924-E15-48
EM17	CNR20001010.1700.0924-E20-49
EM18	CNR20001010.1700.0924-E21-50
R1	CNR20001010.1700.0924-R1
R2	CNR20001010.1700.0924-R2
R3	CNR20001010.1700.0924-R3
R4	CNR20001010.1700.0924-R4
R5	CNR20001010.1700.0924-R5
R6	CNR20001010.1700.0924-R6
R7	CNR20001010.1700.0924-R7
R8	CNR20001010.1700.0924-R8
R9	CNR20001010.1700.0924-R9
R10	CNR20001010.1700.0924-R10
R11	CNR20001010.1700.0924-R11
R12	CNR20001010.1700.0924-R12
R13	CNR20001010.1700.0924-R13
R14	CNR20001010.1700.0924-R14
R15	CNR20001010.1700.0924-R15
R16	CNR20001010.1700.0924-R16
R17	CNR20001010.1700.0924-R17
RM1	CNR20001010.1700.0924-R1-1
RM2	CNR20001010.1700.0924-R2-1
RM3	CNR20001010.1700.0924-R3-1
RM4	CNR20001010.1700.0924-R4-1
RM5	CNR20001010.1700.0924-R5-1
RM6	CNR20001010.1700.0924-R6-1
RM7	CNR20001010.1700.0924-R4-2
RM8	CNR20001010.1700.0924-R5-2
RM9	CNR20001010.1700.0924-R3-2
RM10	CNR20001010.1700.0924-R10-1
RM11	CNR20001010.1700.0924-R3-3
RM12	CNR20001010.1700.0924-R12-1
RM13	CNR20001010.1700.0924-R3-4
RM14	CNR20001010.1700.0924-R3-5
RM15	CNR20001010.1700.0924-R3-6
RM16	CNR20001010.1700.0924-R16-1
RM17	CNR20001010.1700.0924-R17-1
V1	CNR20001010.1700.0924-EV1
V4	CNR20001010.1700.0924-EV2
VM1	CNR20001010.1700.0924-EV1-1
VM4	CNR20001010.1700.0924-EV2-1
Q1	CNR20001010.1700.0924-T1
Q2	CNR20001010.1700.0924-T2
Q3	CNR20001010.1700.0924-T3
Q4	CNR20001010.1700.0924-T4
Q5	CNR20001010.1700.0924-T5
Q6	CNR20001010.1700.0924-T6
Q7	CNR20001010.1700.0924-T7
Q9	CNR20001010.1700.0924-V1
Q11	CNR20001010.1700.0924-T8
Q12	CNR20001010.1700.0924-V2
Q13	CNR20001010.1700.0924-T9
Q14	CNR20001010.1700.0924-T10
Q15	CNR20001010.1700.0924-V3
Q16	CNR20001010.1700.0924-T11
Q17	CNR20001010.1700.0924-T12
Q18	CNR20001010.1700.0924-V4
Q19	CNR20001010.1700.0924-T13
QM9	CNR20001010.1700.0924-V1-1
QM12	CNR20001010.1700.0924-V2-1
QM15	CNR20001010.1700.0924-V3-1
QM18	CNR20001010.1700.0924-V4-1
