CE14	CTS20001019.1300.0638-CE1
CE15	CTS20001019.1300.0638-CE2
CE16	CTS20001019.1300.0638-CE3
CE17	CTS20001019.1300.0638-CE4
CE18	CTS20001019.1300.0638-CE5
CE19	CTS20001019.1300.0638-CE6
CE20	CTS20001019.1300.0638-CE7
CE21	CTS20001019.1300.0638-CE8
CE22	CTS20001019.1300.0638-CE9
CE23	CTS20001019.1300.0638-CE10
CE24	CTS20001019.1300.0638-CE11
CE25	CTS20001019.1300.0638-CE12
CE35	CTS20001019.1300.0638-CE13
CE26	CTS20001019.1300.0638-CE14
CE27	CTS20001019.1300.0638-CE15
CE28	CTS20001019.1300.0638-CE16
CE29	CTS20001019.1300.0638-CE17
CE30	CTS20001019.1300.0638-CE18
CE31	CTS20001019.1300.0638-CE19
CE32	CTS20001019.1300.0638-CE20
CE33	CTS20001019.1300.0638-CE21
CE34	CTS20001019.1300.0638-CE22
CE1	CTS20001019.1300.0638-CE23
CE2	CTS20001019.1300.0638-CE24
CE3	CTS20001019.1300.0638-CE25
CE4	CTS20001019.1300.0638-CE26
CE5	CTS20001019.1300.0638-CE27
CE7	CTS20001019.1300.0638-CE28
CE8	CTS20001019.1300.0638-CE29
CE9	CTS20001019.1300.0638-CE30
CE10	CTS20001019.1300.0638-CE31
CE11	CTS20001019.1300.0638-CE32
CE12	CTS20001019.1300.0638-CE33
CE13	CTS20001019.1300.0638-CE34
E14	CTS20001019.1300.0638-E1
E15	CTS20001019.1300.0638-E2
E16	CTS20001019.1300.0638-E3
E17	CTS20001019.1300.0638-E4
E18	CTS20001019.1300.0638-E5
E19	CTS20001019.1300.0638-E6
E20	CTS20001019.1300.0638-E7
E21	CTS20001019.1300.0638-E8
E22	CTS20001019.1300.0638-E9
E23	CTS20001019.1300.0638-E10
E24	CTS20001019.1300.0638-E11
E25	CTS20001019.1300.0638-E12
E26	CTS20001019.1300.0638-E13
E27	CTS20001019.1300.0638-E14
E28	CTS20001019.1300.0638-E15
E29	CTS20001019.1300.0638-E16
E30	CTS20001019.1300.0638-E17
E31	CTS20001019.1300.0638-E18
E32	CTS20001019.1300.0638-E19
E33	CTS20001019.1300.0638-E20
E34	CTS20001019.1300.0638-E21
E1	CTS20001019.1300.0638-E22
E2	CTS20001019.1300.0638-E23
E3	CTS20001019.1300.0638-E24
E4	CTS20001019.1300.0638-E25
E5	CTS20001019.1300.0638-E26
E35	CTS20001019.1300.0638-E27
E7	CTS20001019.1300.0638-E28
E8	CTS20001019.1300.0638-E29
E9	CTS20001019.1300.0638-E30
E10	CTS20001019.1300.0638-E31
E11	CTS20001019.1300.0638-E32
E12	CTS20001019.1300.0638-E33
E13	CTS20001019.1300.0638-E34
EM17	CTS20001019.1300.0638-E1-1
EM18	CTS20001019.1300.0638-E23-2
EM19	CTS20001019.1300.0638-E2-3
EM20	CTS20001019.1300.0638-E3-4
EM21	CTS20001019.1300.0638-E26-5
EM22	CTS20001019.1300.0638-E33-6
EM23	CTS20001019.1300.0638-E4-7
EM24	CTS20001019.1300.0638-E5-8
EM25	CTS20001019.1300.0638-E24-9
EM26	CTS20001019.1300.0638-E6-10
EM27	CTS20001019.1300.0638-E7-11
EM28	CTS20001019.1300.0638-E8-12
EM29	CTS20001019.1300.0638-E9-13
EM30	CTS20001019.1300.0638-E10-14
EM31	CTS20001019.1300.0638-E11-15
EM32	CTS20001019.1300.0638-E12-16
EM37	CTS20001019.1300.0638-E13-17
EM38	CTS20001019.1300.0638-E14-18
EM39	CTS20001019.1300.0638-E15-19
EM40	CTS20001019.1300.0638-E16-20
EM41	CTS20001019.1300.0638-E11-21
EM42	CTS20001019.1300.0638-E17-22
EM43	CTS20001019.1300.0638-E18-23
EM44	CTS20001019.1300.0638-E19-24
EM45	CTS20001019.1300.0638-E20-25
EM46	CTS20001019.1300.0638-E21-26
EM1	CTS20001019.1300.0638-E22-27
EM48	CTS20001019.1300.0638-E27-28
EM3	CTS20001019.1300.0638-E23-29
EM4	CTS20001019.1300.0638-E24-30
EM5	CTS20001019.1300.0638-E25-31
EM6	CTS20001019.1300.0638-E25-32
EM7	CTS20001019.1300.0638-E26-33
EM8	CTS20001019.1300.0638-E11-34
EM9	CTS20001019.1300.0638-E26-35
EM10	CTS20001019.1300.0638-E28-36
EM11	CTS20001019.1300.0638-E29-37
EM12	CTS20001019.1300.0638-E30-38
EM13	CTS20001019.1300.0638-E31-39
EM14	CTS20001019.1300.0638-E32-40
EM15	CTS20001019.1300.0638-E33-41
EM16	CTS20001019.1300.0638-E34-42
R1	CTS20001019.1300.0638-R1
R2	CTS20001019.1300.0638-R2
R3	CTS20001019.1300.0638-R3
R4	CTS20001019.1300.0638-R4
R5	CTS20001019.1300.0638-R5
R6	CTS20001019.1300.0638-R6
R7	CTS20001019.1300.0638-R7
R9	CTS20001019.1300.0638-R8
R11	CTS20001019.1300.0638-R9
R12	CTS20001019.1300.0638-R10
R13	CTS20001019.1300.0638-R11
